net,length_um
_03797_,16.85µm
_03896_,16.85µm
_03987_,16.85µm
_04021_,16.85µm
_04298_,16.85µm
_04563_,16.85µm
_04651_,16.85µm
_04788_,16.85µm
_05031_,16.85µm
_05340_,16.85µm
_05504_,16.85µm
_05869_,16.85µm
_06058_,16.85µm
net2462,16.85µm
_00095_,16.8µm
_00101_,16.8µm
_00404_,16.8µm
_00482_,16.8µm
_00617_,16.8µm
_00907_,16.8µm
_01239_,16.8µm
_01288_,16.8µm
_01446_,16.8µm
_01782_,16.8µm
_01811_,16.8µm
_01981_,16.8µm
_02166_,16.8µm
_02179_,16.8µm
_02227_,16.8µm
_02292_,16.8µm
_02374_,16.8µm
_02567_,16.8µm
_02817_,16.8µm
_03136_,16.8µm
_03750_,16.8µm
_03996_,16.8µm
_04019_,16.8µm
_04096_,16.8µm
_04211_,16.8µm
_04573_,16.8µm
_04817_,16.8µm
_05037_,16.8µm
_05231_,16.8µm
_05266_,16.8µm
_05286_,16.8µm
_05409_,16.8µm
_05429_,16.8µm
_05846_,16.8µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[2\],16.8µm
net676,16.8µm
_04800_,16.44µm
_03350_,16.39µm
_03723_,16.39µm
_04738_,16.39µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.ds_acc\[5\],16.39µm
_01048_,16.34µm
_01963_,16.34µm
_02052_,16.34µm
_02904_,16.34µm
_03022_,16.34µm
_03688_,16.34µm
_03792_,16.34µm
_03994_,16.34µm
_04117_,16.34µm
_04375_,16.34µm
_04576_,16.34µm
_04844_,16.34µm
_05255_,16.34µm
_05650_,16.34µm
_05733_,16.34µm
net115,16.34µm
_00025_,16.29µm
_00062_,16.29µm
_00281_,16.29µm
_00997_,16.29µm
_01259_,16.29µm
_01283_,16.29µm
_01313_,16.29µm
_01318_,16.29µm
_01613_,16.29µm
_01664_,16.29µm
_01817_,16.29µm
_01923_,16.29µm
_02266_,16.29µm
_02352_,16.29µm
_02423_,16.29µm
_02430_,16.29µm
_02649_,16.29µm
_03365_,16.29µm
_03738_,16.29µm
_03868_,16.29µm
_03927_,16.29µm
_04065_,16.29µm
_04237_,16.29µm
_04615_,16.29µm
_04654_,16.29µm
_05589_,16.29µm
_05753_,16.29µm
_05854_,16.29µm
_06041_,16.29µm
_06060_,16.29µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.s270_pipe\[1\],16.29µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.s90_pipe\[2\],16.29µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.ds_acc\[6\],16.29µm
net156,16.29µm
_00040_,16.24µm
_00048_,16.24µm
_00463_,16.24µm
_00514_,16.24µm
_00903_,16.24µm
_01057_,16.24µm
_01157_,16.24µm
_01211_,16.24µm
_01730_,16.24µm
_01740_,16.24µm
_02101_,16.24µm
_02247_,16.24µm
_02897_,16.24µm
_02971_,16.24µm
_03091_,16.24µm
_03116_,16.24µm
_03214_,16.24µm
_03393_,16.24µm
_03410_,16.24µm
_03763_,16.24µm
_03944_,16.24µm
_04214_,16.24µm
_05002_,16.24µm
_05281_,16.24µm
_05710_,16.24µm
_05803_,16.24µm
_05999_,16.24µm
_06062_,16.24µm
wrapper_inst.digital_domain_inst.cfg_f_MEMS_fcw_x\[15\],16.24µm
net686,16.24µm
_02156_,15.88µm
_03243_,15.88µm
_05083_,15.88µm
_01445_,15.83µm
_02810_,15.83µm
_03050_,15.83µm
_04660_,15.83µm
_04887_,15.83µm
_00316_,15.78µm
_01003_,15.78µm
_01497_,15.78µm
_01865_,15.78µm
_02076_,15.78µm
_02282_,15.78µm
_04624_,15.78µm
_04637_,15.78µm
_04794_,15.78µm
_04819_,15.78µm
_04950_,15.78µm
_05428_,15.78µm
_05533_,15.78µm
_00041_,15.73µm
_00046_,15.73µm
_00065_,15.73µm
_00106_,15.73µm
_00266_,15.73µm
_00515_,15.73µm
_01241_,15.73µm
_01419_,15.73µm
_01428_,15.73µm
_01630_,15.73µm
_01761_,15.73µm
_01780_,15.73µm
_02016_,15.73µm
_02305_,15.73µm
_02309_,15.73µm
_02378_,15.73µm
_02419_,15.73µm
_02479_,15.73µm
_02525_,15.73µm
_02547_,15.73µm
_02595_,15.73µm
_02597_,15.73µm
_02648_,15.73µm
_02717_,15.73µm
_03073_,15.73µm
_03112_,15.73µm
_03362_,15.73µm
_03817_,15.73µm
_03891_,15.73µm
_04043_,15.73µm
_04271_,15.73µm
_04357_,15.73µm
_04622_,15.73µm
_04625_,15.73µm
_04744_,15.73µm
_04768_,15.73µm
_05036_,15.73µm
_05207_,15.73µm
_05262_,15.73µm
_05389_,15.73µm
_05473_,15.73µm
_05964_,15.73µm
_06073_,15.73µm
net2464,15.73µm
_00369_,15.68µm
_00440_,15.68µm
_00491_,15.68µm
_00929_,15.68µm
_01054_,15.68µm
_01462_,15.68µm
_01948_,15.68µm
_02030_,15.68µm
_02200_,15.68µm
_02463_,15.68µm
_02849_,15.68µm
_03098_,15.68µm
_03212_,15.68µm
_03238_,15.68µm
_03412_,15.68µm
_03601_,15.68µm
_03684_,15.68µm
_04338_,15.68µm
_04537_,15.68µm
_04633_,15.68µm
_05430_,15.68µm
_05957_,15.68µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.cnt_in\[3\],15.68µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.ref_ds_acc\[8\],15.68µm
_05171_,15.4µm
_04962_,15.32µm
_01010_,15.27µm
_02315_,15.27µm
_03976_,15.27µm
_05134_,15.27µm
net1206,15.27µm
_00601_,15.22µm
_01100_,15.22µm
_01429_,15.22µm
_01820_,15.22µm
_02880_,15.22µm
_03190_,15.22µm
_03858_,15.22µm
_04017_,15.22µm
_04643_,15.22µm
_05910_,15.22µm
wrapper_inst.digital_domain_inst.cfg_f_MEMS_fcw_y\[15\],15.22µm
_00044_,15.17µm
_00053_,15.17µm
_00180_,15.17µm
_00646_,15.17µm
_01302_,15.17µm
_01329_,15.17µm
_01443_,15.17µm
_01595_,15.17µm
_01602_,15.17µm
_01690_,15.17µm
_02035_,15.17µm
_02116_,15.17µm
_02211_,15.17µm
_02289_,15.17µm
_02308_,15.17µm
_02353_,15.17µm
_02456_,15.17µm
_02777_,15.17µm
_02845_,15.17µm
_02972_,15.17µm
_03034_,15.17µm
_03166_,15.17µm
_03181_,15.17µm
_03247_,15.17µm
_03254_,15.17µm
_03333_,15.17µm
_03432_,15.17µm
_03781_,15.17µm
_04031_,15.17µm
_04193_,15.17µm
_04268_,15.17µm
_04365_,15.17µm
_04559_,15.17µm
_04646_,15.17µm
_04766_,15.17µm
_04791_,15.17µm
_04867_,15.17µm
_04997_,15.17µm
_05063_,15.17µm
_05127_,15.17µm
_05394_,15.17µm
_05624_,15.17µm
_06075_,15.17µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.phase_acc\[9\],15.17µm
net1438,15.17µm
net2481,15.17µm
_00207_,15.12µm
_00881_,15.12µm
_00942_,15.12µm
_00978_,15.12µm
_01072_,15.12µm
_01088_,15.12µm
_01188_,15.12µm
_01541_,15.12µm
_02158_,15.12µm
_02410_,15.12µm
_02654_,15.12µm
_02778_,15.12µm
_03106_,15.12µm
_03374_,15.12µm
_03677_,15.12µm
_03782_,15.12µm
_03899_,15.12µm
_04023_,15.12µm
_04024_,15.12µm
_04254_,15.12µm
_04361_,15.12µm
_04743_,15.12µm
_05157_,15.12µm
_05172_,15.12µm
_05285_,15.12µm
_05612_,15.12µm
_05622_,15.12µm
_05651_,15.12µm
_05720_,15.12µm
_05968_,15.12µm
_01971_,14.71µm
_00015_,14.66µm
_01280_,14.66µm
_01678_,14.66µm
_02104_,14.66µm
_02141_,14.66µm
_02884_,14.66µm
_02895_,14.66µm
_02912_,14.66µm
_04284_,14.66µm
_04317_,14.66µm
_04726_,14.66µm
_05007_,14.66µm
_05153_,14.66µm
net1375,14.66µm
_01032_,14.62µm
_00145_,14.61µm
_00208_,14.61µm
_00211_,14.61µm
_00497_,14.61µm
_00544_,14.61µm
_00980_,14.61µm
_01024_,14.61µm
_01184_,14.61µm
_01348_,14.61µm
_01440_,14.61µm
_01962_,14.61µm
_02170_,14.61µm
_02240_,14.61µm
_02615_,14.61µm
_02631_,14.61µm
_02678_,14.61µm
_02709_,14.61µm
_03234_,14.61µm
_03255_,14.61µm
_03428_,14.61µm
_03793_,14.61µm
_03862_,14.61µm
_03986_,14.61µm
_04123_,14.61µm
_04303_,14.61µm
_04326_,14.61µm
_04334_,14.61µm
_04391_,14.61µm
_05027_,14.61µm
_05055_,14.61µm
_05237_,14.61µm
_05294_,14.61µm
_05432_,14.61µm
_05615_,14.61µm
_05652_,14.61µm
_05686_,14.61µm
_05940_,14.61µm
_05979_,14.61µm
_06026_,14.61µm
_06046_,14.61µm
wrapper_inst.digital_domain_inst.spi_regs_inst.cs_sync\[0\],14.61µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.ds_acc\[8\],14.61µm
_00310_,14.56µm
_00333_,14.56µm
_00421_,14.56µm
_00474_,14.56µm
_00546_,14.56µm
_00552_,14.56µm
_00917_,14.56µm
_00922_,14.56µm
_00952_,14.56µm
_01033_,14.56µm
_01380_,14.56µm
_01388_,14.56µm
_01502_,14.56µm
_01549_,14.56µm
_01744_,14.56µm
_02113_,14.56µm
_02197_,14.56µm
_02653_,14.56µm
_02867_,14.56µm
_02907_,14.56µm
_03002_,14.56µm
_03108_,14.56µm
_03217_,14.56µm
_03250_,14.56µm
_04169_,14.56µm
_04171_,14.56µm
_04835_,14.56µm
_04873_,14.56µm
_04898_,14.56µm
_04949_,14.56µm
_05256_,14.56µm
_05328_,14.56µm
_05697_,14.56µm
wrapper_inst.digital_domain_inst.raw_edge1_y\[16\],14.56µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.s270_pipe\[0\],14.56µm
_01042_,14.15µm
_03032_,14.15µm
_05273_,14.15µm
net1739,14.15µm
_00084_,14.1µm
_00622_,14.1µm
_01501_,14.1µm
_01843_,14.1µm
_02603_,14.1µm
_02828_,14.1µm
_04094_,14.1µm
_04153_,14.1µm
_04316_,14.1µm
_04597_,14.1µm
_05219_,14.1µm
_05278_,14.1µm
_05617_,14.1µm
net1730,14.1µm
net2459,14.1µm
_00298_,14.05µm
_00390_,14.05µm
_00432_,14.05µm
_00618_,14.05µm
_00623_,14.05µm
_00854_,14.05µm
_00976_,14.05µm
_01138_,14.05µm
_01216_,14.05µm
_01301_,14.05µm
_01413_,14.05µm
_01693_,14.05µm
_02026_,14.05µm
_02125_,14.05µm
_02277_,14.05µm
_02458_,14.05µm
_02787_,14.05µm
_02852_,14.05µm
_02918_,14.05µm
_03380_,14.05µm
_03653_,14.05µm
_03662_,14.05µm
_03699_,14.05µm
_03796_,14.05µm
_03901_,14.05µm
_04064_,14.05µm
_04078_,14.05µm
_04120_,14.05µm
_04133_,14.05µm
_04152_,14.05µm
_04158_,14.05µm
_04182_,14.05µm
_04292_,14.05µm
_04886_,14.05µm
_05082_,14.05µm
_05544_,14.05µm
_05601_,14.05µm
_05606_,14.05µm
_05849_,14.05µm
_05998_,14.05µm
wrapper_inst.digital_domain_inst.cfg_f_MEMS_fcw_x\[8\],14.05µm
wrapper_inst.digital_domain_inst.spi_regs_inst.spi_addr\[2\],14.05µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.phase_acc\[19\],14.05µm
net504,14.05µm
_00131_,14µm
_00209_,14µm
_00236_,14µm
_00306_,14µm
_00935_,14µm
_00991_,14µm
_01292_,14µm
_01540_,14µm
_02697_,14µm
_02838_,14µm
_03033_,14µm
_03099_,14µm
_03317_,14µm
_03949_,14µm
_03968_,14µm
_04006_,14µm
_04080_,14µm
_04270_,14µm
_04635_,14µm
_04816_,14µm
_04847_,14µm
_05003_,14µm
_05011_,14µm
_05193_,14µm
_05534_,14µm
_05577_,14µm
_05669_,14µm
_06083_,14µm
_04978_,13.77µm
_02988_,13.59µm
_03888_,13.59µm
_04526_,13.59µm
_00483_,13.54µm
_00582_,13.54µm
_01103_,13.54µm
_01298_,13.54µm
_01494_,13.54µm
_02023_,13.54µm
_02372_,13.54µm
_02598_,13.54µm
_02628_,13.54µm
_03766_,13.54µm
_04011_,13.54µm
_04370_,13.54µm
_04496_,13.54µm
_04719_,13.54µm
_04740_,13.54µm
_05623_,13.54µm
_05883_,13.54µm
wrapper_inst.digital_domain_inst.move_en_x_internal,13.54µm
_00005_,13.49µm
_00045_,13.49µm
_00054_,13.49µm
_00187_,13.49µm
_00247_,13.49µm
_00254_,13.49µm
_00282_,13.49µm
_00322_,13.49µm
_00329_,13.49µm
_00562_,13.49µm
_00626_,13.49µm
_00951_,13.49µm
_01547_,13.49µm
_01723_,13.49µm
_01879_,13.49µm
_01880_,13.49µm
_02051_,13.49µm
_02304_,13.49µm
_02321_,13.49µm
_02327_,13.49µm
_02484_,13.49µm
_02729_,13.49µm
_02797_,13.49µm
_02864_,13.49µm
_02869_,13.49µm
_02879_,13.49µm
_02976_,13.49µm
_03069_,13.49µm
_03755_,13.49µm
_03762_,13.49µm
_03970_,13.49µm
_04155_,13.49µm
_04217_,13.49µm
_04443_,13.49µm
_04774_,13.49µm
_05012_,13.49µm
_05059_,13.49µm
_05089_,13.49µm
_05133_,13.49µm
_05267_,13.49µm
_05451_,13.49µm
_05580_,13.49µm
_05591_,13.49µm
_05643_,13.49µm
_05837_,13.49µm
_06013_,13.49µm
_06047_,13.49µm
wrapper_inst.digital_domain_inst.cfg_f_MEMS_fcw_x\[13\],13.49µm
wrapper_inst.digital_domain_inst.cfg_f_MEMS_fcw_y\[4\],13.49µm
wrapper_inst.digital_domain_inst.raw_edge2_y\[18\],13.49µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.s90_pipe\[0\],13.49µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.s90_pipe\[1\],13.49µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.phase_acc\[8\],13.49µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.ref_ds_acc\[8\],13.49µm
net741,13.49µm
_00074_,13.44µm
_00243_,13.44µm
_00249_,13.44µm
_00342_,13.44µm
_00538_,13.44µm
_00933_,13.44µm
_00958_,13.44µm
_01243_,13.44µm
_01735_,13.44µm
_01788_,13.44µm
_02099_,13.44µm
_02178_,13.44µm
_02761_,13.44µm
_03372_,13.44µm
_03772_,13.44µm
_04027_,13.44µm
_04304_,13.44µm
_04349_,13.44µm
_04586_,13.44µm
_04778_,13.44µm
_05387_,13.44µm
_05564_,13.44µm
_05887_,13.44µm
_06082_,13.44µm
net700,13.44µm
_00108_,13.38µm
_00860_,13.21µm
_01430_,13.03µm
_02243_,13.03µm
_02894_,13.03µm
_03049_,13.03µm
_03083_,13.03µm
_00668_,12.98µm
_01350_,12.98µm
_01418_,12.98µm
_01467_,12.98µm
_01600_,12.98µm
_02042_,12.98µm
_02196_,12.98µm
_03105_,12.98µm
_04028_,12.98µm
_04558_,12.98µm
_04890_,12.98µm
_04938_,12.98µm
_05121_,12.98µm
_05603_,12.98µm
_05736_,12.98µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.cnt_out\[2\],12.98µm
_00031_,12.93µm
_00122_,12.93µm
_00285_,12.93µm
_00362_,12.93µm
_00380_,12.93µm
_00496_,12.93µm
_00516_,12.93µm
_00842_,12.93µm
_00846_,12.93µm
_00883_,12.93µm
_01037_,12.93µm
_01212_,12.93µm
_01282_,12.93µm
_01295_,12.93µm
_01331_,12.93µm
_01344_,12.93µm
_01356_,12.93µm
_01920_,12.93µm
_02161_,12.93µm
_02253_,12.93µm
_02373_,12.93µm
_02379_,12.93µm
_02409_,12.93µm
_02418_,12.93µm
_02610_,12.93µm
_02640_,12.93µm
_02719_,12.93µm
_02841_,12.93µm
_03375_,12.93µm
_03435_,12.93µm
_03757_,12.93µm
_03839_,12.93µm
_03867_,12.93µm
_03914_,12.93µm
_04083_,12.93µm
_04142_,12.93µm
_04355_,12.93µm
_04501_,12.93µm
_04587_,12.93µm
_04600_,12.93µm
_04601_,12.93µm
_04683_,12.93µm
_04779_,12.93µm
_04797_,12.93µm
_04937_,12.93µm
_04952_,12.93µm
_04971_,12.93µm
_05274_,12.93µm
_05456_,12.93µm
_05561_,12.93µm
_05755_,12.93µm
wrapper_inst.digital_domain_inst.cfg_f_MEMS_fcw_y\[13\],12.93µm
net1635,12.93µm
_00024_,12.88µm
_00086_,12.88µm
_00147_,12.88µm
_00360_,12.88µm
_01000_,12.88µm
_01038_,12.88µm
_01260_,12.88µm
_01564_,12.88µm
_01747_,12.88µm
_01771_,12.88µm
_02213_,12.88µm
_02638_,12.88µm
_03003_,12.88µm
_03072_,12.88µm
_03282_,12.88µm
_03327_,12.88µm
_03859_,12.88µm
_03898_,12.88µm
_04281_,12.88µm
_04592_,12.88µm
_04764_,12.88µm
_04902_,12.88µm
_05101_,12.88µm
_05352_,12.88µm
_05857_,12.88µm
net1427,12.88µm
_01696_,12.47µm
_04951_,12.47µm
_04968_,12.47µm
_05275_,12.47µm
_00393_,12.42µm
_00850_,12.42µm
_00901_,12.42µm
_00998_,12.42µm
_01056_,12.42µm
_01254_,12.42µm
_01558_,12.42µm
_01934_,12.42µm
_02732_,12.42µm
_03020_,12.42µm
_03810_,12.42µm
_04160_,12.42µm
_04170_,12.42µm
_04605_,12.42µm
_05384_,12.42µm
_00003_,12.37µm
_00010_,12.37µm
_00075_,12.37µm
_00201_,12.37µm
_00231_,12.37µm
_00398_,12.37µm
_00402_,12.37µm
_00442_,12.37µm
_00492_,12.37µm
_00782_,12.37µm
_00888_,12.37µm
_00986_,12.37µm
_01424_,12.37µm
_01550_,12.37µm
_01658_,12.37µm
_02077_,12.37µm
_02085_,12.37µm
_02131_,12.37µm
_02212_,12.37µm
_02300_,12.37µm
_02380_,12.37µm
_02435_,12.37µm
_02541_,12.37µm
_02645_,12.37µm
_02768_,12.37µm
_02951_,12.37µm
_02965_,12.37µm
_02993_,12.37µm
_03100_,12.37µm
_03235_,12.37µm
_03289_,12.37µm
_03356_,12.37µm
_03920_,12.37µm
_04241_,12.37µm
_04990_,12.37µm
_05048_,12.37µm
_05174_,12.37µm
_05189_,12.37µm
_05551_,12.37µm
_05596_,12.37µm
_05776_,12.37µm
_05827_,12.37µm
_05863_,12.37µm
_05920_,12.37µm
_06055_,12.37µm
wrapper_inst.digital_domain_inst.cfg_f_MEMS_fcw_x\[14\],12.37µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.ref_ds_acc\[0\],12.37µm
_00081_,12.32µm
_00094_,12.32µm
_00159_,12.32µm
_00199_,12.32µm
_00356_,12.32µm
_00408_,12.32µm
_00454_,12.32µm
_00485_,12.32µm
_00866_,12.32µm
_00948_,12.32µm
_01171_,12.32µm
_01303_,12.32µm
_01461_,12.32µm
_01729_,12.32µm
_02543_,12.32µm
_02579_,12.32µm
_02633_,12.32µm
_02752_,12.32µm
_02840_,12.32µm
_02958_,12.32µm
_03017_,12.32µm
_03272_,12.32µm
_03292_,12.32µm
_03521_,12.32µm
_03706_,12.32µm
_03948_,12.32µm
_04025_,12.32µm
_04224_,12.32µm
_04287_,12.32µm
_04309_,12.32µm
_04673_,12.32µm
_04692_,12.32µm
_05093_,12.32µm
_05179_,12.32µm
_05535_,12.32µm
_05571_,12.32µm
_05977_,12.32µm
_06005_,12.32µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.cnt_in\[3\],12.32µm
_01746_,11.91µm
_04322_,11.91µm
_04953_,11.91µm
_00755_,11.86µm
_01255_,11.86µm
_02057_,11.86µm
_02295_,11.86µm
_03028_,11.86µm
_03815_,11.86µm
_03978_,11.86µm
_04075_,11.86µm
_04192_,11.86µm
_04369_,11.86µm
_04717_,11.86µm
_05010_,11.86µm
_05288_,11.86µm
_05297_,11.86µm
_00038_,11.81µm
_00042_,11.81µm
_00220_,11.81µm
_00259_,11.81µm
_00424_,11.81µm
_00467_,11.81µm
_00517_,11.81µm
_00554_,11.81µm
_00625_,11.81µm
_00628_,11.81µm
_00899_,11.81µm
_00961_,11.81µm
_01001_,11.81µm
_01370_,11.81µm
_01382_,11.81µm
_01799_,11.81µm
_01961_,11.81µm
_02009_,11.81µm
_02015_,11.81µm
_02255_,11.81µm
_02307_,11.81µm
_02330_,11.81µm
_02389_,11.81µm
_02396_,11.81µm
_02415_,11.81µm
_02498_,11.81µm
_02848_,11.81µm
_02878_,11.81µm
_02913_,11.81µm
_02975_,11.81µm
_03120_,11.81µm
_03147_,11.81µm
_03175_,11.81µm
_03357_,11.81µm
_03394_,11.81µm
_03777_,11.81µm
_03812_,11.81µm
_04105_,11.81µm
_04272_,11.81µm
_04367_,11.81µm
_04470_,11.81µm
_04523_,11.81µm
_04607_,11.81µm
_04940_,11.81µm
_04974_,11.81µm
_05022_,11.81µm
_05049_,11.81µm
_05138_,11.81µm
_05214_,11.81µm
_05449_,11.81µm
_05567_,11.81µm
_05701_,11.81µm
_05751_,11.81µm
_05884_,11.81µm
_06030_,11.81µm
_06054_,11.81µm
_00125_,11.76µm
_00192_,11.76µm
_00348_,11.76µm
_00410_,11.76µm
_00466_,11.76µm
_00518_,11.76µm
_00528_,11.76µm
_00607_,11.76µm
_01021_,11.76µm
_01136_,11.76µm
_01197_,11.76µm
_01281_,11.76µm
_01402_,11.76µm
_01448_,11.76µm
_01480_,11.76µm
_01533_,11.76µm
_01834_,11.76µm
_01873_,11.76µm
_02375_,11.76µm
_02680_,11.76µm
_02892_,11.76µm
_03063_,11.76µm
_03114_,11.76µm
_03128_,11.76µm
_03165_,11.76µm
_03279_,11.76µm
_03698_,11.76µm
_03701_,11.76µm
_03748_,11.76µm
_03873_,11.76µm
_04198_,11.76µm
_04208_,11.76µm
_04469_,11.76µm
_04508_,11.76µm
_04603_,11.76µm
_04708_,11.76µm
_05154_,11.76µm
_05212_,11.76µm
_05232_,11.76µm
_05410_,11.76µm
_05560_,11.76µm
_05583_,11.76µm
_05699_,11.76µm
_05741_,11.76µm
_06003_,11.76µm
_06084_,11.76µm
wrapper_inst.digital_domain_inst.cfg_done,11.76µm
_05303_,11.74µm
_01406_,11.48µm
_04121_,11.35µm
net627,11.35µm
_00383_,11.3µm
_00636_,11.3µm
_00957_,11.3µm
_01324_,11.3µm
_01337_,11.3µm
_01468_,11.3µm
_01524_,11.3µm
_01743_,11.3µm
_02184_,11.3µm
_02220_,11.3µm
_03355_,11.3µm
_03371_,11.3µm
_03958_,11.3µm
_04221_,11.3µm
_04530_,11.3µm
_04896_,11.3µm
_05609_,11.3µm
_05772_,11.3µm
wrapper_inst.digital_domain_inst.spi_regs_inst.spi_addr\[0\],11.3µm
_00043_,11.25µm
_00047_,11.25µm
_00067_,11.25µm
_00107_,11.25µm
_00153_,11.25µm
_00341_,11.25µm
_00433_,11.25µm
_00457_,11.25µm
_00521_,11.25µm
_00570_,11.25µm
_00783_,11.25µm
_00823_,11.25µm
_00939_,11.25µm
_01085_,11.25µm
_01453_,11.25µm
_01566_,11.25µm
_01815_,11.25µm
_01998_,11.25µm
_02102_,11.25µm
_02154_,11.25µm
_02228_,11.25µm
_02229_,11.25µm
_02246_,11.25µm
_02447_,11.25µm
_02505_,11.25µm
_02524_,11.25µm
_02658_,11.25µm
_02762_,11.25µm
_02790_,11.25µm
_02795_,11.25µm
_02830_,11.25µm
_02855_,11.25µm
_02940_,11.25µm
_02955_,11.25µm
_03103_,11.25µm
_03221_,11.25µm
_03251_,11.25µm
_03344_,11.25µm
_03426_,11.25µm
_03577_,11.25µm
_03997_,11.25µm
_04134_,11.25µm
_04180_,11.25µm
_04195_,11.25µm
_04371_,11.25µm
_04543_,11.25µm
_04594_,11.25µm
_04732_,11.25µm
_04936_,11.25µm
_04966_,11.25µm
_05780_,11.25µm
_05858_,11.25µm
_06081_,11.25µm
_06091_,11.25µm
wrapper_inst.digital_domain_inst.spi_regs_inst.mosi_sync\[0\],11.25µm
_00017_,11.2µm
_00172_,11.2µm
_00206_,11.2µm
_00365_,11.2µm
_00464_,11.2µm
_00551_,11.2µm
_01294_,11.2µm
_01299_,11.2µm
_01565_,11.2µm
_01686_,11.2µm
_01965_,11.2µm
_02132_,11.2µm
_02145_,11.2µm
_02206_,11.2µm
_02249_,11.2µm
_02274_,11.2µm
_02276_,11.2µm
_02303_,11.2µm
_02529_,11.2µm
_02779_,11.2µm
_02806_,11.2µm
_02986_,11.2µm
_03211_,11.2µm
_03258_,11.2µm
_03275_,11.2µm
_04482_,11.2µm
_04568_,11.2µm
_05125_,11.2µm
_05318_,11.2µm
_05382_,11.2µm
_05568_,11.2µm
_05607_,11.2µm
_05677_,11.2µm
_06040_,11.2µm
_06079_,11.2µm
_06090_,11.2µm
wrapper_inst.digital_domain_inst.raw_edge1_y\[18\],11.2µm
_05521_,10.79µm
_01130_,10.74µm
_01175_,10.74µm
_01261_,10.74µm
_01451_,10.74µm
_01527_,10.74µm
_01969_,10.74µm
_02742_,10.74µm
_03018_,10.74µm
_03027_,10.74µm
_03278_,10.74µm
_03705_,10.74µm
_04285_,10.74µm
_04300_,10.74µm
_04393_,10.74µm
_04820_,10.74µm
_04944_,10.74µm
_05610_,10.74µm
wrapper_inst.digital_domain_inst.move_en_y_internal,10.74µm
_00087_,10.69µm
_00099_,10.69µm
_00118_,10.69µm
_00167_,10.69µm
_00198_,10.69µm
_00373_,10.69µm
_00386_,10.69µm
_00394_,10.69µm
_00403_,10.69µm
_00458_,10.69µm
_00462_,10.69µm
_00966_,10.69µm
_01080_,10.69µm
_01265_,10.69µm
_01403_,10.69µm
_01450_,10.69µm
_01556_,10.69µm
_01584_,10.69µm
_01692_,10.69µm
_01791_,10.69µm
_01808_,10.69µm
_01924_,10.69µm
_02119_,10.69µm
_02122_,10.69µm
_02244_,10.69µm
_02427_,10.69µm
_02546_,10.69µm
_02553_,10.69µm
_02721_,10.69µm
_02758_,10.69µm
_02807_,10.69µm
_02932_,10.69µm
_03078_,10.69µm
_03096_,10.69µm
_03102_,10.69µm
_03118_,10.69µm
_03178_,10.69µm
_03216_,10.69µm
_03299_,10.69µm
_03352_,10.69µm
_03431_,10.69µm
_03893_,10.69µm
_04122_,10.69µm
_04141_,10.69µm
_04147_,10.69µm
_04321_,10.69µm
_04472_,10.69µm
_04714_,10.69µm
_04805_,10.69µm
_04973_,10.69µm
_04976_,10.69µm
_04984_,10.69µm
_05178_,10.69µm
_05317_,10.69µm
_05401_,10.69µm
_05576_,10.69µm
_05916_,10.69µm
_05934_,10.69µm
wrapper_inst.digital_domain_inst.raw_edge2_x\[9\],10.69µm
wrapper_inst.digital_domain_inst.spi_regs_inst.reg_wr_data\[0\],10.69µm
_00050_,10.64µm
_00114_,10.64µm
_00164_,10.64µm
_00311_,10.64µm
_00395_,10.64µm
_00484_,10.64µm
_00510_,10.64µm
_01165_,10.64µm
_01474_,10.64µm
_01907_,10.64µm
_01937_,10.64µm
_02107_,10.64µm
_02148_,10.64µm
_02185_,10.64µm
_02310_,10.64µm
_02347_,10.64µm
_02443_,10.64µm
_02554_,10.64µm
_02577_,10.64µm
_02667_,10.64µm
_02919_,10.64µm
_02966_,10.64µm
_03101_,10.64µm
_03240_,10.64µm
_03297_,10.64µm
_03397_,10.64µm
_03402_,10.64µm
_03424_,10.64µm
_03635_,10.64µm
_04188_,10.64µm
_04190_,10.64µm
_04392_,10.64µm
_04502_,10.64µm
_04770_,10.64µm
_05040_,10.64µm
_05327_,10.64µm
_05378_,10.64µm
_05536_,10.64µm
_05649_,10.64µm
_05754_,10.64µm
_05819_,10.64µm
net296,10.64µm
_01857_,10.23µm
_03841_,10.23µm
_04313_,10.23µm
_04324_,10.23µm
_00461_,10.18µm
_02325_,10.18µm
_02677_,10.18µm
