net,length_um
_03995_,53.86µm
_04862_,53.86µm
net997,53.86µm
_02027_,53.81µm
_04251_,53.81µm
net1628,53.81µm
net1893,53.81µm
net2121,53.81µm
_03924_,53.76µm
net585,53.76µm
net1750,53.76µm
net2151,53.76µm
net2222,53.76µm
_00599_,53.35µm
net327,53.35µm
net749,53.35µm
net1247,53.35µm
_03083_,53.3µm
_04290_,53.3µm
net260,53.3µm
net793,53.3µm
net1172,53.3µm
net1972,53.3µm
net2035,53.3µm
net2217,53.3µm
_00623_,53.25µm
_02790_,53.25µm
_02807_,53.25µm
_03453_,53.25µm
_04240_,53.25µm
_04679_,53.25µm
_05046_,53.25µm
_05234_,53.25µm
net315,53.25µm
net344,53.25µm
net1598,53.25µm
_01511_,53.2µm
_02298_,53.2µm
_04704_,53.2µm
net1091,53.2µm
_03155_,52.84µm
_02845_,52.79µm
_03100_,52.79µm
_00684_,52.74µm
_00853_,52.74µm
_01734_,52.74µm
_03424_,52.74µm
digital_domain_inst.cfg_phase270_offset_x\[20\],52.74µm
digital_domain_inst.cfg_phase90_offset_y\[4\],52.74µm
net2098,52.74µm
net2203,52.74µm
_00569_,52.69µm
_00575_,52.69µm
_03960_,52.69µm
_04179_,52.69µm
_05390_,52.69µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[15\],52.69µm
net469,52.69µm
net2250,52.69µm
net1493,52.64µm
net1094,52.33µm
_00660_,52.28µm
_01957_,52.28µm
net217,52.28µm
net1002,52.28µm
_02568_,52.23µm
_02914_,52.23µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[1\],52.23µm
_02821_,52.18µm
_04498_,52.18µm
_04671_,52.18µm
digital_domain_inst.signal_processor_x_inst.cycle_count\[2\],52.18µm
net1024,52.18µm
_01305_,52.13µm
_01381_,52.13µm
_04690_,52.13µm
_04971_,52.13µm
_05400_,52.13µm
net916,52.13µm
_01168_,52.08µm
_01666_,52.08µm
_02266_,52.08µm
_02923_,52.08µm
_03091_,52.08µm
_03238_,52.08µm
_03892_,52.08µm
_04250_,52.08µm
_04617_,52.08µm
net216,52.08µm
net254,52.08µm
net1255,52.08µm
_03776_,51.67µm
_05665_,51.67µm
_00605_,51.62µm
_01627_,51.62µm
_01647_,51.62µm
_02516_,51.62µm
_02850_,51.62µm
_03256_,51.62µm
net1184,51.62µm
_00756_,51.57µm
_00878_,51.57µm
_01012_,51.57µm
_03391_,51.57µm
_03774_,51.57µm
_04153_,51.57µm
net681,51.57µm
net1213,51.57µm
net1770,51.57µm
net2176,51.57µm
_01480_,51.52µm
_04060_,51.52µm
net1897,51.52µm
net2135,51.52µm
_03093_,51.21µm
_04998_,51.21µm
net868,51.16µm
net1341,51.16µm
_02152_,51.11µm
net1055,51.11µm
_00666_,51.06µm
_01728_,51.06µm
_02427_,51.06µm
_02907_,51.06µm
digital_domain_inst.spi_regs_inst.bit_cnt\[0\],51.06µm
net727,51.06µm
net2070,51.06µm
_01784_,51.01µm
_01902_,51.01µm
_02156_,51.01µm
_03939_,51.01µm
net437,51.01µm
_01349_,50.96µm
_01442_,50.96µm
_01652_,50.96µm
_05001_,50.96µm
net350,50.96µm
net917,50.96µm
net1663,50.96µm
_01958_,50.55µm
net742,50.55µm
_03117_,50.5µm
_03199_,50.5µm
net1301,50.5µm
net1423,50.5µm
net1992,50.5µm
_03180_,50.45µm
_04491_,50.45µm
_04711_,50.45µm
_05722_,50.45µm
net984,50.45µm
net1995,50.45µm
_01876_,50.4µm
_02011_,50.4µm
_02497_,50.4µm
_03697_,50.4µm
_03962_,50.4µm
net628,50.4µm
net746,50.4µm
net799,50.4µm
_00638_,50.04µm
digital_domain_inst.signal_processor_x_inst.s90_valid,50.04µm
net1494,50.04µm
_01844_,49.99µm
_00866_,49.94µm
_01653_,49.94µm
_03385_,49.94µm
digital_domain_inst.cfg_phase0_offset_x\[0\],49.94µm
net551,49.94µm
net999,49.94µm
_01583_,49.89µm
_02903_,49.89µm
_03746_,49.89µm
_03844_,49.89µm
net75,49.89µm
net2023,49.89µm
_03521_,49.84µm
net1697,49.84µm
net859,49.58µm
_03870_,49.5µm
digital_domain_inst.raw_edge1_x\[20\],49.48µm
digital_domain_inst.cfg_phase90_offset_y\[7\],49.43µm
_00590_,49.38µm
_00645_,49.38µm
_01607_,49.38µm
_02317_,49.38µm
_04298_,49.38µm
net747,49.38µm
net2110,49.38µm
_02450_,49.33µm
_02922_,49.33µm
_03882_,49.33µm
_04077_,49.33µm
_04126_,49.33µm
digital_domain_inst.signal_processor_y_inst.cycle_count\[2\],49.33µm
net136,49.33µm
net205,49.33µm
net662,49.33µm
net698,49.33µm
net1708,49.33µm
_01896_,49.28µm
_03250_,49.28µm
_03651_,49.28µm
net369,49.28µm
net1700,49.28µm
_05232_,48.92µm
net573,48.92µm
_00963_,48.87µm
_02209_,48.87µm
_02654_,48.82µm
_02728_,48.82µm
_03327_,48.82µm
_04703_,48.82µm
net1530,48.82µm
_02197_,48.77µm
_03432_,48.77µm
_04026_,48.77µm
net88,48.77µm
net719,48.77µm
net2020,48.77µm
_01327_,48.72µm
_05549_,48.72µm
net1702,48.72µm
_02814_,48.41µm
digital_domain_inst.delay_wave_cycle_x\[2\],48.41µm
_01306_,48.36µm
_02678_,48.36µm
_00794_,48.31µm
digital_domain_inst.cfg_phase90_offset_y\[5\],48.31µm
net1334,48.31µm
_00839_,48.26µm
_01512_,48.26µm
_01519_,48.26µm
_03379_,48.26µm
net35,48.26µm
net1246,48.26µm
_00792_,48.21µm
_02392_,48.21µm
_02986_,48.21µm
_03918_,48.21µm
_04808_,48.21µm
_05216_,48.21µm
net1216,48.21µm
net1548,48.21µm
net1655,48.21µm
_01390_,48.16µm
_01595_,48.16µm
_01703_,48.16µm
_02729_,48.16µm
_03470_,48.16µm
net1344,48.16µm
net2092,48.16µm
net2185,48.16µm
net1554,47.98µm
net1944,47.85µm
_01859_,47.8µm
_01058_,47.75µm
_02118_,47.75µm
net1062,47.75µm
_01422_,47.7µm
_02838_,47.7µm
_03311_,47.7µm
_03418_,47.7µm
_05383_,47.7µm
net1894,47.7µm
_01481_,47.65µm
_04798_,47.65µm
net355,47.65µm
net2003,47.65µm
net2243,47.65µm
_01394_,47.6µm
_03248_,47.24µm
_02608_,47.19µm
_02843_,47.19µm
net864,47.19µm
net1927,47.19µm
_01690_,47.14µm
_02509_,47.14µm
_02651_,47.14µm
_02708_,47.14µm
_03461_,47.14µm
digital_domain_inst.spi_regs_inst.bit_cnt\[2\],47.14µm
_00595_,47.09µm
_01754_,47.09µm
_03249_,47.09µm
_05211_,47.09µm
_05410_,47.09µm
net1259,47.09µm
net1682,47.09µm
net2220,47.09µm
_01140_,47.04µm
_01720_,47.04µm
_01843_,47.04µm
_03765_,47.04µm
_04239_,47.04µm
_03312_,46.73µm
net872,46.68µm
_03282_,46.63µm
_03313_,46.63µm
_01621_,46.58µm
net39,46.58µm
net322,46.58µm
net2071,46.58µm
net2197,46.58µm
_01918_,46.53µm
_02084_,46.53µm
_03210_,46.53µm
_04225_,46.53µm
_04692_,46.53µm
digital_domain_inst.wave_controller_y_inst.cal_burst_active,46.53µm
net172,46.53µm
net215,46.53µm
net2198,46.53µm
_00739_,46.48µm
_01076_,46.48µm
_01527_,46.48µm
net1007,46.48µm
net1112,46.48µm
net1620,46.48µm
_01648_,46.12µm
_02840_,46.07µm
net621,46.07µm
net622,46.07µm
net1532,46.07µm
net2160,46.07µm
_00995_,46.02µm
_02034_,46.02µm
_03258_,46.02µm
_04285_,46.02µm
net2118,46.02µm
_00182_,45.97µm
_04289_,45.97µm
_05672_,45.97µm
_05746_,45.97µm
net717,45.97µm
net2069,45.97µm
net2132,45.97µm
_00306_,45.92µm
_01570_,45.92µm
_04809_,45.92µm
_05259_,45.92µm
net902,45.92µm
_00656_,45.61µm
_02278_,45.56µm
net526,45.56µm
_00570_,45.46µm
_00651_,45.46µm
_02121_,45.46µm
_02851_,45.46µm
_04717_,45.46µm
_01727_,45.41µm
_02053_,45.41µm
_02373_,45.41µm
_02572_,45.41µm
_02734_,45.41µm
_02925_,45.41µm
_02960_,45.41µm
_03336_,45.41µm
_04127_,45.41µm
net720,45.41µm
net1107,45.41µm
_01525_,45.36µm
_01985_,45.36µm
_04036_,45.36µm
net223,45.36µm
_04661_,45µm
_01577_,44.95µm
_01622_,44.95µm
_02291_,44.95µm
net1126,44.95µm
net2047,44.95µm
_00828_,44.9µm
_00838_,44.9µm
_01304_,44.9µm
_01813_,44.9µm
_02561_,44.9µm
_02725_,44.9µm
net1217,44.9µm
net1464,44.9µm
net1535,44.9µm
_01626_,44.85µm
_02013_,44.85µm
_02650_,44.85µm
net299,44.85µm
net1622,44.85µm
net2075,44.85µm
net2148,44.85µm
net2246,44.85µm
_01376_,44.8µm
_02449_,44.8µm
_02957_,44.8µm
_03419_,44.8µm
_04075_,44.8µm
net44,44.8µm
net1580,44.8µm
_01693_,44.39µm
_01711_,44.39µm
_02823_,44.39µm
_03016_,44.39µm
digital_domain_inst.raw_edge1_x\[0\],44.39µm
_00738_,44.34µm
_01664_,44.34µm
_05711_,44.34µm
digital_domain_inst.cfg_f_MEMS_fcw_x\[11\],44.34µm
digital_domain_inst.raw_edge1_y\[14\],44.34µm
net790,44.34µm
net1043,44.34µm
net1849,44.34µm
_02322_,44.29µm
_03707_,44.29µm
_04192_,44.29µm
_04867_,44.29µm
net377,44.29µm
net1136,44.29µm
_02286_,44.24µm
_02683_,44.24µm
_03846_,44.24µm
_04461_,44.24µm
_01287_,44.01µm
_03015_,43.88µm
net795,43.88µm
_00905_,43.83µm
_02975_,43.83µm
_03448_,43.83µm
_04675_,43.83µm
net1957,43.83µm
_02875_,43.78µm
_04124_,43.78µm
_05366_,43.78µm
net1164,43.78µm
net1460,43.78µm
net2004,43.78µm
_01347_,43.73µm
_01610_,43.73µm
_01914_,43.73µm
_01960_,43.73µm
_04797_,43.73µm
_05666_,43.73µm
_01246_,43.68µm
_01517_,43.68µm
_03983_,43.68µm
digital_domain_inst.spi_regs_inst.reg_wr_addr\[4\],43.68µm
net823,43.68µm
net2154,43.68µm
_01643_,43.37µm
_01469_,43.32µm
_00629_,43.27µm
net1211,43.27µm
net1286,43.27µm
_02820_,43.22µm
_03347_,43.22µm
net1840,43.22µm
net2234,43.22µm
_01001_,43.17µm
_01367_,43.17µm
_01552_,43.17µm
_01855_,43.17µm
_02577_,43.17µm
_02759_,43.17µm
_03226_,43.17µm
_03400_,43.17µm
_04613_,43.17µm
_04710_,43.17µm
digital_domain_inst.raw_edge1_x\[16\],43.17µm
net381,43.17µm
net1688,43.17µm
_01589_,43.12µm
_01924_,43.12µm
_02037_,43.12µm
_02431_,43.12µm
_04878_,43.12µm
_05063_,43.12µm
_05620_,43.12µm
net1963,43.12µm
_02958_,42.76µm
net2139,42.76µm
_00594_,42.71µm
digital_domain_inst.raw_edge2_x\[8\],42.71µm
net1210,42.71µm
_00585_,42.66µm
_01074_,42.66µm
_01516_,42.66µm
_02978_,42.66µm
_03164_,42.66µm
_04715_,42.66µm
_00937_,42.61µm
_01016_,42.61µm
_01553_,42.61µm
_04938_,42.61µm
_05370_,42.61µm
_05373_,42.61µm
_05500_,42.61µm
_05719_,42.61µm
net453,42.61µm
net479,42.61µm
net1694,42.61µm
net2066,42.61µm
net2129,42.61µm
_00647_,42.56µm
_02315_,42.56µm
_02566_,42.56µm
_03350_,42.56µm
_03434_,42.56µm
_03534_,42.56µm
_04186_,42.56µm
_05608_,42.56µm
net813,42.56µm
_02045_,42.41µm
_00783_,42.15µm
_02881_,42.15µm
digital_domain_inst.signal_processor_y_inst.comp_sync,42.15µm
_01631_,42.1µm
_01688_,42.1µm
_02846_,42.1µm
_03397_,42.1µm
_04444_,42.1µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[0\],42.1µm
net388,42.1µm
net812,42.1µm
_00920_,42.05µm
_02656_,42.05µm
_04939_,42.05µm
_05181_,42.05µm
_05200_,42.05µm
net2054,42.05µm
_03094_,42µm
_03299_,42µm
_04328_,42µm
net676,42µm
net710,42µm
_02525_,41.69µm
_00827_,41.59µm
_01465_,41.59µm
_03365_,41.59µm
_04487_,41.59µm
net145,41.59µm
net2077,41.59µm
_00998_,41.54µm
_02871_,41.54µm
_04276_,41.54µm
_04978_,41.54µm
net1026,41.54µm
net1318,41.54µm
_02732_,41.49µm
_02984_,41.49µm
_03458_,41.49µm
_03843_,41.49µm
_05372_,41.49µm
net1411,41.49µm
net1699,41.49µm
_01332_,41.44µm
_02508_,41.44µm
_02665_,41.44µm
net1352,41.44µm
net1696,41.44µm
_04989_,41.21µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[3\],41.21µm
_04477_,41.13µm
_04478_,41.08µm
_00598_,41.03µm
_05692_,41.03µm
_01819_,40.98µm
_04500_,40.98µm
_01235_,40.93µm
_01489_,40.93µm
_02637_,40.93µm
_03638_,40.93µm
_03866_,40.93µm
_04670_,40.93µm
digital_domain_inst.spi_regs_inst.reg_wr_addr\[0\],40.93µm
digital_domain_inst.spi_regs_inst.tx_shift\[1\],40.93µm
_01023_,40.88µm
_01979_,40.88µm
_02095_,40.88µm
_03395_,40.88µm
_04618_,40.88µm
net2205,40.88µm
_03412_,40.52µm
_05347_,40.52µm
net1842,40.52µm
_01638_,40.47µm
_03163_,40.47µm
net2029,40.47µm
_01139_,40.42µm
_02350_,40.42µm
_04508_,40.42µm
_05003_,40.42µm
_05642_,40.42µm
digital_domain_inst.spi_regs_inst.sclk_sync\[1\],40.42µm
_00305_,40.37µm
_01146_,40.37µm
_01165_,40.37µm
_01448_,40.37µm
_01675_,40.37µm
_01758_,40.37µm
_02442_,40.37µm
_03384_,40.37µm
_05717_,40.37µm
net1383,40.37µm
net1987,40.37µm
_02102_,40.32µm
_05553_,40.32µm
net467,40.32µm
net2012,40.32µm
_00631_,39.96µm
digital_domain_inst.signal_processor_x_inst.cycle_count\[0\],39.96µm
_00760_,39.91µm
_02690_,39.91µm
_02917_,39.91µm
_02973_,39.91µm
_03073_,39.91µm
_03542_,39.91µm
_04984_,39.91µm
net1427,39.91µm
net1902,39.91µm
_01650_,39.86µm
_02371_,39.86µm
_04642_,39.86µm
net51,39.86µm
net887,39.86µm
net1377,39.86µm
net1941,39.86µm
net2078,39.86µm
net2248,39.86µm
_00706_,39.81µm
_01195_,39.81µm
_01217_,39.81µm
_02022_,39.81µm
_02074_,39.81µm
_02133_,39.81µm
_02781_,39.81µm
_02898_,39.81µm
_03979_,39.81µm
_04309_,39.81µm
_04651_,39.81µm
net207,39.81µm
net679,39.81µm
net2048,39.81µm
_00918_,39.76µm
_01355_,39.76µm
_01751_,39.76µm
_03590_,39.76µm
_04804_,39.76µm
_04828_,39.76µm
_05242_,39.76µm
net2231,39.76µm
_01645_,39.35µm
_02012_,39.35µm
_04208_,39.35µm
_03243_,39.3µm
_04684_,39.3µm
net99,39.3µm
net430,39.3µm
net1701,39.3µm
_00799_,39.25µm
_02094_,39.25µm
_03027_,39.25µm
_04302_,39.25µm
net1016,39.25µm
net1100,39.25µm
net2009,39.25µm
_01123_,39.2µm
_01283_,39.2µm
_03462_,39.2µm
_03658_,39.2µm
_04148_,39.2µm
_04163_,39.2µm
_04226_,39.2µm
_04267_,39.2µm
net1104,39.2µm
_04467_,38.79µm
net1241,38.79µm
_01037_,38.74µm
_01494_,38.74µm
_01628_,38.74µm
_02080_,38.74µm
_02265_,38.74µm
_02545_,38.74µm
net147,38.74µm
net781,38.74µm
net855,38.74µm
_01535_,38.69µm
_03300_,38.69µm
_04702_,38.69µm
net891,38.69µm
_01538_,38.64µm
_02061_,38.64µm
_02306_,38.64µm
_02735_,38.64µm
_03840_,38.64µm
_04507_,38.64µm
_04869_,38.64µm
net2119,38.64µm
_00622_,38.38µm
_03444_,38.38µm
_02408_,38.23µm
_03105_,38.23µm
_04451_,38.23µm
digital_domain_inst.cal_timeout_x,38.23µm
_02774_,38.18µm
_03636_,38.18µm
_04664_,38.18µm
_05207_,38.18µm
_05353_,38.18µm
digital_domain_inst.raw_edge1_y\[16\],38.18µm
net1430,38.18µm
net1639,38.18µm
net2013,38.18µm
_01458_,38.13µm
_02185_,38.13µm
_02998_,38.13µm
_03075_,38.13µm
_03925_,38.13µm
_04676_,38.13µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[10\],38.13µm
net2,38.13µm
net1472,38.13µm
_01680_,38.08µm
_02260_,38.08µm
_02333_,38.08µm
_03181_,38.08µm
_03220_,38.08µm
_04199_,38.08µm
_04623_,38.08µm
_04633_,38.08µm
_04673_,38.08µm
_05068_,38.08µm
net1115,38.08µm
net1921,37.77µm
_00568_,37.72µm
net624,37.72µm
_02401_,37.67µm
_02714_,37.67µm
_03382_,37.67µm
_00764_,37.62µm
_00972_,37.62µm
_01778_,37.62µm
_04466_,37.62µm
_05170_,37.62µm
_05251_,37.62µm
digital_domain_inst.wave_controller_x_inst.cal_burst_active,37.62µm
net633,37.62µm
net2093,37.62µm
_00206_,37.57µm
_00730_,37.57µm
_01231_,37.57µm
_02946_,37.57µm
_03151_,37.57µm
_03278_,37.57µm
_03628_,37.57µm
net1227,37.57µm
net1363,37.57µm
net1774,37.57µm
_02128_,37.52µm
_02692_,37.52µm
_04025_,37.52µm
_04065_,37.52µm
_04187_,37.52µm
_04985_,37.52µm
net822,37.52µm
net2087,37.52µm
_01655_,37.39µm
_02510_,37.16µm
_01644_,37.11µm
net1695,37.11µm
_00583_,37.06µm
_00761_,37.06µm
_01802_,37.06µm
_01829_,37.06µm
_01933_,37.06µm
_02295_,37.06µm
_03972_,37.06µm
_04534_,37.06µm
_05258_,37.06µm
_00772_,37.01µm
_03047_,37.01µm
_03414_,37.01µm
_04306_,37.01µm
net1672,37.01µm
net2249,37.01µm
_01437_,36.96µm
_01499_,36.96µm
_01593_,36.96µm
_01963_,36.96µm
_02063_,36.96µm
_02353_,36.96µm
_02375_,36.96µm
_04698_,36.96µm
_04709_,36.96µm
_04096_,36.68µm
_03611_,36.6µm
_01561_,36.55µm
_03349_,36.55µm
_04650_,36.55µm
net46,36.55µm
net1218,36.55µm
_01208_,36.5µm
_01946_,36.5µm
_03664_,36.5µm
_03781_,36.5µm
_04999_,36.5µm
_05379_,36.5µm
_00587_,36.45µm
_01612_,36.45µm
_01808_,36.45µm
_03340_,36.45µm
_05474_,36.45µm
net189,36.45µm
net393,36.45µm
net667,36.45µm
net821,36.45µm
net847,36.45µm
net1105,36.45µm
net1155,36.45µm
net2021,36.45µm
_01439_,36.4µm
_03560_,36.4µm
net511,36.4µm
_04497_,36.09µm
_01620_,35.99µm
_01995_,35.99µm
_02605_,35.99µm
_02419_,35.94µm
_02647_,35.94µm
_03058_,35.94µm
_04261_,35.94µm
_04308_,35.94µm
_04475_,35.94µm
_05036_,35.94µm
digital_domain_inst.spi_regs_inst.bit_cnt\[1\],35.94µm
digital_domain_inst.wave_controller_x_inst.capture_step\[2\],35.94µm
net301,35.94µm
net367,35.94µm
net2005,35.94µm
net2056,35.94µm
net2086,35.94µm
_01714_,35.89µm
_01992_,35.89µm
_02136_,35.89µm
_02919_,35.89µm
_03092_,35.89µm
_03242_,35.89µm
_03899_,35.89µm
_04161_,35.89µm
digital_domain_inst.latch_phase270_ack_y,35.89µm
_00774_,35.84µm
_00875_,35.84µm
_01386_,35.84µm
_01832_,35.84µm
_02321_,35.84µm
_02760_,35.84µm
_03752_,35.84µm
_04443_,35.84µm
net436,35.84µm
net1204,35.84µm
net1993,35.84µm
_03224_,35.53µm
_00959_,35.48µm
_01912_,35.48µm
_01935_,35.48µm
_01328_,35.43µm
_02112_,35.43µm
_03277_,35.43µm
net2128,35.43µm
_00932_,35.38µm
_01740_,35.38µm
_01846_,35.38µm
_02002_,35.38µm
_02441_,35.38µm
_02704_,35.38µm
_03057_,35.38µm
digital_domain_inst.wave_controller_x_inst.ds_acc\[7\],35.38µm
net2038,35.38µm
net2133,35.38µm
_01128_,35.33µm
_01309_,35.33µm
_01684_,35.33µm
_02032_,35.33µm
_02677_,35.33µm
_03480_,35.33µm
_03725_,35.33µm
_03804_,35.33µm
_04785_,35.33µm
_05058_,35.33µm
_05060_,35.33µm
net899,35.33µm
net2055,35.33µm
net2065,35.33µm
_00207_,35.28µm
_00404_,35.28µm
_00895_,35.28µm
_01502_,35.28µm
_01931_,35.28µm
_02285_,35.28µm
_03555_,35.28µm
_03905_,35.28µm
_05047_,35.28µm
_05332_,35.28µm
_05488_,35.28µm
net865,35.28µm
_02231_,34.92µm
_01398_,34.87µm
_03266_,34.87µm
net2067,34.87µm
_03019_,34.82µm
_03835_,34.82µm
digital_domain_inst.spi_regs_inst.reg_wr_addr\[5\],34.82µm
net889,34.82µm
_02137_,34.77µm
_03133_,34.77µm
_03264_,34.77µm
_03417_,34.77µm
_03429_,34.77µm
_03749_,34.77µm
_04268_,34.77µm
_04537_,34.77µm
_04604_,34.77µm
_04988_,34.77µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[1\],34.77µm
net125,34.77µm
net2006,34.77µm
net2079,34.77µm
_00024_,34.72µm
_00394_,34.72µm
_01557_,34.72µm
_01823_,34.72µm
_02503_,34.72µm
_02597_,34.72µm
_03263_,34.72µm
_03541_,34.72µm
_05340_,34.72µm
net542,34.72µm
_01044_,34.36µm
_00808_,34.31µm
_03126_,34.31µm
_01218_,34.26µm
_01611_,34.26µm
_01768_,34.26µm
_02547_,34.26µm
_02601_,34.26µm
_02740_,34.26µm
_02974_,34.26µm
_03004_,34.26µm
_03401_,34.26µm
_04231_,34.26µm
_05674_,34.26µm
digital_domain_inst.signal_processor_y_inst.cnt_in\[0\],34.26µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[2\],34.26µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[4\],34.26µm
net47,34.26µm
net80,34.26µm
net782,34.26µm
_00664_,34.21µm
_01392_,34.21µm
_01395_,34.21µm
_01692_,34.21µm
_02108_,34.21µm
_02519_,34.21µm
_02785_,34.21µm
_03425_,34.21µm
_03761_,34.21µm
_04286_,34.21µm
_04810_,34.21µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[4\],34.21µm
net797,34.21µm
net1144,34.21µm
net1209,34.21µm
_00817_,34.16µm
_01316_,34.16µm
_03175_,34.16µm
_03298_,34.16µm
_04223_,34.16µm
_04296_,34.16µm
_04858_,34.16µm
_05011_,34.16µm
_05160_,34.16µm
_05371_,34.16µm
digital_domain_inst.wave_controller_y_inst.comp_sync4,34.16µm
net455,34.16µm
net1316,33.91µm
_03007_,33.88µm
net1345,33.85µm
_03324_,33.8µm
_00762_,33.75µm
_01556_,33.75µm
_04474_,33.75µm
_04992_,33.75µm
_05378_,33.75µm
net741,33.75µm
net2059,33.75µm
_01682_,33.7µm
_01689_,33.7µm
_03640_,33.7µm
_04110_,33.7µm
_05008_,33.7µm
_05013_,33.7µm
net777,33.7µm
net1233,33.7µm
_00754_,33.65µm
_01685_,33.65µm
_01898_,33.65µm
_02236_,33.65µm
_02803_,33.65µm
_03957_,33.65µm
_04463_,33.65µm
_04706_,33.65µm
_04958_,33.65µm
digital_domain_inst.signal_processor_y_inst.cycle_count\[3\],33.65µm
net569,33.65µm
net1234,33.65µm
_01555_,33.6µm
_03502_,33.6µm
_04787_,33.6µm
_05368_,33.6µm
_05385_,33.29µm
net412,33.24µm
_03052_,33.19µm
_00753_,33.14µm
_02593_,33.14µm
_02739_,33.14µm
_04263_,33.14µm
_04530_,33.14µm
_04701_,33.14µm
net754,33.14µm
net755,33.14µm
_00550_,33.09µm
_00703_,33.09µm
_01197_,33.09µm
_01326_,33.09µm
_01724_,33.09µm
_02284_,33.09µm
_02835_,33.09µm
_03188_,33.09µm
_03937_,33.09µm
_04457_,33.09µm
_04495_,33.09µm
_04953_,33.09µm
_05002_,33.09µm
net132,33.09µm
net1935,33.09µm
net1974,33.09µm
_00642_,33.04µm
_01029_,33.04µm
_01716_,33.04µm
_01882_,33.04µm
_03987_,33.04µm
_05710_,33.04µm
net1348,33.04µm
net1924,33.04µm
_03060_,32.73µm
_05376_,32.73µm
net1884,32.68µm
_03510_,32.63µm
_05471_,32.63µm
_00581_,32.58µm
_01663_,32.58µm
_01842_,32.58µm
_01847_,32.58µm
_02380_,32.58µm
_02403_,32.58µm
_02420_,32.58µm
_03306_,32.58µm
_03338_,32.58µm
_03381_,32.58µm
_03763_,32.58µm
net2057,32.58µm
_01132_,32.53µm
_01237_,32.53µm
_01709_,32.53µm
_01774_,32.53µm
_01934_,32.53µm
_01964_,32.53µm
_01977_,32.53µm
_02164_,32.53µm
_02214_,32.53µm
_02482_,32.53µm
_02761_,32.53µm
_02769_,32.53µm
_02872_,32.53µm
_03166_,32.53µm
_03245_,32.53µm
_03535_,32.53µm
_05190_,32.53µm
_05536_,32.53µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[3\],32.53µm
_00299_,32.48µm
_01904_,32.48µm
_02579_,32.48µm
_02788_,32.48µm
_03750_,32.48µm
_04073_,32.48µm
_05345_,32.48µm
net1558,32.48µm
_03589_,32.2µm
_01804_,32.12µm
_02607_,32.07µm
_03068_,32.07µm
_03104_,32.07µm
_04648_,32.07µm
_04665_,32.07µm
_05394_,32.07µm
net707,32.07µm
_01614_,32.02µm
_02245_,32.02µm
_02539_,32.02µm
_02694_,32.02µm
_02883_,32.02µm
_03156_,32.02µm
_03194_,32.02µm
_03225_,32.02µm
_04209_,32.02µm
_01966_,31.97µm
_02067_,31.97µm
_02528_,31.97µm
_02868_,31.97µm
_02899_,31.97µm
_02945_,31.97µm
_04849_,31.97µm
_05654_,31.97µm
net122,31.97µm
net863,31.97µm
net1215,31.97µm
net2040,31.97µm
_00844_,31.92µm
_01154_,31.92µm
_01757_,31.92µm
_02590_,31.92µm
_04043_,31.92µm
_04632_,31.92µm
_04788_,31.92µm
_04799_,31.92µm
_04907_,31.92µm
digital_domain_inst.latch_phase90_ack_y,31.92µm
net866,31.92µm
_00842_,31.56µm
_00941_,31.56µm
_02856_,31.56µm
net1961,31.56µm
_02104_,31.51µm
_03010_,31.51µm
_05017_,31.51µm
_01351_,31.46µm
_01822_,31.46µm
_01944_,31.46µm
_02167_,31.46µm
_03011_,31.46µm
_03124_,31.46µm
_03361_,31.46µm
_04696_,31.46µm
_04752_,31.46µm
digital_domain_inst.cfg_f_MEMS_fcw_y\[9\],31.46µm
net32,31.46µm
net637,31.46µm
_01030_,31.41µm
_01175_,31.41µm
_01220_,31.41µm
_01300_,31.41µm
_01359_,31.41µm
_01400_,31.41µm
_01665_,31.41µm
_01848_,31.41µm
_02087_,31.41µm
_02767_,31.41µm
_02961_,31.41µm
_03131_,31.41µm
_03656_,31.41µm
_03946_,31.41µm
_04516_,31.41µm
_05661_,31.41µm
_05743_,31.41µm
net2167,31.41µm
net2221,31.41µm
_00947_,31.36µm
_01504_,31.36µm
_01834_,31.36µm
_02196_,31.36µm
_02228_,31.36µm
_02953_,31.36µm
_03150_,31.36µm
_04931_,31.36µm
_04974_,31.36µm
_05691_,31.36µm
_01059_,30.95µm
_03358_,30.95µm
net805,30.95µm
net1531,30.95µm
_00614_,30.9µm
_00734_,30.9µm
_00850_,30.9µm
_00964_,30.9µm
_01623_,30.9µm
_03320_,30.9µm
_03380_,30.9µm
_03490_,30.9µm
_04233_,30.9µm
_04264_,30.9µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[5\],30.9µm
net980,30.9µm
net1017,30.9µm
net2011,30.9µm
_00415_,30.85µm
_00855_,30.85µm
_01660_,30.85µm
_01725_,30.85µm
_02451_,30.85µm
_02536_,30.85µm
_02770_,30.85µm
_03144_,30.85µm
_03762_,30.85µm
_03769_,30.85µm
_05016_,30.85µm
_05177_,30.85µm
