net,length_um
net2174,53.91µm
_01576_,53.86µm
_02772_,53.86µm
_04295_,53.86µm
net1361,53.86µm
net1961,53.86µm
_02384_,53.81µm
_03276_,53.81µm
_04032_,53.81µm
net773,53.81µm
_01418_,53.76µm
net1408,53.76µm
net1520,53.76µm
_02592_,53.35µm
net1205,53.35µm
_01598_,53.3µm
_02554_,53.3µm
_02871_,53.3µm
digital_domain_inst.cfg_phase0_offset_y\[13\],53.3µm
net2120,53.3µm
net2168,53.3µm
_03057_,53.25µm
_05722_,53.25µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[4\],53.25µm
net737,53.25µm
net1183,53.25µm
_02133_,53.2µm
_03708_,53.2µm
_05553_,53.2µm
digital_domain_inst.cfg_phase90_offset_x\[6\],53.2µm
net653,53.2µm
net1385,52.89µm
net545,52.79µm
net572,52.79µm
net946,52.79µm
_02845_,52.74µm
_03354_,52.74µm
_03611_,52.74µm
_05199_,52.74µm
net844,52.74µm
net958,52.74µm
net1937,52.74µm
net2240,52.74µm
_01359_,52.69µm
_03007_,52.69µm
_03021_,52.69µm
_04500_,52.69µm
_04660_,52.69µm
_05043_,52.69µm
_05710_,52.69µm
digital_domain_inst.cfg_phase270_offset_y\[11\],52.69µm
net778,52.69µm
net948,52.69µm
net1194,52.69µm
net2112,52.69µm
_00875_,52.64µm
_00980_,52.64µm
_04013_,52.64µm
digital_domain_inst.cfg_phase0_offset_y\[6\],52.64µm
_02655_,52.28µm
_05234_,52.28µm
digital_domain_inst.signal_processor_y_inst.cycle_count\[2\],52.23µm
net589,52.23µm
_02441_,52.18µm
_02963_,52.18µm
net93,52.18µm
_01706_,52.13µm
_02162_,52.13µm
_02925_,52.13µm
_02964_,52.13µm
_03272_,52.13µm
_04474_,52.13µm
digital_domain_inst.spi_regs_inst.reg_wr_addr\[5\],52.13µm
digital_domain_inst.spi_regs_inst.reg_wr_data\[2\],52.13µm
_00116_,52.08µm
_01121_,52.08µm
_01390_,52.08µm
_02140_,52.08µm
_02820_,52.08µm
_03948_,52.08µm
net658,52.08µm
net2025,52.08µm
net2088,52.08µm
net1515,51.72µm
_02822_,51.67µm
net2173,51.67µm
_04010_,51.63µm
digital_domain_inst.signal_processor_x_inst.votes_out_phase\[3\],51.62µm
net840,51.62µm
net1643,51.62µm
_00920_,51.57µm
_02093_,51.57µm
_02690_,51.57µm
net163,51.57µm
net1024,51.57µm
net2186,51.57µm
_01784_,51.52µm
_02056_,51.52µm
_03438_,51.52µm
_03475_,51.52µm
_03902_,51.52µm
_05120_,51.52µm
net471,51.52µm
net1212,51.52µm
net1339,51.52µm
net728,51.16µm
net1004,51.16µm
_00611_,51.11µm
_02088_,51.11µm
_01391_,51.06µm
_02354_,51.06µm
_02705_,51.06µm
net314,51.06µm
net957,51.06µm
net1509,51.06µm
net2113,51.06µm
net2251,51.06µm
_02776_,51.01µm
_03418_,51.01µm
_04089_,51.01µm
net395,51.01µm
net1223,51.01µm
net2036,51.01µm
_00884_,50.96µm
_01123_,50.96µm
_01183_,50.96µm
_01354_,50.96µm
_01377_,50.96µm
_03991_,50.96µm
digital_domain_inst.cfg_f_MEMS_fcw_y\[4\],50.96µm
net2157,50.96µm
net1121,50.6µm
_05003_,50.5µm
digital_domain_inst.signal_processor_x_inst.votes_out_phase\[2\],50.5µm
net407,50.5µm
net668,50.5µm
net837,50.5µm
net2012,50.5µm
_02555_,50.45µm
net551,50.45µm
net1053,50.45µm
net1200,50.45µm
net2039,50.45µm
net2081,50.45µm
net2105,50.45µm
_01346_,50.4µm
_03592_,50.4µm
_04046_,50.4µm
_05226_,50.4µm
net46,50.4µm
net82,50.4µm
net761,50.4µm
_03376_,49.99µm
_01831_,49.94µm
_02651_,49.94µm
_04703_,49.94µm
net2019,49.94µm
_01627_,49.89µm
_01736_,49.89µm
_03589_,49.89µm
_02266_,49.84µm
_03254_,49.84µm
_03394_,49.61µm
_00635_,49.43µm
_01944_,49.43µm
_03126_,49.43µm
_03946_,49.43µm
_00794_,49.38µm
_02579_,49.38µm
_02637_,49.38µm
_02650_,49.38µm
digital_domain_inst.raw_edge2_x\[3\],49.38µm
_01241_,49.33µm
_02080_,49.33µm
_02237_,49.33µm
_02516_,49.33µm
_03895_,49.33µm
net156,49.33µm
net459,49.33µm
net880,49.33µm
net927,49.33µm
net1676,49.33µm
net1687,49.33µm
net2124,49.33µm
net2130,49.33µm
_00215_,49.28µm
_04665_,49.28µm
digital_domain_inst.ref_wave_y,49.06µm
_01918_,48.92µm
net1477,48.92µm
_01738_,48.87µm
_03937_,48.87µm
net1412,48.87µm
_03887_,48.82µm
_04261_,48.82µm
net1950,48.82µm
net2017,48.82µm
_01001_,48.77µm
_01016_,48.77µm
_01539_,48.77µm
_01698_,48.77µm
_05052_,48.77µm
_05219_,48.77µm
net286,48.77µm
net994,48.77µm
net2047,48.77µm
_00712_,48.72µm
_01287_,48.72µm
_04308_,48.72µm
_05450_,48.72µm
net152,48.72µm
net1192,48.72µm
net1644,48.72µm
_05224_,48.41µm
net1057,48.31µm
net2078,48.31µm
net2201,48.31µm
_00586_,48.26µm
_01002_,48.26µm
_01648_,48.26µm
_02151_,48.26µm
_03292_,48.26µm
net594,48.26µm
net2133,48.26µm
_00117_,48.21µm
_00625_,48.21µm
_00657_,48.21µm
_01040_,48.21µm
_01518_,48.21µm
_01869_,48.21µm
_01964_,48.21µm
_02016_,48.21µm
net2022,48.21µm
_03243_,48.16µm
_03669_,48.16µm
_03723_,48.16µm
_04246_,48.16µm
net1143,47.85µm
net104,47.8µm
net339,47.8µm
net1930,47.8µm
_02362_,47.78µm
_03453_,47.75µm
_02278_,47.7µm
_04523_,47.7µm
_05662_,47.7µm
digital_domain_inst.raw_edge2_y\[1\],47.7µm
digital_domain_inst.wave_controller_x_inst.cal_burst_active,47.7µm
net2116,47.7µm
_00817_,47.65µm
_01610_,47.65µm
_02828_,47.65µm
_03216_,47.65µm
_03373_,47.65µm
_03424_,47.65µm
_04470_,47.65µm
_04804_,47.65µm
_05218_,47.65µm
_05382_,47.65µm
net2052,47.65µm
_00784_,47.6µm
_01168_,47.6µm
_02360_,47.6µm
_02389_,47.6µm
_05203_,47.6µm
_02832_,47.42µm
_02672_,47.29µm
_02714_,47.24µm
_04448_,47.24µm
_02617_,47.19µm
_03395_,47.19µm
_02927_,47.14µm
digital_domain_inst.raw_edge2_y\[5\],47.14µm
_01643_,47.09µm
_01848_,47.09µm
_02181_,47.09µm
_03574_,47.09µm
net350,47.09µm
net511,47.09µm
net2255,47.09µm
_01309_,47.04µm
_02457_,47.04µm
_02846_,47.04µm
_03252_,47.04µm
_03412_,47.04µm
net2254,47.04µm
_02103_,46.63µm
_00572_,46.58µm
_02156_,46.58µm
_02923_,46.58µm
_03248_,46.58µm
_04298_,46.58µm
_05025_,46.58µm
net1524,46.58µm
net2264,46.58µm
_00840_,46.53µm
_01774_,46.53µm
_02383_,46.53µm
_03117_,46.53µm
_03400_,46.53µm
_04972_,46.53µm
net1222,46.53µm
net2273,46.53µm
_01883_,46.48µm
_02814_,46.48µm
_05183_,46.48µm
net410,46.48µm
net667,46.48µm
net2266,46.48µm
net1527,46.12µm
net1910,46.12µm
_00605_,46.07µm
_00775_,46.07µm
_01703_,46.07µm
_05672_,46.07µm
_01116_,46.02µm
_03166_,46.02µm
_04240_,46.02µm
digital_domain_inst.wave_controller_x_inst.capture_step\[2\],46.02µm
net1535,46.02µm
net1553,46.02µm
_00627_,45.97µm
_04698_,45.97µm
digital_domain_inst.raw_edge2_y\[3\],45.97µm
digital_domain_inst.signal_processor_y_inst.cnt_in\[0\],45.97µm
net1126,45.97µm
net1258,45.97µm
net1333,45.97µm
net1411,45.97µm
net1459,45.97µm
net2135,45.97µm
net2175,45.97µm
_04292_,45.92µm
_05182_,45.92µm
_05490_,45.92µm
net239,45.92µm
net1135,45.92µm
net308,45.56µm
_00828_,45.51µm
_01912_,45.51µm
_03011_,45.51µm
_03239_,45.51µm
_00722_,45.46µm
_01916_,45.46µm
_02560_,45.46µm
_02841_,45.46µm
_04098_,45.46µm
_04664_,45.46µm
_05177_,45.46µm
net725,45.46µm
net981,45.46µm
net1217,45.46µm
_01568_,45.41µm
_01607_,45.41µm
_02377_,45.41µm
_02981_,45.41µm
_03054_,45.41µm
_04086_,45.41µm
digital_domain_inst.raw_edge1_y\[12\],45.41µm
digital_domain_inst.signal_processor_x_inst.votes_out_phase\[1\],45.41µm
net2195,45.41µm
_02258_,45.36µm
_02269_,45.36µm
_03432_,45.36µm
_03823_,45.36µm
_04482_,45.36µm
net562,45.36µm
net1864,45.36µm
net1917,45.36µm
net2014,45.36µm
_02800_,45µm
_02843_,45µm
_05020_,45µm
net1079,44.95µm
_01695_,44.9µm
_01713_,44.9µm
_02406_,44.9µm
_02476_,44.9µm
_03180_,44.9µm
_00012_,44.85µm
_02986_,44.85µm
_05339_,44.85µm
net1645,44.85µm
net2248,44.85µm
_01112_,44.8µm
_05327_,44.8µm
net2250,44.8µm
net1316,44.57µm
_04985_,44.49µm
_05402_,44.49µm
net1318,44.49µm
_01493_,44.44µm
net921,44.39µm
_00760_,44.34µm
_02077_,44.34µm
_02629_,44.34µm
_02774_,44.34µm
_04504_,44.34µm
_04984_,44.34µm
net285,44.34µm
_00870_,44.29µm
_02164_,44.29µm
_02581_,44.29µm
_02998_,44.29µm
_03510_,44.29µm
net201,44.29µm
net216,44.29µm
_01586_,44.24µm
_01659_,44.24µm
_01681_,44.24µm
_02051_,44.24µm
_02402_,44.24µm
_02829_,44.24µm
_04696_,44.24µm
_01690_,43.98µm
_04461_,43.88µm
net999,43.88µm
_01934_,43.83µm
net1540,43.83µm
net2100,43.83µm
_01301_,43.78µm
_01620_,43.78µm
_01875_,43.78µm
_03868_,43.78µm
_04478_,43.78µm
_05188_,43.78µm
net1102,43.78µm
net1978,43.78µm
_00005_,43.73µm
_01304_,43.73µm
_01611_,43.73µm
_01896_,43.73µm
_02856_,43.73µm
_03204_,43.73µm
_03411_,43.73µm
_04621_,43.73µm
net214,43.73µm
_01926_,43.68µm
_01967_,43.68µm
_02008_,43.68µm
_03177_,43.68µm
_05332_,43.68µm
net1273,43.68µm
_02914_,43.37µm
net776,43.37µm
_00672_,43.27µm
digital_domain_inst.signal_processor_x_inst.cycle_count\[2\],43.27µm
net1355,43.27µm
net1456,43.27µm
_00718_,43.22µm
_03381_,43.22µm
_05370_,43.22µm
digital_domain_inst.raw_edge3_x\[8\],43.22µm
digital_domain_inst.wave_controller_x_inst.ds_acc\[5\],43.22µm
net470,43.22µm
net1470,43.22µm
net2104,43.22µm
_00006_,43.17µm
_02009_,43.17µm
_02302_,43.17µm
_02996_,43.17µm
_03396_,43.17µm
_03642_,43.17µm
_04731_,43.17µm
_04800_,43.17µm
_01847_,43.12µm
_02435_,43.12µm
_03580_,43.12µm
_05179_,43.12µm
net513,43.12µm
net1568,43.12µm
_02618_,42.94µm
_01711_,42.81µm
_03081_,42.71µm
_03781_,42.71µm
_02568_,42.66µm
_02858_,42.66µm
_03203_,42.66µm
_04328_,42.66µm
_05063_,42.66µm
_05181_,42.66µm
digital_domain_inst.cfg_phase0_offset_x\[6\],42.66µm
digital_domain_inst.spi_regs_inst.reg_wr_data\[1\],42.66µm
net1059,42.66µm
net1907,42.66µm
net2182,42.66µm
_00894_,42.61µm
_02527_,42.61µm
_02737_,42.61µm
_03349_,42.61µm
net222,42.61µm
net1519,42.61µm
_00744_,42.56µm
_03502_,42.56µm
_04288_,42.56µm
net1113,42.56µm
net2045,42.56µm
_00631_,42.25µm
_00793_,42.15µm
_00998_,42.15µm
_02314_,42.15µm
_02991_,42.15µm
_03692_,42.1µm
net72,42.1µm
net211,42.1µm
net1147,42.1µm
net1464,42.1µm
net2087,42.1µm
net2144,42.1µm
net2167,42.1µm
_00790_,42.05µm
_02440_,42.05µm
_03019_,42.05µm
_03029_,42.05µm
_03419_,42.05µm
_04204_,42.05µm
_04294_,42.05µm
net1152,42.05µm
net2016,42.05µm
_02393_,42µm
_03092_,42µm
_04274_,42µm
_04613_,42µm
_04617_,42µm
_05300_,42µm
_05484_,42µm
_01897_,41.64µm
_03511_,41.64µm
_04451_,41.64µm
net2117,41.64µm
_03628_,41.59µm
net1301,41.59µm
_02121_,41.54µm
_03727_,41.54µm
_05729_,41.54µm
digital_domain_inst.cfg_f_MEMS_fcw_y\[10\],41.54µm
digital_domain_inst.cfg_phase0_offset_y\[11\],41.54µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[10\],41.54µm
net41,41.54µm
net142,41.54µm
net1142,41.54µm
_00903_,41.49µm
_04487_,41.49µm
_05726_,41.49µm
_01886_,41.44µm
_02795_,41.44µm
_02919_,41.44µm
_03516_,41.44µm
_03705_,41.44µm
_03970_,41.44µm
_05191_,41.44µm
_05325_,41.44µm
net256,41.44µm
_05422_,41.26µm
_02082_,41.08µm
_03073_,41.08µm
_03538_,41.03µm
_04654_,41.03µm
_01111_,40.98µm
_02452_,40.98µm
_02854_,40.98µm
_02864_,40.98µm
_02875_,40.98µm
_03043_,40.98µm
_04681_,40.98µm
_05222_,40.98µm
digital_domain_inst.raw_edge2_y\[0\],40.98µm
net2029,40.98µm
_00584_,40.93µm
_01150_,40.93µm
_02208_,40.93µm
_03385_,40.93µm
_04978_,40.93µm
_05378_,40.93µm
_00038_,40.88µm
_01781_,40.88µm
_02443_,40.88µm
_03846_,40.52µm
_01622_,40.47µm
_02692_,40.47µm
_02978_,40.47µm
_00963_,40.42µm
_02095_,40.42µm
_02119_,40.42µm
_02350_,40.42µm
_03644_,40.42µm
_04530_,40.42µm
_05209_,40.42µm
net526,40.42µm
net1264,40.42µm
net2031,40.42µm
_00878_,40.37µm
_01693_,40.37µm
_01716_,40.37µm
_02434_,40.37µm
_03379_,40.37µm
_04139_,40.37µm
net1641,40.37µm
net2053,40.37µm
_00596_,40.32µm
_01356_,40.32µm
_02048_,40.32µm
_04808_,40.32µm
_04958_,40.32µm
_05324_,40.32µm
_05384_,40.32µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[1\],39.96µm
net1130,39.96µm
_02199_,39.91µm
_02316_,39.91µm
_02580_,39.91µm
_03279_,39.91µm
_03324_,39.91µm
_05048_,39.91µm
digital_domain_inst.spi_regs_inst.state_o\[1\],39.91µm
net716,39.91µm
_00590_,39.86µm
_01336_,39.86µm
_01652_,39.86µm
_02024_,39.86µm
_02605_,39.86µm
_02725_,39.86µm
_03796_,39.86µm
_04486_,39.86µm
digital_domain_inst.cfg_phase0_offset_y\[12\],39.86µm
net206,39.86µm
net2138,39.86µm
net2170,39.86µm
net2188,39.86µm
_01261_,39.81µm
_01874_,39.81µm
_02536_,39.81µm
_03040_,39.81µm
_04283_,39.81µm
_04324_,39.81µm
_04491_,39.81µm
_04477_,39.76µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[14\],39.76µm
net573,39.76µm
net2198,39.76µm
_00762_,39.35µm
_04267_,39.35µm
net678,39.35µm
net1248,39.35µm
net1257,39.35µm
net2024,39.35µm
_02793_,39.3µm
_02879_,39.3µm
_03429_,39.3µm
_04463_,39.3µm
_05027_,39.3µm
_05205_,39.3µm
_05371_,39.3µm
net293,39.3µm
net632,39.3µm
net1056,39.3µm
_01684_,39.25µm
_03018_,39.25µm
_03068_,39.25µm
_03152_,39.25µm
_03350_,39.25µm
_03384_,39.25µm
_03636_,39.25µm
_03741_,39.25µm
_03957_,39.25µm
_04701_,39.25µm
_05028_,39.25µm
_05046_,39.25µm
_05251_,39.25µm
_05353_,39.25µm
_05377_,39.25µm
_05379_,39.25µm
net2148,39.25µm
net2172,39.25µm
_01044_,39.2µm
_01575_,39.2µm
_03110_,39.2µm
_03997_,39.2µm
net2155,39.2µm
_02823_,38.89µm
digital_domain_inst.cfg_phase0_offset_y\[9\],38.89µm
_00630_,38.79µm
_02230_,38.79µm
_02510_,38.79µm
_03290_,38.79µm
_03463_,38.79µm
_03585_,38.79µm
_05011_,38.79µm
_03664_,38.74µm
_04642_,38.74µm
digital_domain_inst.signal_processor_x_inst.s90_pipe\[3\],38.74µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[4\],38.74µm
_00255_,38.69µm
_01644_,38.69µm
_01655_,38.69µm
_02153_,38.69µm
_02499_,38.69µm
_03091_,38.69µm
_03118_,38.69µm
_03433_,38.69µm
_03940_,38.69µm
_04285_,38.69µm
_04290_,38.69µm
_04865_,38.69µm
_05305_,38.69µm
_05403_,38.69µm
_05769_,38.69µm
net1453,38.69µm
_00847_,38.64µm
_02239_,38.64µm
_03801_,38.64µm
net829,38.64µm
net2159,38.64µm
_03202_,38.23µm
_05194_,38.23µm
_05732_,38.23µm
net1893,38.23µm
_03761_,38.18µm
_04511_,38.18µm
_05398_,38.18µm
digital_domain_inst.spi_regs_inst.reg_wr_addr\[6\],38.18µm
net1269,38.18µm
_00978_,38.13µm
_01773_,38.13µm
_02376_,38.13µm
_02773_,38.13µm
_02851_,38.13µm
_02922_,38.13µm
_03200_,38.13µm
_05013_,38.13µm
_05366_,38.13µm
digital_domain_inst.raw_edge2_y\[13\],38.13µm
net1156,38.13µm
_00563_,38.08µm
_02645_,38.08µm
_03808_,38.08µm
_04125_,38.08µm
_04512_,38.08µm
net1201,38.08µm
_04973_,37.8µm
_02442_,37.72µm
_02255_,37.67µm
_02289_,37.67µm
_03735_,37.67µm
_05390_,37.67µm
net603,37.67µm
_00636_,37.62µm
_01911_,37.62µm
_02374_,37.62µm
_02569_,37.62µm
_04110_,37.62µm
_04676_,37.62µm
_05719_,37.62µm
digital_domain_inst.cal_dir_y,37.62µm
digital_domain_inst.raw_edge1_y\[2\],37.62µm
net2007,37.62µm
_01322_,37.57µm
_01614_,37.57µm
_02426_,37.57µm
_03004_,37.57µm
_03014_,37.57µm
_03264_,37.57µm
_04138_,37.57µm
_04148_,37.57µm
net381,37.57µm
_00039_,37.52µm
_00338_,37.52µm
_01509_,37.52µm
_02665_,37.52µm
_03001_,37.52µm
_04471_,37.52µm
digital_domain_inst.spi_regs_inst.tx_shift\[1\],37.52µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[6\],37.52µm
net1199,37.52µm
_03058_,37.21µm
_01697_,37.16µm
_00721_,37.11µm
_03739_,37.11µm
_04989_,37.11µm
_01380_,37.06µm
_01440_,37.06µm
_02524_,37.06µm
_02628_,37.06µm
_03266_,37.06µm
net1307,37.06µm
_01207_,37.01µm
_01946_,37.01µm
_02265_,37.01µm
_02300_,37.01µm
_02759_,37.01µm
_02977_,37.01µm
_03898_,37.01µm
_04035_,37.01µm
_04392_,37.01µm
_05085_,37.01µm
net622,37.01µm
net1513,37.01µm
_01714_,36.96µm
_01808_,36.96µm
_02974_,36.96µm
_03175_,36.96µm
_05556_,36.96µm
net717,36.96µm
_02844_,36.6µm
net224,36.6µm
_00683_,36.55µm
_01966_,36.55µm
_02607_,36.55µm
_03492_,36.55µm
net1051,36.55µm
net1973,36.55µm
_00982_,36.5µm
_01846_,36.5µm
_02680_,36.5µm
_03458_,36.5µm
_04717_,36.5µm
digital_domain_inst.raw_edge1_y\[4\],36.5µm
net949,36.5µm
net2269,36.5µm
_00930_,36.45µm
_01007_,36.45µm
_01029_,36.45µm
_01942_,36.45µm
_02694_,36.45µm
_02733_,36.45µm
_03121_,36.45µm
_03131_,36.45µm
_03306_,36.45µm
_04041_,36.45µm
_04811_,36.45µm
digital_domain_inst.raw_edge1_x\[1\],36.45µm
net4,36.45µm
net704,36.45µm
_00337_,36.4µm
_01404_,36.4µm
_01917_,36.4µm
_01963_,36.4µm
_03105_,36.4µm
_03795_,36.4µm
net852,36.4µm
digital_domain_inst.raw_edge1_x\[20\],36.17µm
_03093_,36.09µm
_02413_,36.04µm
net194,36.04µm
net2051,36.04µm
_01405_,35.99µm
_02593_,35.99µm
_02984_,35.94µm
_03586_,35.94µm
_03839_,35.94µm
_04195_,35.94µm
_04233_,35.94µm
digital_domain_inst.wave_controller_y_inst.cal_burst_count\[0\],35.94µm
_01428_,35.89µm
_01995_,35.89µm
_02961_,35.89µm
_03098_,35.89µm
_04564_,35.89µm
_05195_,35.89µm
_05311_,35.89µm
digital_domain_inst.wave_controller_x_inst.ds_acc\[7\],35.89µm
net204,35.89µm
net722,35.89µm
net1215,35.89µm
_00026_,35.84µm
_00566_,35.84µm
_01184_,35.84µm
_01591_,35.84µm
_01679_,35.84µm
_02122_,35.84µm
_02228_,35.84µm
_02565_,35.84µm
_03425_,35.84µm
_04030_,35.84µm
_04323_,35.84µm
net687,35.84µm
_01618_,35.48µm
digital_domain_inst.cal_done_y,35.48µm
digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[7\],35.43µm
net1977,35.43µm
_00651_,35.38µm
_00836_,35.38µm
_01203_,35.38µm
_01768_,35.38µm
_02075_,35.38µm
_02953_,35.38µm
_03785_,35.38µm
_04269_,35.38µm
_05022_,35.38µm
net1092,35.38µm
_01139_,35.33µm
_01270_,35.33µm
_02034_,35.33µm
_02260_,35.33µm
_02497_,35.33µm
_03104_,35.33µm
_03382_,35.33µm
_03462_,35.33µm
_04694_,35.33µm
_05711_,35.33µm
digital_domain_inst.cfg_phase0_offset_y\[8\],35.33µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[7\],35.33µm
net775,35.33µm
net1241,35.33µm
_02433_,35.28µm
net718,35.28µm
net1252,35.28µm
_02596_,34.92µm
_03261_,34.92µm
_01758_,34.87µm
_02423_,34.87µm
_03313_,34.87µm
_01208_,34.82µm
_01685_,34.82µm
_01751_,34.82µm
_02110_,34.82µm
_03142_,34.82µm
_03144_,34.82µm
_03629_,34.82µm
_04446_,34.82µm
_05212_,34.82µm
digital_domain_inst.wave_controller_x_inst.ds_acc\[6\],34.82µm
net974,34.82µm
net2118,34.82µm
_01429_,34.77µm
_02014_,34.77µm
_02616_,34.77µm
_03699_,34.77µm
_04169_,34.77µm
_04675_,34.77µm
_04711_,34.77µm
_05296_,34.77µm
_05666_,34.77µm
net1067,34.77µm
net2194,34.77µm
_01372_,34.72µm
_01503_,34.72µm
_02191_,34.72µm
_03852_,34.72µm
_04807_,34.72µm
_04866_,34.72µm
_03238_,34.36µm
digital_domain_inst.wave_controller_x_inst.ds_acc\[2\],34.36µm
_01530_,34.31µm
_01772_,34.31µm
_02653_,34.31µm
_04862_,34.31µm
net1048,34.31µm
_00592_,34.26µm
_02028_,34.26µm
_02508_,34.26µm
_03010_,34.26µm
_03783_,34.26µm
digital_domain_inst.wave_controller_x_inst.cal_burst_armed,34.26µm
_02490_,34.21µm
_02932_,34.21µm
_04706_,34.21µm
_04715_,34.21µm
_04722_,34.21µm
_04974_,34.21µm
net1363,34.21µm
net2040,34.21µm
_03047_,34.16µm
_03206_,34.16µm
_04069_,34.16µm
_02700_,33.8µm
_02840_,33.8µm
_00708_,33.75µm
_02603_,33.75µm
net843,33.75µm
_01845_,33.7µm
_02295_,33.7µm
_02408_,33.7µm
_02812_,33.7µm
digital_domain_inst.cfg_phase270_offset_x\[10\],33.7µm
digital_domain_inst.cfg_phase270_offset_x\[11\],33.7µm
digital_domain_inst.raw_edge3_y\[20\],33.7µm
digital_domain_inst.spi_regs_inst.rx_shift\[6\],33.7µm
net1966,33.7µm
net2037,33.7µm
_01076_,33.65µm
_01095_,33.65µm
_01822_,33.65µm
_02107_,33.65µm
_02322_,33.65µm
_03851_,33.65µm
_04687_,33.65µm
_05072_,33.65µm
_05406_,33.65µm
_05723_,33.65µm
digital_domain_inst.wave_controller_x_inst.ds_acc\[4\],33.65µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[5\],33.65µm
net3,33.65µm
_02375_,33.6µm
_02462_,33.6µm
_02855_,33.6µm
_03778_,33.6µm
_05009_,33.6µm
_05546_,33.6µm
net172,33.6µm
_02062_,33.42µm
_02094_,33.37µm
_02669_,33.29µm
_02069_,33.24µm
_02209_,33.24µm
_01300_,33.19µm
_02290_,33.19µm
net989,33.19µm
_00585_,33.14µm
_01078_,33.14µm
_01705_,33.14µm
_02438_,33.14µm
_02454_,33.14µm
_03312_,33.14µm
_03461_,33.14µm
_05058_,33.14µm
net1454,33.14µm
_01122_,33.09µm
_01819_,33.09µm
_01933_,33.09µm
_02124_,33.09µm
_02519_,33.09µm
_02870_,33.09µm
_03941_,33.09µm
_04215_,33.09µm
_04266_,33.09µm
_04268_,33.09µm
_04743_,33.09µm
_05267_,33.09µm
_05414_,33.09µm
_05485_,33.09µm
digital_domain_inst.raw_edge2_y\[2\],33.09µm
digital_domain_inst.wave_controller_y_inst.comp_sync4,33.09µm
net268,33.09µm
net901,33.09µm
net2009,33.09µm
_00587_,33.04µm
_01149_,33.04µm
_01223_,33.04µm
_02192_,33.04µm
_02778_,33.04µm
_05365_,33.04µm
_05562_,33.04µm
digital_domain_inst.signal_processor_y_inst.votes_out_phase\[3\],33.04µm
net663,33.04µm
net1343,33.04µm
net1983,33.04µm
_02946_,32.86µm
_01949_,32.63µm
_05373_,32.63µm
_05385_,32.63µm
digital_domain_inst.delay_wave_cycle_y\[4\],32.63µm
digital_domain_inst.raw_edge3_y\[19\],32.63µm
_01014_,32.58µm
_01935_,32.58µm
_03670_,32.58µm
_04508_,32.58µm
_04658_,32.58µm
_04720_,32.58µm
_05178_,32.58µm
_05225_,32.58µm
net1013,32.58µm
net1504,32.58µm
_00597_,32.53µm
_02183_,32.53µm
_03141_,32.53µm
_03187_,32.53µm
_04638_,32.53µm
_04948_,32.53µm
_05281_,32.53µm
_05389_,32.53µm
net219,32.53µm
net1554,32.53µm
_00213_,32.48µm
_02207_,32.48µm
_03701_,32.48µm
_05359_,32.48µm
_01332_,32.12µm
net1006,32.07µm
_01941_,32.02µm
_02144_,32.02µm
_02662_,32.02µm
_02896_,32.02µm
_03016_,32.02µm
_03498_,32.02µm
net664,32.02µm
net740,32.02µm
net743,32.02µm
_00853_,31.97µm
_01385_,31.97µm
_01854_,31.97µm
_01947_,31.97µm
_02792_,31.97µm
_03120_,31.97µm
_03587_,31.97µm
_03619_,31.97µm
_03972_,31.97µm
_04172_,31.97µm
_04188_,31.97µm
_04695_,31.97µm
_04999_,31.97µm
_05494_,31.97µm
digital_domain_inst.latch_phase270_y,31.97µm
digital_domain_inst.wave_controller_x_inst.cal_burst_count\[1\],31.97µm
net593,31.97µm
net1640,31.97µm
_00990_,31.92µm
_01430_,31.92µm
_03205_,31.92µm
_04009_,31.92µm
_04284_,31.92µm
_05358_,31.92µm
net2140,31.56µm
_00782_,31.51µm
_02407_,31.51µm
_02489_,31.51µm
_02980_,31.51µm
_01012_,31.46µm
_02127_,31.46µm
_02256_,31.46µm
_02473_,31.46µm
_02815_,31.46µm
_03847_,31.46µm
digital_domain_inst.signal_processor_y_inst.cycle_count\[3\],31.46µm
net1563,31.46µm
_00443_,31.41µm
_00778_,31.41µm
_00906_,31.41µm
_01766_,31.41µm
_03301_,31.41µm
_03387_,31.41µm
_03421_,31.41µm
_03888_,31.41µm
_04162_,31.41µm
_04313_,31.41µm
_04693_,31.41µm
_04967_,31.41µm
_05258_,31.41µm
_00964_,31.36µm
_01233_,31.36µm
_01303_,31.36µm
_01748_,31.36µm
_01981_,31.36µm
_02222_,31.36µm
_02461_,31.36µm
_02625_,31.36µm
_02885_,31.36µm
_03703_,31.36µm
_05497_,31.36µm
digital_domain_inst.wave_controller_y_inst.capture_step\[0\],31.36µm
net641,31.36µm
net1980,31.36µm
_01363_,30.95µm
_03765_,30.95µm
_01265_,30.9µm
_01668_,30.9µm
_01790_,30.9µm
_01977_,30.9µm
_04537_,30.9µm
net356,30.9µm
_02382_,30.85µm
_02597_,30.85µm
_02660_,30.85µm
_02902_,30.85µm
_03225_,30.85µm
_03764_,30.85µm
_03967_,30.85µm
