net,length_um
wave_controller_y_inst/_0083_,6.77µm
wave_controller_y_inst/_0131_,6.77µm
wave_controller_y_inst/_0250_,6.77µm
wave_controller_y_inst/_0329_,6.77µm
wave_controller_y_inst/_0494_,6.77µm
wave_controller_y_inst/_0532_,6.77µm
wave_controller_y_inst/_0955_,6.77µm
wave_controller_y_inst/_1054_,6.77µm
wave_controller_y_inst/_1095_,6.77µm
wave_controller_y_inst/_1121_,6.77µm
wave_controller_y_inst/_1148_,6.77µm
wave_controller_y_inst/_1438_,6.77µm
wave_controller_y_inst/phase_acc\[19\],6.77µm
signal_processor_x_inst/_000_,6.72µm
signal_processor_x_inst/_059_,6.72µm
signal_processor_x_inst/comp_pipe\[1\],6.72µm
signal_processor_y_inst/_072_,6.72µm
signal_processor_y_inst/_093_,6.72µm
spi_regs_inst/_0006_,6.72µm
spi_regs_inst/_0062_,6.72µm
spi_regs_inst/_0069_,6.72µm
spi_regs_inst/_0071_,6.72µm
spi_regs_inst/_0072_,6.72µm
spi_regs_inst/_0074_,6.72µm
spi_regs_inst/_0083_,6.72µm
spi_regs_inst/_0099_,6.72µm
spi_regs_inst/_0111_,6.72µm
spi_regs_inst/_0131_,6.72µm
spi_regs_inst/_0162_,6.72µm
spi_regs_inst/_0176_,6.72µm
spi_regs_inst/_0189_,6.72µm
spi_regs_inst/_0198_,6.72µm
spi_regs_inst/_0201_,6.72µm
spi_regs_inst/_0205_,6.72µm
spi_regs_inst/_0243_,6.72µm
spi_regs_inst/_0267_,6.72µm
spi_regs_inst/_0299_,6.72µm
spi_regs_inst/_0309_,6.72µm
spi_regs_inst/_0319_,6.72µm
spi_regs_inst/_0382_,6.72µm
spi_regs_inst/_0433_,6.72µm
wave_controller_x_inst/_0019_,6.72µm
wave_controller_x_inst/_0021_,6.72µm
wave_controller_x_inst/_0071_,6.72µm
wave_controller_x_inst/_0131_,6.72µm
wave_controller_x_inst/_0249_,6.72µm
wave_controller_x_inst/_0358_,6.72µm
wave_controller_x_inst/_0359_,6.72µm
wave_controller_x_inst/_0419_,6.72µm
wave_controller_x_inst/_0434_,6.72µm
wave_controller_x_inst/_0438_,6.72µm
wave_controller_x_inst/_0452_,6.72µm
wave_controller_x_inst/_0476_,6.72µm
wave_controller_x_inst/_0498_,6.72µm
wave_controller_x_inst/_0548_,6.72µm
wave_controller_x_inst/_0576_,6.72µm
wave_controller_x_inst/_0651_,6.72µm
wave_controller_x_inst/_0739_,6.72µm
wave_controller_x_inst/_0743_,6.72µm
wave_controller_x_inst/_0745_,6.72µm
wave_controller_x_inst/_0858_,6.72µm
wave_controller_x_inst/_0935_,6.72µm
wave_controller_x_inst/_0990_,6.72µm
wave_controller_x_inst/_1046_,6.72µm
wave_controller_x_inst/_1049_,6.72µm
wave_controller_x_inst/_1055_,6.72µm
wave_controller_x_inst/_1128_,6.72µm
wave_controller_x_inst/_1133_,6.72µm
wave_controller_x_inst/_1197_,6.72µm
wave_controller_x_inst/_1220_,6.72µm
wave_controller_x_inst/_1258_,6.72µm
wave_controller_x_inst/_1403_,6.72µm
wave_controller_x_inst/_1408_,6.72µm
wave_controller_x_inst/_1498_,6.72µm
wave_controller_x_inst/_1602_,6.72µm
wave_controller_x_inst/_1663_,6.72µm
wave_controller_y_inst/_0065_,6.72µm
wave_controller_y_inst/_0084_,6.72µm
wave_controller_y_inst/_0090_,6.72µm
wave_controller_y_inst/_0111_,6.72µm
wave_controller_y_inst/_0241_,6.72µm
wave_controller_y_inst/_0409_,6.72µm
wave_controller_y_inst/_0497_,6.72µm
wave_controller_y_inst/_0545_,6.72µm
wave_controller_y_inst/_0751_,6.72µm
wave_controller_y_inst/_0793_,6.72µm
wave_controller_y_inst/_0816_,6.72µm
wave_controller_y_inst/_0977_,6.72µm
wave_controller_y_inst/_1149_,6.72µm
wave_controller_y_inst/_1158_,6.72µm
wave_controller_y_inst/_1286_,6.72µm
wave_controller_y_inst/_1420_,6.72µm
wave_controller_y_inst/_1424_,6.72µm
wave_controller_y_inst/_1442_,6.72µm
wave_controller_y_inst/_1636_,6.72µm
wave_controller_y_inst/_1647_,6.72µm
wave_controller_y_inst/_1655_,6.72µm
wave_controller_y_inst/_1664_,6.72µm
wave_controller_y_inst/_0464_,6.44µm
wave_controller_x_inst/_0351_,6.31µm
wave_controller_x_inst/_0437_,6.31µm
signal_processor_y_inst/_036_,6.26µm
signal_processor_y_inst/_099_,6.26µm
spi_regs_inst/_0465_,6.26µm
spi_regs_inst/_0556_,6.26µm
wave_controller_x_inst/_0228_,6.26µm
wave_controller_x_inst/_0269_,6.26µm
wave_controller_x_inst/_0459_,6.26µm
wave_controller_x_inst/_0633_,6.26µm
wave_controller_x_inst/_1031_,6.26µm
wave_controller_x_inst/_1090_,6.26µm
wave_controller_x_inst/_1202_,6.26µm
wave_controller_x_inst/_1574_,6.26µm
wave_controller_x_inst/_1662_,6.26µm
wave_controller_y_inst/_0187_,6.26µm
wave_controller_y_inst/_0314_,6.26µm
wave_controller_y_inst/_0752_,6.26µm
wave_controller_y_inst/_1366_,6.26µm
wave_controller_y_inst/_1396_,6.26µm
wave_controller_y_inst/_1770_,6.26µm
signal_processor_x_inst/_008_,6.21µm
signal_processor_y_inst/_020_,6.21µm
spi_regs_inst/_0010_,6.21µm
spi_regs_inst/_0057_,6.21µm
spi_regs_inst/_0068_,6.21µm
spi_regs_inst/_0138_,6.21µm
spi_regs_inst/_0200_,6.21µm
spi_regs_inst/_0526_,6.21µm
spi_regs_inst/_0628_,6.21µm
spi_regs_inst/_0636_,6.21µm
spi_regs_inst/cs_sync\[0\],6.21µm
wave_controller_x_inst/_0324_,6.21µm
wave_controller_x_inst/_0431_,6.21µm
wave_controller_x_inst/_0525_,6.21µm
wave_controller_x_inst/_0648_,6.21µm
wave_controller_x_inst/_1165_,6.21µm
wave_controller_x_inst/_1191_,6.21µm
wave_controller_x_inst/_1368_,6.21µm
wave_controller_x_inst/_1551_,6.21µm
wave_controller_x_inst/_1557_,6.21µm
wave_controller_y_inst/_0019_,6.21µm
wave_controller_y_inst/_0088_,6.21µm
wave_controller_y_inst/_0100_,6.21µm
wave_controller_y_inst/_0105_,6.21µm
wave_controller_y_inst/_0115_,6.21µm
wave_controller_y_inst/_0161_,6.21µm
wave_controller_y_inst/_0326_,6.21µm
wave_controller_y_inst/_0338_,6.21µm
wave_controller_y_inst/_0698_,6.21µm
wave_controller_y_inst/_1087_,6.21µm
wave_controller_y_inst/_1131_,6.21µm
wave_controller_y_inst/_1176_,6.21µm
wave_controller_y_inst/_1378_,6.21µm
wave_controller_y_inst/_1391_,6.21µm
wave_controller_y_inst/_1408_,6.21µm
wave_controller_y_inst/_1497_,6.21µm
wave_controller_y_inst/_1541_,6.21µm
wave_controller_y_inst/_1619_,6.21µm
wave_controller_y_inst/_1737_,6.21µm
cal_timeout,6.16µm
raw_edge3_x\[1\],6.16µm
signal_processor_x_inst/_038_,6.16µm
signal_processor_x_inst/_087_,6.16µm
signal_processor_y_inst/_051_,6.16µm
signal_processor_y_inst/comp_pipe\[0\],6.16µm
spi_regs_inst/_0065_,6.16µm
spi_regs_inst/_0082_,6.16µm
spi_regs_inst/_0119_,6.16µm
spi_regs_inst/_0140_,6.16µm
spi_regs_inst/_0181_,6.16µm
spi_regs_inst/_0185_,6.16µm
spi_regs_inst/_0369_,6.16µm
spi_regs_inst/_0453_,6.16µm
spi_regs_inst/_0457_,6.16µm
spi_regs_inst/_0504_,6.16µm
spi_regs_inst/_0512_,6.16µm
spi_regs_inst/_0658_,6.16µm
spi_regs_inst/_0684_,6.16µm
wave_controller_x_inst/_0080_,6.16µm
wave_controller_x_inst/_0150_,6.16µm
wave_controller_x_inst/_0255_,6.16µm
wave_controller_x_inst/_0320_,6.16µm
wave_controller_x_inst/_0433_,6.16µm
wave_controller_x_inst/_0641_,6.16µm
wave_controller_x_inst/_0749_,6.16µm
wave_controller_x_inst/_0754_,6.16µm
wave_controller_x_inst/_0889_,6.16µm
wave_controller_x_inst/_0891_,6.16µm
wave_controller_x_inst/_0900_,6.16µm
wave_controller_x_inst/_1020_,6.16µm
wave_controller_x_inst/_1054_,6.16µm
wave_controller_x_inst/_1183_,6.16µm
wave_controller_x_inst/_1203_,6.16µm
wave_controller_x_inst/_1222_,6.16µm
wave_controller_x_inst/_1425_,6.16µm
wave_controller_x_inst/_1481_,6.16µm
wave_controller_x_inst/_1560_,6.16µm
wave_controller_x_inst/_1578_,6.16µm
wave_controller_x_inst/_1597_,6.16µm
wave_controller_x_inst/_1615_,6.16µm
wave_controller_x_inst/_1676_,6.16µm
wave_controller_x_inst/_1677_,6.16µm
wave_controller_x_inst/_1683_,6.16µm
wave_controller_x_inst/_1754_,6.16µm
wave_controller_y_inst/_0094_,6.16µm
wave_controller_y_inst/_0202_,6.16µm
wave_controller_y_inst/_0245_,6.16µm
wave_controller_y_inst/_0311_,6.16µm
wave_controller_y_inst/_0315_,6.16µm
wave_controller_y_inst/_0318_,6.16µm
wave_controller_y_inst/_0573_,6.16µm
wave_controller_y_inst/_0627_,6.16µm
wave_controller_y_inst/_0676_,6.16µm
wave_controller_y_inst/_0759_,6.16µm
wave_controller_y_inst/_0767_,6.16µm
wave_controller_y_inst/_0809_,6.16µm
wave_controller_y_inst/_0838_,6.16µm
wave_controller_y_inst/_0896_,6.16µm
wave_controller_y_inst/_1022_,6.16µm
wave_controller_y_inst/_1051_,6.16µm
wave_controller_y_inst/_1055_,6.16µm
wave_controller_y_inst/_1068_,6.16µm
wave_controller_y_inst/_1120_,6.16µm
wave_controller_y_inst/_1193_,6.16µm
wave_controller_y_inst/_1257_,6.16µm
wave_controller_y_inst/_1520_,6.16µm
wave_controller_y_inst/_1533_,6.16µm
wave_controller_y_inst/_1569_,6.16µm
wave_controller_y_inst/_1764_,6.16µm
wave_controller_y_inst/_0552_,5.75µm
spi_regs_inst/_0418_,5.7µm
wave_controller_x_inst/_0911_,5.7µm
wave_controller_x_inst/_1233_,5.7µm
wave_controller_x_inst/_1437_,5.7µm
wave_controller_x_inst/_1564_,5.7µm
wave_controller_x_inst/_1575_,5.7µm
wave_controller_x_inst/_1720_,5.7µm
wave_controller_y_inst/_0515_,5.7µm
wave_controller_y_inst/_0527_,5.7µm
wave_controller_y_inst/_0543_,5.7µm
wave_controller_y_inst/_0575_,5.7µm
wave_controller_y_inst/_1133_,5.7µm
wave_controller_y_inst/_1374_,5.7µm
wave_controller_y_inst/_1668_,5.7µm
wave_controller_y_inst/_1676_,5.7µm
wave_controller_y_inst/_1689_,5.7µm
signal_processor_x_inst/_013_,5.65µm
signal_processor_y_inst/_019_,5.65µm
signal_processor_y_inst/_022_,5.65µm
spi_regs_inst/_0012_,5.65µm
spi_regs_inst/_0031_,5.65µm
spi_regs_inst/_0045_,5.65µm
spi_regs_inst/_0108_,5.65µm
spi_regs_inst/_0122_,5.65µm
spi_regs_inst/_0146_,5.65µm
spi_regs_inst/_0153_,5.65µm
spi_regs_inst/_0167_,5.65µm
spi_regs_inst/_0537_,5.65µm
wave_controller_x_inst/_0015_,5.65µm
wave_controller_x_inst/_0037_,5.65µm
wave_controller_x_inst/_0038_,5.65µm
wave_controller_x_inst/_0481_,5.65µm
wave_controller_x_inst/_0746_,5.65µm
wave_controller_x_inst/_0922_,5.65µm
wave_controller_x_inst/_0933_,5.65µm
wave_controller_x_inst/_1184_,5.65µm
wave_controller_x_inst/_1371_,5.65µm
wave_controller_x_inst/_1378_,5.65µm
wave_controller_x_inst/_1584_,5.65µm
wave_controller_y_inst/_0049_,5.65µm
wave_controller_y_inst/_0113_,5.65µm
wave_controller_y_inst/_0249_,5.65µm
wave_controller_y_inst/_0358_,5.65µm
wave_controller_y_inst/_0478_,5.65µm
wave_controller_y_inst/_0499_,5.65µm
wave_controller_y_inst/_0769_,5.65µm
wave_controller_y_inst/_0919_,5.65µm
wave_controller_y_inst/_0939_,5.65µm
wave_controller_y_inst/_1010_,5.65µm
wave_controller_y_inst/_1114_,5.65µm
wave_controller_y_inst/_1302_,5.65µm
wave_controller_y_inst/_1340_,5.65µm
wave_controller_y_inst/_1477_,5.65µm
wave_controller_y_inst/_1512_,5.65µm
wave_controller_y_inst/_1669_,5.65µm
raw_edge3_y\[0\],5.6µm
signal_processor_x_inst/_001_,5.6µm
signal_processor_x_inst/_027_,5.6µm
signal_processor_x_inst/_069_,5.6µm
signal_processor_y_inst/_021_,5.6µm
signal_processor_y_inst/_025_,5.6µm
spi_regs_inst/_0064_,5.6µm
spi_regs_inst/_0115_,5.6µm
spi_regs_inst/_0203_,5.6µm
spi_regs_inst/_0403_,5.6µm
spi_regs_inst/_0436_,5.6µm
spi_regs_inst/_0513_,5.6µm
spi_regs_inst/_0553_,5.6µm
wave_controller_x_inst/_0009_,5.6µm
wave_controller_x_inst/_0028_,5.6µm
wave_controller_x_inst/_0081_,5.6µm
wave_controller_x_inst/_0084_,5.6µm
wave_controller_x_inst/_0085_,5.6µm
wave_controller_x_inst/_0211_,5.6µm
wave_controller_x_inst/_0260_,5.6µm
wave_controller_x_inst/_0549_,5.6µm
wave_controller_x_inst/_0741_,5.6µm
wave_controller_x_inst/_0794_,5.6µm
wave_controller_x_inst/_0962_,5.6µm
wave_controller_x_inst/_1053_,5.6µm
wave_controller_x_inst/_1083_,5.6µm
wave_controller_x_inst/_1135_,5.6µm
wave_controller_x_inst/_1145_,5.6µm
wave_controller_x_inst/_1187_,5.6µm
wave_controller_x_inst/_1198_,5.6µm
wave_controller_x_inst/_1364_,5.6µm
wave_controller_x_inst/_1365_,5.6µm
wave_controller_x_inst/_1529_,5.6µm
wave_controller_x_inst/_1577_,5.6µm
wave_controller_x_inst/_1742_,5.6µm
wave_controller_x_inst/ds_acc\[1\],5.6µm
wave_controller_x_inst/ds_acc\[2\],5.6µm
wave_controller_y_inst/_0036_,5.6µm
wave_controller_y_inst/_0057_,5.6µm
wave_controller_y_inst/_0089_,5.6µm
wave_controller_y_inst/_0110_,5.6µm
wave_controller_y_inst/_0158_,5.6µm
wave_controller_y_inst/_0268_,5.6µm
wave_controller_y_inst/_0297_,5.6µm
wave_controller_y_inst/_0324_,5.6µm
wave_controller_y_inst/_0471_,5.6µm
wave_controller_y_inst/_0526_,5.6µm
wave_controller_y_inst/_0622_,5.6µm
wave_controller_y_inst/_0850_,5.6µm
wave_controller_y_inst/_0889_,5.6µm
wave_controller_y_inst/_0932_,5.6µm
wave_controller_y_inst/_0958_,5.6µm
wave_controller_y_inst/_1073_,5.6µm
wave_controller_y_inst/_1128_,5.6µm
wave_controller_y_inst/_1129_,5.6µm
wave_controller_y_inst/_1138_,5.6µm
wave_controller_y_inst/_1181_,5.6µm
wave_controller_y_inst/_1506_,5.6µm
wave_controller_y_inst/_1722_,5.6µm
wave_controller_y_inst/_1749_,5.6µm
wave_controller_y_inst/_1759_,5.6µm
signal_processor_x_inst/_034_,5.14µm
signal_processor_y_inst/_085_,5.14µm
spi_regs_inst/_0256_,5.14µm
spi_regs_inst/_0505_,5.14µm
wave_controller_x_inst/_0068_,5.14µm
wave_controller_x_inst/_0072_,5.14µm
wave_controller_x_inst/_0187_,5.14µm
wave_controller_x_inst/_0748_,5.14µm
wave_controller_x_inst/_0963_,5.14µm
wave_controller_y_inst/_0006_,5.14µm
wave_controller_y_inst/_0033_,5.14µm
wave_controller_y_inst/_0039_,5.14µm
wave_controller_y_inst/_0042_,5.14µm
wave_controller_y_inst/_0070_,5.14µm
wave_controller_y_inst/_0351_,5.14µm
wave_controller_y_inst/_0802_,5.14µm
signal_processor_x_inst/_094_,5.09µm
signal_processor_y_inst/s270_pipe\[2\],5.09µm
spi_regs_inst/_0023_,5.09µm
spi_regs_inst/_0075_,5.09µm
spi_regs_inst/_0148_,5.09µm
spi_regs_inst/_0187_,5.09µm
spi_regs_inst/_0342_,5.09µm
wave_controller_x_inst/_0443_,5.09µm
wave_controller_x_inst/_0946_,5.09µm
wave_controller_x_inst/_1132_,5.09µm
wave_controller_x_inst/_1140_,5.09µm
wave_controller_x_inst/_1487_,5.09µm
wave_controller_x_inst/_1523_,5.09µm
wave_controller_x_inst/_1705_,5.09µm
wave_controller_x_inst/_1726_,5.09µm
wave_controller_y_inst/_0122_,5.09µm
wave_controller_y_inst/_0233_,5.09µm
wave_controller_y_inst/_0271_,5.09µm
wave_controller_y_inst/_0372_,5.09µm
wave_controller_y_inst/_0454_,5.09µm
wave_controller_y_inst/_0482_,5.09µm
wave_controller_y_inst/_0606_,5.09µm
wave_controller_y_inst/_0621_,5.09µm
wave_controller_y_inst/_0744_,5.09µm
wave_controller_y_inst/_1004_,5.09µm
net16,5.04µm
cfg_f_MEMS_fcw_y\[9\],5.04µm
signal_processor_x_inst/_007_,5.04µm
signal_processor_x_inst/_032_,5.04µm
signal_processor_x_inst/_033_,5.04µm
signal_processor_x_inst/s270_pipe\[1\],5.04µm
signal_processor_y_inst/_009_,5.04µm
signal_processor_y_inst/_035_,5.04µm
spi_regs_inst/_0001_,5.04µm
spi_regs_inst/_0004_,5.04µm
spi_regs_inst/_0030_,5.04µm
spi_regs_inst/_0048_,5.04µm
spi_regs_inst/_0103_,5.04µm
spi_regs_inst/_0159_,5.04µm
spi_regs_inst/_0165_,5.04µm
spi_regs_inst/_0179_,5.04µm
spi_regs_inst/_0202_,5.04µm
spi_regs_inst/_0249_,5.04µm
spi_regs_inst/_0251_,5.04µm
spi_regs_inst/_0337_,5.04µm
spi_regs_inst/_0406_,5.04µm
spi_regs_inst/_0442_,5.04µm
spi_regs_inst/_0520_,5.04µm
spi_regs_inst/_0536_,5.04µm
wave_controller_x_inst/_0022_,5.04µm
wave_controller_x_inst/_0024_,5.04µm
wave_controller_x_inst/_0047_,5.04µm
wave_controller_x_inst/_0079_,5.04µm
wave_controller_x_inst/_0083_,5.04µm
wave_controller_x_inst/_0098_,5.04µm
wave_controller_x_inst/_0123_,5.04µm
wave_controller_x_inst/_0124_,5.04µm
wave_controller_x_inst/_0127_,5.04µm
wave_controller_x_inst/_0267_,5.04µm
wave_controller_x_inst/_0460_,5.04µm
wave_controller_x_inst/_0527_,5.04µm
wave_controller_x_inst/_0547_,5.04µm
wave_controller_x_inst/_0562_,5.04µm
wave_controller_x_inst/_0582_,5.04µm
wave_controller_x_inst/_0832_,5.04µm
wave_controller_x_inst/_0966_,5.04µm
wave_controller_x_inst/_1092_,5.04µm
wave_controller_x_inst/_1110_,5.04µm
wave_controller_x_inst/_1118_,5.04µm
wave_controller_x_inst/_1167_,5.04µm
wave_controller_x_inst/_1174_,5.04µm
wave_controller_x_inst/_1352_,5.04µm
wave_controller_y_inst/_0007_,5.04µm
wave_controller_y_inst/_0012_,5.04µm
wave_controller_y_inst/_0191_,5.04µm
wave_controller_y_inst/_0348_,5.04µm
wave_controller_y_inst/_0481_,5.04µm
wave_controller_y_inst/_0554_,5.04µm
wave_controller_y_inst/_0556_,5.04µm
wave_controller_y_inst/_0560_,5.04µm
wave_controller_y_inst/_0667_,5.04µm
wave_controller_y_inst/_0677_,5.04µm
wave_controller_y_inst/_0789_,5.04µm
wave_controller_y_inst/_0865_,5.04µm
wave_controller_y_inst/_0900_,5.04µm
wave_controller_y_inst/_0972_,5.04µm
wave_controller_y_inst/_1076_,5.04µm
wave_controller_y_inst/_1089_,5.04µm
wave_controller_y_inst/_1090_,5.04µm
wave_controller_y_inst/_1100_,5.04µm
wave_controller_y_inst/_1143_,5.04µm
wave_controller_y_inst/_1159_,5.04µm
wave_controller_y_inst/_1328_,5.04µm
wave_controller_y_inst/_1481_,5.04µm
wave_controller_y_inst/_1503_,5.04µm
wave_controller_y_inst/_1513_,5.04µm
wave_controller_y_inst/_1537_,5.04µm
wave_controller_y_inst/_1543_,5.04µm
wave_controller_y_inst/_1588_,5.04µm
wave_controller_y_inst/_1593_,5.04µm
wave_controller_y_inst/_1595_,5.04µm
wave_controller_y_inst/_1771_,5.04µm
wave_controller_x_inst/_0399_,4.63µm
signal_processor_x_inst/_056_,4.58µm
signal_processor_y_inst/_083_,4.58µm
spi_regs_inst/_0204_,4.58µm
spi_regs_inst/_0292_,4.58µm
spi_regs_inst/_0405_,4.58µm
spi_regs_inst/_0470_,4.58µm
spi_regs_inst/_0539_,4.58µm
state_machine_inst/_01_,4.58µm
wave_controller_x_inst/_0096_,4.58µm
wave_controller_x_inst/_0151_,4.58µm
wave_controller_x_inst/_0196_,4.58µm
wave_controller_x_inst/_0539_,4.58µm
wave_controller_x_inst/_0789_,4.58µm
wave_controller_x_inst/_1180_,4.58µm
wave_controller_x_inst/_1263_,4.58µm
wave_controller_x_inst/_1513_,4.58µm
wave_controller_x_inst/_1604_,4.58µm
wave_controller_y_inst/_0369_,4.58µm
wave_controller_y_inst/_0508_,4.58µm
wave_controller_y_inst/_0608_,4.58µm
wave_controller_y_inst/_0631_,4.58µm
wave_controller_y_inst/_0746_,4.58µm
wave_controller_y_inst/_0760_,4.58µm
wave_controller_y_inst/_0820_,4.58µm
wave_controller_y_inst/_1031_,4.58µm
wave_controller_y_inst/_1377_,4.58µm
wave_controller_y_inst/_1380_,4.58µm
wave_controller_y_inst/_1464_,4.58µm
wave_controller_y_inst/_1527_,4.58µm
wave_controller_y_inst/_1557_,4.58µm
signal_processor_x_inst/_071_,4.53µm
spi_regs_inst/_0163_,4.53µm
spi_regs_inst/_0339_,4.53µm
spi_regs_inst/_0643_,4.53µm
wave_controller_x_inst/_0016_,4.53µm
wave_controller_x_inst/_0031_,4.53µm
wave_controller_x_inst/_0752_,4.53µm
wave_controller_x_inst/_0771_,4.53µm
wave_controller_x_inst/_0937_,4.53µm
wave_controller_x_inst/_0952_,4.53µm
wave_controller_x_inst/_1004_,4.53µm
wave_controller_x_inst/_1051_,4.53µm
wave_controller_x_inst/_1151_,4.53µm
wave_controller_x_inst/_1159_,4.53µm
wave_controller_x_inst/_1181_,4.53µm
wave_controller_x_inst/_1562_,4.53µm
wave_controller_x_inst/_1580_,4.53µm
wave_controller_x_inst/_1609_,4.53µm
wave_controller_y_inst/_0605_,4.53µm
wave_controller_y_inst/_0776_,4.53µm
wave_controller_y_inst/_0924_,4.53µm
wave_controller_y_inst/_0983_,4.53µm
wave_controller_y_inst/_1021_,4.53µm
wave_controller_y_inst/_1182_,4.53µm
wave_controller_y_inst/_1218_,4.53µm
wave_controller_y_inst/_1572_,4.53µm
net13,4.48µm
signal_processor_x_inst/_014_,4.48µm
signal_processor_x_inst/_022_,4.48µm
signal_processor_x_inst/_036_,4.48µm
signal_processor_x_inst/_060_,4.48µm
signal_processor_x_inst/s90_pipe\[0\],4.48µm
signal_processor_y_inst/_001_,4.48µm
signal_processor_y_inst/_005_,4.48µm
signal_processor_y_inst/_017_,4.48µm
signal_processor_y_inst/_018_,4.48µm
spi_regs_inst/_0003_,4.48µm
spi_regs_inst/_0011_,4.48µm
spi_regs_inst/_0020_,4.48µm
spi_regs_inst/_0022_,4.48µm
spi_regs_inst/_0032_,4.48µm
spi_regs_inst/_0036_,4.48µm
spi_regs_inst/_0037_,4.48µm
spi_regs_inst/_0038_,4.48µm
spi_regs_inst/_0040_,4.48µm
spi_regs_inst/_0046_,4.48µm
spi_regs_inst/_0050_,4.48µm
spi_regs_inst/_0073_,4.48µm
spi_regs_inst/_0086_,4.48µm
spi_regs_inst/_0100_,4.48µm
spi_regs_inst/_0113_,4.48µm
spi_regs_inst/_0118_,4.48µm
spi_regs_inst/_0149_,4.48µm
spi_regs_inst/_0152_,4.48µm
spi_regs_inst/_0164_,4.48µm
spi_regs_inst/_0257_,4.48µm
spi_regs_inst/_0398_,4.48µm
spi_regs_inst/_0437_,4.48µm
spi_regs_inst/_0463_,4.48µm
spi_regs_inst/_0468_,4.48µm
spi_regs_inst/_0538_,4.48µm
spi_regs_inst/_0554_,4.48µm
spi_regs_inst/_0631_,4.48µm
state_machine_inst/_15_,4.48µm
wave_controller_x_inst/_0102_,4.48µm
wave_controller_x_inst/_0113_,4.48µm
wave_controller_x_inst/_0149_,4.48µm
wave_controller_x_inst/_0223_,4.48µm
wave_controller_x_inst/_0244_,4.48µm
wave_controller_x_inst/_0245_,4.48µm
wave_controller_x_inst/_0280_,4.48µm
wave_controller_x_inst/_0285_,4.48µm
wave_controller_x_inst/_0529_,4.48µm
wave_controller_x_inst/_0533_,4.48µm
wave_controller_x_inst/_0542_,4.48µm
wave_controller_x_inst/_0708_,4.48µm
wave_controller_x_inst/_0753_,4.48µm
wave_controller_x_inst/_0869_,4.48µm
wave_controller_x_inst/_0939_,4.48µm
wave_controller_x_inst/_0979_,4.48µm
wave_controller_x_inst/_1041_,4.48µm
wave_controller_x_inst/_1081_,4.48µm
wave_controller_x_inst/_1129_,4.48µm
wave_controller_x_inst/_1131_,4.48µm
wave_controller_x_inst/_1150_,4.48µm
wave_controller_x_inst/_1171_,4.48µm
wave_controller_x_inst/_1367_,4.48µm
wave_controller_x_inst/_1394_,4.48µm
wave_controller_x_inst/_1438_,4.48µm
wave_controller_x_inst/_1542_,4.48µm
wave_controller_x_inst/_1595_,4.48µm
wave_controller_x_inst/_1664_,4.48µm
wave_controller_y_inst/_0054_,4.48µm
wave_controller_y_inst/_0095_,4.48µm
wave_controller_y_inst/_0114_,4.48µm
wave_controller_y_inst/_0116_,4.48µm
wave_controller_y_inst/_0168_,4.48µm
wave_controller_y_inst/_0176_,4.48µm
wave_controller_y_inst/_0280_,4.48µm
wave_controller_y_inst/_0290_,4.48µm
wave_controller_y_inst/_0335_,4.48µm
wave_controller_y_inst/_0401_,4.48µm
wave_controller_y_inst/_0455_,4.48µm
wave_controller_y_inst/_0503_,4.48µm
wave_controller_y_inst/_0553_,4.48µm
wave_controller_y_inst/_0754_,4.48µm
wave_controller_y_inst/_0758_,4.48µm
wave_controller_y_inst/_0761_,4.48µm
wave_controller_y_inst/_0874_,4.48µm
wave_controller_y_inst/_0925_,4.48µm
wave_controller_y_inst/_1007_,4.48µm
wave_controller_y_inst/_1045_,4.48µm
wave_controller_y_inst/_1049_,4.48µm
wave_controller_y_inst/_1072_,4.48µm
wave_controller_y_inst/_1109_,4.48µm
wave_controller_y_inst/_1150_,4.48µm
wave_controller_y_inst/_1177_,4.48µm
wave_controller_y_inst/_1220_,4.48µm
wave_controller_y_inst/_1410_,4.48µm
wave_controller_y_inst/_1578_,4.48µm
wave_controller_y_inst/_1611_,4.48µm
wave_controller_y_inst/_1753_,4.48µm
wave_controller_x_inst/_0064_,4.12µm
signal_processor_x_inst/_093_,4.02µm
signal_processor_x_inst/_096_,4.02µm
signal_processor_x_inst/_097_,4.02µm
signal_processor_y_inst/_004_,4.02µm
wave_controller_x_inst/_0246_,4.02µm
wave_controller_x_inst/_0290_,4.02µm
wave_controller_x_inst/_0484_,4.02µm
wave_controller_x_inst/_0723_,4.02µm
wave_controller_x_inst/_0742_,4.02µm
wave_controller_x_inst/_0778_,4.02µm
wave_controller_x_inst/_1003_,4.02µm
wave_controller_x_inst/_1435_,4.02µm
wave_controller_x_inst/_1517_,4.02µm
wave_controller_x_inst/_1725_,4.02µm
wave_controller_y_inst/_0157_,4.02µm
wave_controller_y_inst/_0232_,4.02µm
wave_controller_y_inst/_0916_,4.02µm
wave_controller_y_inst/_0951_,4.02µm
wave_controller_y_inst/_1215_,4.02µm
wave_controller_y_inst/_1695_,4.02µm
spi_regs_inst/_0194_,3.97µm
spi_regs_inst/_0461_,3.97µm
wave_controller_x_inst/_0422_,3.97µm
wave_controller_x_inst/_0921_,3.97µm
wave_controller_x_inst/_0924_,3.97µm
wave_controller_x_inst/_1097_,3.97µm
wave_controller_x_inst/_1349_,3.97µm
wave_controller_x_inst/_1494_,3.97µm
wave_controller_x_inst/ds_acc\[8\],3.97µm
wave_controller_y_inst/_0177_,3.97µm
