Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_71_356,VDD,Metal1,206.6400,294.0000,3.299966
FILLER_71_352,VDD,Metal1,205.3400,294.4325,3.299966
FILLER_71_346,VDD,Metal1,201.9800,294.4325,3.299966
FILLER_71_282,VDD,Metal1,183.2750,294.8140,3.299967
FILLER_71_276,VDD,Metal1,162.7800,294.4325,3.299967
FILLER_71_212,VDD,Metal1,144.0750,294.8140,3.299967
FILLER_71_206,VDD,Metal1,123.5800,294.4325,3.299967
FILLER_71_142,VDD,Metal1,104.8750,294.8140,3.299967
FILLER_71_136,VDD,Metal1,84.3800,294.4325,3.299967
FILLER_71_72,VDD,Metal1,65.6750,294.8140,3.299967
FILLER_71_66,VDD,Metal1,45.1800,294.4325,3.299967
FILLER_71_58,VDD,Metal1,41.9465,294.5765,3.299967
FILLER_71_26,VDD,Metal1,30.9155,294.7685,3.299967
FILLER_70_547,VDD,Metal1,313.3200,294.0000,3.299964
FILLER_70_543,VDD,Metal1,312.3000,293.5675,3.299964
FILLER_70_527,VDD,Metal1,306.9280,293.3080,3.299964
FILLER_70_493,VDD,Metal1,292.4355,293.2310,3.299964
FILLER_70_457,VDD,Metal1,263.2000,294.0000,3.299964
FILLER_70_443,VDD,Metal1,256.3000,293.5675,3.299966
FILLER_70_405,VDD,Metal1,234.0800,294.0000,3.299966
FILLER_70_401,VDD,Metal1,232.7800,293.5675,3.299966
FILLER_70_393,VDD,Metal1,229.5465,293.4230,3.299966
FILLER_70_381,VDD,Metal1,221.5800,293.5675,3.299966
FILLER_70_373,VDD,Metal1,218.3465,293.4230,3.299966
FILLER_70_329,VDD,Metal1,191.5200,294.0000,3.299967
FILLER_70_325,VDD,Metal1,190.2200,293.5675,3.299967
FILLER_70_317,VDD,Metal1,186.9865,293.4230,3.299967
FILLER_70_311,VDD,Metal1,182.3800,293.5675,3.299967
FILLER_70_247,VDD,Metal1,163.6750,293.1855,3.299967
FILLER_70_241,VDD,Metal1,143.1800,293.5675,3.299967
FILLER_70_177,VDD,Metal1,124.4750,293.1855,3.299967
FILLER_70_171,VDD,Metal1,103.9800,293.5675,3.299967
FILLER_70_107,VDD,Metal1,85.2750,293.1855,3.299967
FILLER_70_101,VDD,Metal1,64.7800,293.5675,3.299967
FILLER_70_37,VDD,Metal1,46.0750,293.1855,3.299967
FILLER_70_34,VDD,Metal1,26.0400,294.0000,3.299967
FILLER_70_26,VDD,Metal1,24.0265,293.4230,3.299967
FILLER_69_547,VDD,Metal1,313.3200,286.1600,3.299945
FILLER_69_543,VDD,Metal1,312.3000,286.5925,3.299945
FILLER_69_511,VDD,Metal1,302.5155,286.9285,3.299945
FILLER_69_502,VDD,Metal1,288.1200,286.1600,3.299945
FILLER_69_500,VDD,Metal1,287.2800,286.1600,3.299945
FILLER_69_492,VDD,Metal1,284.9865,286.7365,3.299945
FILLER_69_474,VDD,Metal1,272.4400,286.1600,3.299945
