net,length_um
wave_controller_x_inst/_1175_,7.84µm
wave_controller_x_inst/_1199_,7.84µm
wave_controller_x_inst/_1404_,7.84µm
wave_controller_x_inst/_1488_,7.84µm
wave_controller_x_inst/_1501_,7.84µm
wave_controller_x_inst/_1610_,7.84µm
wave_controller_x_inst/_1623_,7.84µm
wave_controller_x_inst/_1632_,7.84µm
wave_controller_x_inst/_1698_,7.84µm
wave_controller_x_inst/_1709_,7.84µm
wave_controller_x_inst/ds_acc\[8\],7.84µm
wave_controller_y_inst/_0048_,7.84µm
wave_controller_y_inst/_0057_,7.84µm
wave_controller_y_inst/_0058_,7.84µm
wave_controller_y_inst/_0099_,7.84µm
wave_controller_y_inst/_0190_,7.84µm
wave_controller_y_inst/_0199_,7.84µm
wave_controller_y_inst/_0203_,7.84µm
wave_controller_y_inst/_0241_,7.84µm
wave_controller_y_inst/_0294_,7.84µm
wave_controller_y_inst/_0356_,7.84µm
wave_controller_y_inst/_0481_,7.84µm
wave_controller_y_inst/_0601_,7.84µm
wave_controller_y_inst/_0675_,7.84µm
wave_controller_y_inst/_0717_,7.84µm
wave_controller_y_inst/_0767_,7.84µm
wave_controller_y_inst/_0814_,7.84µm
wave_controller_y_inst/_0840_,7.84µm
wave_controller_y_inst/_0895_,7.84µm
wave_controller_y_inst/_0965_,7.84µm
wave_controller_y_inst/_0992_,7.84µm
wave_controller_y_inst/_0998_,7.84µm
wave_controller_y_inst/_1083_,7.84µm
wave_controller_y_inst/_1118_,7.84µm
wave_controller_y_inst/_1140_,7.84µm
wave_controller_y_inst/_1355_,7.84µm
wave_controller_y_inst/_1366_,7.84µm
wave_controller_y_inst/_1516_,7.84µm
wave_controller_y_inst/_1524_,7.84µm
wave_controller_y_inst/_1589_,7.84µm
wave_controller_y_inst/_1590_,7.84µm
wave_controller_y_inst/_1633_,7.84µm
wave_controller_y_inst/_1702_,7.84µm
wave_controller_y_inst/_1732_,7.84µm
wave_controller_y_inst/net829,7.84µm
wave_controller_x_inst/net942,7.84µm
wave_controller_y_inst/_1050_,7.43µm
signal_processor_y_inst/_062_,7.38µm
signal_processor_y_inst/_098_,7.38µm
spi_regs_inst/_0114_,7.38µm
wave_controller_x_inst/_0367_,7.38µm
wave_controller_x_inst/_0480_,7.38µm
wave_controller_x_inst/_0789_,7.38µm
wave_controller_x_inst/_1651_,7.38µm
wave_controller_x_inst/_1735_,7.38µm
wave_controller_y_inst/_0049_,7.38µm
wave_controller_y_inst/_0215_,7.38µm
wave_controller_y_inst/_0267_,7.38µm
wave_controller_y_inst/_0399_,7.38µm
wave_controller_y_inst/_0938_,7.38µm
wave_controller_y_inst/_0980_,7.38µm
wave_controller_y_inst/_1197_,7.38µm
wave_controller_y_inst/_1263_,7.38µm
net1221,7.38µm
wave_controller_y_inst/net1549,7.38µm
latch_phase90_ack_y,7.33µm
signal_processor_x_inst/_065_,7.33µm
signal_processor_x_inst/_107_,7.33µm
spi_regs_inst/_0083_,7.33µm
spi_regs_inst/_0102_,7.33µm
spi_regs_inst/_0111_,7.33µm
spi_regs_inst/_0136_,7.33µm
spi_regs_inst/_0163_,7.33µm
spi_regs_inst/_0199_,7.33µm
spi_regs_inst/_0289_,7.33µm
spi_regs_inst/_0332_,7.33µm
spi_regs_inst/_0521_,7.33µm
spi_regs_inst/reg_wr_data\[7\],7.33µm
wave_controller_x_inst/_0140_,7.33µm
wave_controller_x_inst/_0203_,7.33µm
wave_controller_x_inst/_0245_,7.33µm
wave_controller_x_inst/_0350_,7.33µm
wave_controller_x_inst/_0589_,7.33µm
wave_controller_x_inst/_0731_,7.33µm
wave_controller_x_inst/_0763_,7.33µm
wave_controller_x_inst/_1402_,7.33µm
wave_controller_x_inst/_1658_,7.33µm
wave_controller_y_inst/_0007_,7.33µm
wave_controller_y_inst/_0015_,7.33µm
wave_controller_y_inst/_0024_,7.33µm
wave_controller_y_inst/_0273_,7.33µm
wave_controller_y_inst/_0472_,7.33µm
wave_controller_y_inst/_0504_,7.33µm
wave_controller_y_inst/_0771_,7.33µm
wave_controller_y_inst/_0798_,7.33µm
wave_controller_y_inst/_0877_,7.33µm
wave_controller_y_inst/_1027_,7.33µm
wave_controller_y_inst/_1048_,7.33µm
wave_controller_y_inst/_1168_,7.33µm
wave_controller_y_inst/_1427_,7.33µm
wave_controller_y_inst/_1565_,7.33µm
signal_processor_x_inst/_034_,7.28µm
signal_processor_x_inst/s270_pipe\[1\],7.28µm
signal_processor_y_inst/_002_,7.28µm
signal_processor_y_inst/_010_,7.28µm
signal_processor_y_inst/_037_,7.28µm
signal_processor_y_inst/_093_,7.28µm
spi_regs_inst/_0026_,7.28µm
spi_regs_inst/_0034_,7.28µm
spi_regs_inst/_0090_,7.28µm
spi_regs_inst/_0093_,7.28µm
spi_regs_inst/_0149_,7.28µm
spi_regs_inst/_0159_,7.28µm
spi_regs_inst/_0174_,7.28µm
spi_regs_inst/_0176_,7.28µm
spi_regs_inst/_0177_,7.28µm
spi_regs_inst/_0180_,7.28µm
spi_regs_inst/_0192_,7.28µm
spi_regs_inst/_0331_,7.28µm
spi_regs_inst/_0338_,7.28µm
spi_regs_inst/_0360_,7.28µm
spi_regs_inst/_0475_,7.28µm
spi_regs_inst/_0508_,7.28µm
wave_controller_x_inst/_0017_,7.28µm
wave_controller_x_inst/_0032_,7.28µm
wave_controller_x_inst/_0093_,7.28µm
wave_controller_x_inst/_0116_,7.28µm
wave_controller_x_inst/_0119_,7.28µm
wave_controller_x_inst/_0125_,7.28µm
wave_controller_x_inst/_0127_,7.28µm
wave_controller_x_inst/_0228_,7.28µm
wave_controller_x_inst/_0237_,7.28µm
wave_controller_x_inst/_0338_,7.28µm
wave_controller_x_inst/_0508_,7.28µm
wave_controller_x_inst/_0582_,7.28µm
wave_controller_x_inst/_0593_,7.28µm
wave_controller_x_inst/_0604_,7.28µm
wave_controller_x_inst/_0709_,7.28µm
wave_controller_x_inst/_0724_,7.28µm
wave_controller_x_inst/_0733_,7.28µm
wave_controller_x_inst/_0817_,7.28µm
wave_controller_x_inst/_0910_,7.28µm
wave_controller_x_inst/_0934_,7.28µm
wave_controller_x_inst/_0970_,7.28µm
wave_controller_x_inst/_0973_,7.28µm
wave_controller_x_inst/_0993_,7.28µm
wave_controller_x_inst/_1030_,7.28µm
wave_controller_x_inst/_1058_,7.28µm
wave_controller_x_inst/_1064_,7.28µm
wave_controller_x_inst/_1100_,7.28µm
wave_controller_x_inst/_1115_,7.28µm
wave_controller_x_inst/_1116_,7.28µm
wave_controller_x_inst/_1174_,7.28µm
wave_controller_x_inst/_1345_,7.28µm
wave_controller_x_inst/_1499_,7.28µm
wave_controller_x_inst/_1524_,7.28µm
wave_controller_x_inst/_1559_,7.28µm
wave_controller_x_inst/_1578_,7.28µm
wave_controller_x_inst/_1657_,7.28µm
wave_controller_x_inst/_1685_,7.28µm
wave_controller_x_inst/_1693_,7.28µm
wave_controller_x_inst/_1706_,7.28µm
wave_controller_y_inst/_0030_,7.28µm
wave_controller_y_inst/_0060_,7.28µm
wave_controller_y_inst/_0096_,7.28µm
wave_controller_y_inst/_0113_,7.28µm
wave_controller_y_inst/_0158_,7.28µm
wave_controller_y_inst/_0437_,7.28µm
wave_controller_y_inst/_0456_,7.28µm
wave_controller_y_inst/_0474_,7.28µm
wave_controller_y_inst/_0495_,7.28µm
wave_controller_y_inst/_0595_,7.28µm
wave_controller_y_inst/_0596_,7.28µm
wave_controller_y_inst/_0603_,7.28µm
wave_controller_y_inst/_0968_,7.28µm
wave_controller_y_inst/_1010_,7.28µm
wave_controller_y_inst/_1028_,7.28µm
wave_controller_y_inst/_1092_,7.28µm
wave_controller_y_inst/_1098_,7.28µm
wave_controller_y_inst/_1144_,7.28µm
wave_controller_y_inst/_1146_,7.28µm
wave_controller_y_inst/_1173_,7.28µm
wave_controller_y_inst/_1352_,7.28µm
wave_controller_y_inst/_1455_,7.28µm
wave_controller_y_inst/_1477_,7.28µm
wave_controller_y_inst/_1576_,7.28µm
wave_controller_y_inst/_1654_,7.28µm
wave_controller_y_inst/_1657_,7.28µm
wave_controller_y_inst/_1713_,7.28µm
wave_controller_y_inst/net53,7.28µm
wave_controller_x_inst/_0990_,6.87µm
wave_controller_x_inst/_1680_,6.87µm
wave_controller_y_inst/_1330_,6.87µm
spi_regs_inst/_0333_,6.82µm
spi_regs_inst/_0437_,6.82µm
spi_regs_inst/_0468_,6.82µm
wave_controller_x_inst/_0221_,6.82µm
wave_controller_x_inst/_0292_,6.82µm
wave_controller_x_inst/_0432_,6.82µm
wave_controller_x_inst/_0512_,6.82µm
wave_controller_x_inst/_0792_,6.82µm
wave_controller_x_inst/_0905_,6.82µm
wave_controller_x_inst/_1263_,6.82µm
wave_controller_x_inst/_1489_,6.82µm
wave_controller_x_inst/_1694_,6.82µm
wave_controller_x_inst/_1749_,6.82µm
wave_controller_y_inst/_0688_,6.82µm
wave_controller_y_inst/_0958_,6.82µm
wave_controller_y_inst/_0970_,6.82µm
wave_controller_y_inst/_1372_,6.82µm
wave_controller_y_inst/_1396_,6.82µm
wave_controller_y_inst/_1486_,6.82µm
raw_edge3_x\[1\],6.77µm
signal_processor_x_inst/_009_,6.77µm
signal_processor_x_inst/_027_,6.77µm
signal_processor_y_inst/_024_,6.77µm
signal_processor_y_inst/_027_,6.77µm
spi_regs_inst/_0052_,6.77µm
spi_regs_inst/_0067_,6.77µm
spi_regs_inst/_0091_,6.77µm
spi_regs_inst/_0129_,6.77µm
spi_regs_inst/_0269_,6.77µm
spi_regs_inst/_0370_,6.77µm
spi_regs_inst/_0418_,6.77µm
spi_regs_inst/_0472_,6.77µm
wave_controller_x_inst/_0168_,6.77µm
wave_controller_x_inst/_0174_,6.77µm
wave_controller_x_inst/_0207_,6.77µm
wave_controller_x_inst/_0303_,6.77µm
wave_controller_x_inst/_0509_,6.77µm
wave_controller_x_inst/_0658_,6.77µm
wave_controller_x_inst/_0791_,6.77µm
wave_controller_x_inst/_1041_,6.77µm
wave_controller_x_inst/_1094_,6.77µm
wave_controller_x_inst/_1193_,6.77µm
wave_controller_x_inst/_1343_,6.77µm
wave_controller_x_inst/_1421_,6.77µm
wave_controller_x_inst/_1652_,6.77µm
wave_controller_y_inst/_0017_,6.77µm
wave_controller_y_inst/_0022_,6.77µm
wave_controller_y_inst/_0065_,6.77µm
wave_controller_y_inst/_0067_,6.77µm
wave_controller_y_inst/_0098_,6.77µm
wave_controller_y_inst/_0125_,6.77µm
wave_controller_y_inst/_0135_,6.77µm
wave_controller_y_inst/_0270_,6.77µm
wave_controller_y_inst/_0427_,6.77µm
wave_controller_y_inst/_0638_,6.77µm
wave_controller_y_inst/_0973_,6.77µm
wave_controller_y_inst/_1150_,6.77µm
wave_controller_y_inst/_1156_,6.77µm
wave_controller_y_inst/_1157_,6.77µm
wave_controller_y_inst/_1450_,6.77µm
wave_controller_y_inst/_1490_,6.77µm
wave_controller_y_inst/_1737_,6.77µm
cal_phase0_offset_x\[20\],6.72µm
signal_processor_x_inst/_025_,6.72µm
signal_processor_x_inst/s90_pipe\[0\],6.72µm
signal_processor_y_inst/_097_,6.72µm
spi_regs_inst/_0014_,6.72µm
spi_regs_inst/_0022_,6.72µm
spi_regs_inst/_0023_,6.72µm
spi_regs_inst/_0028_,6.72µm
spi_regs_inst/_0057_,6.72µm
spi_regs_inst/_0065_,6.72µm
spi_regs_inst/_0069_,6.72µm
spi_regs_inst/_0127_,6.72µm
spi_regs_inst/_0161_,6.72µm
spi_regs_inst/_0168_,6.72µm
spi_regs_inst/_0178_,6.72µm
spi_regs_inst/_0185_,6.72µm
spi_regs_inst/_0197_,6.72µm
spi_regs_inst/_0499_,6.72µm
spi_regs_inst/_0555_,6.72µm
wave_controller_x_inst/_0012_,6.72µm
wave_controller_x_inst/_0074_,6.72µm
wave_controller_x_inst/_0076_,6.72µm
wave_controller_x_inst/_0097_,6.72µm
wave_controller_x_inst/_0450_,6.72µm
wave_controller_x_inst/_0474_,6.72µm
wave_controller_x_inst/_0548_,6.72µm
wave_controller_x_inst/_0625_,6.72µm
wave_controller_x_inst/_0663_,6.72µm
wave_controller_x_inst/_0755_,6.72µm
wave_controller_x_inst/_0931_,6.72µm
wave_controller_x_inst/_0986_,6.72µm
wave_controller_x_inst/_1033_,6.72µm
wave_controller_x_inst/_1111_,6.72µm
wave_controller_x_inst/_1177_,6.72µm
wave_controller_x_inst/_1231_,6.72µm
wave_controller_x_inst/_1240_,6.72µm
wave_controller_x_inst/_1506_,6.72µm
wave_controller_x_inst/_1533_,6.72µm
wave_controller_x_inst/_1582_,6.72µm
wave_controller_x_inst/_1609_,6.72µm
wave_controller_y_inst/_0041_,6.72µm
wave_controller_y_inst/_0046_,6.72µm
wave_controller_y_inst/_0140_,6.72µm
wave_controller_y_inst/_0163_,6.72µm
wave_controller_y_inst/_0258_,6.72µm
wave_controller_y_inst/_0283_,6.72µm
wave_controller_y_inst/_0310_,6.72µm
wave_controller_y_inst/_0323_,6.72µm
wave_controller_y_inst/_0362_,6.72µm
wave_controller_y_inst/_0366_,6.72µm
wave_controller_y_inst/_0381_,6.72µm
wave_controller_y_inst/_0387_,6.72µm
wave_controller_y_inst/_0388_,6.72µm
wave_controller_y_inst/_0421_,6.72µm
wave_controller_y_inst/_0553_,6.72µm
wave_controller_y_inst/_0666_,6.72µm
wave_controller_y_inst/_0758_,6.72µm
wave_controller_y_inst/_0761_,6.72µm
wave_controller_y_inst/_0787_,6.72µm
wave_controller_y_inst/_0817_,6.72µm
wave_controller_y_inst/_0848_,6.72µm
wave_controller_y_inst/_0850_,6.72µm
wave_controller_y_inst/_0896_,6.72µm
wave_controller_y_inst/_0919_,6.72µm
wave_controller_y_inst/_0997_,6.72µm
wave_controller_y_inst/_1020_,6.72µm
wave_controller_y_inst/_1035_,6.72µm
wave_controller_y_inst/_1065_,6.72µm
wave_controller_y_inst/_1090_,6.72µm
wave_controller_y_inst/_1127_,6.72µm
wave_controller_y_inst/_1176_,6.72µm
wave_controller_y_inst/_1186_,6.72µm
wave_controller_y_inst/_1337_,6.72µm
wave_controller_y_inst/_1582_,6.72µm
wave_controller_y_inst/_1627_,6.72µm
wave_controller_y_inst/_1689_,6.72µm
wave_controller_y_inst/_1692_,6.72µm
wave_controller_y_inst/_1719_,6.72µm
wave_controller_y_inst/_1724_,6.72µm
wave_controller_y_inst/_1752_,6.72µm
wave_controller_y_inst/net1169,6.72µm
wave_controller_y_inst/_0369_,6.31µm
signal_processor_x_inst/_014_,6.26µm
signal_processor_x_inst/_015_,6.26µm
signal_processor_y_inst/_039_,6.26µm
signal_processor_y_inst/_040_,6.26µm
signal_processor_y_inst/_106_,6.26µm
spi_regs_inst/_0640_,6.26µm
wave_controller_x_inst/_0044_,6.26µm
wave_controller_x_inst/_0224_,6.26µm
wave_controller_x_inst/_0368_,6.26µm
wave_controller_x_inst/_0951_,6.26µm
wave_controller_x_inst/_0985_,6.26µm
wave_controller_x_inst/_1158_,6.26µm
wave_controller_x_inst/_1395_,6.26µm
wave_controller_x_inst/_1567_,6.26µm
wave_controller_x_inst/_1702_,6.26µm
wave_controller_y_inst/_0104_,6.26µm
wave_controller_y_inst/_0279_,6.26µm
wave_controller_y_inst/_0479_,6.26µm
wave_controller_y_inst/_0497_,6.26µm
wave_controller_y_inst/_0693_,6.26µm
wave_controller_y_inst/_0802_,6.26µm
wave_controller_y_inst/_0874_,6.26µm
wave_controller_y_inst/_1016_,6.26µm
signal_processor_y_inst/_099_,6.21µm
spi_regs_inst/_0033_,6.21µm
spi_regs_inst/_0059_,6.21µm
spi_regs_inst/_0096_,6.21µm
spi_regs_inst/_0145_,6.21µm
spi_regs_inst/_0200_,6.21µm
spi_regs_inst/_0253_,6.21µm
spi_regs_inst/_0365_,6.21µm
spi_regs_inst/_0389_,6.21µm
spi_regs_inst/_0398_,6.21µm
spi_regs_inst/_0404_,6.21µm
spi_regs_inst/_0447_,6.21µm
spi_regs_inst/_0501_,6.21µm
spi_regs_inst/_0553_,6.21µm
wave_controller_x_inst/_0059_,6.21µm
wave_controller_x_inst/_0060_,6.21µm
wave_controller_x_inst/_0068_,6.21µm
wave_controller_x_inst/_0080_,6.21µm
wave_controller_x_inst/_0083_,6.21µm
wave_controller_x_inst/_0098_,6.21µm
wave_controller_x_inst/_0319_,6.21µm
wave_controller_x_inst/_0478_,6.21µm
wave_controller_x_inst/_0865_,6.21µm
wave_controller_x_inst/_1149_,6.21µm
wave_controller_x_inst/_1159_,6.21µm
wave_controller_x_inst/_1338_,6.21µm
wave_controller_x_inst/_1470_,6.21µm
wave_controller_y_inst/_0064_,6.21µm
wave_controller_y_inst/_0078_,6.21µm
wave_controller_y_inst/_0083_,6.21µm
wave_controller_y_inst/_0400_,6.21µm
wave_controller_y_inst/_0626_,6.21µm
wave_controller_y_inst/_1342_,6.21µm
wave_controller_y_inst/_1469_,6.21µm
signal_processor_x_inst/_043_,6.16µm
signal_processor_x_inst/_071_,6.16µm
signal_processor_x_inst/_075_,6.16µm
signal_processor_y_inst/_000_,6.16µm
signal_processor_y_inst/_021_,6.16µm
signal_processor_y_inst/_035_,6.16µm
signal_processor_y_inst/_067_,6.16µm
spi_regs_inst/_0257_,6.16µm
spi_regs_inst/_0424_,6.16µm
spi_regs_inst/_0465_,6.16µm
spi_regs_inst/_0551_,6.16µm
spi_regs_inst/_0634_,6.16µm
wave_controller_x_inst/_0256_,6.16µm
wave_controller_x_inst/_0277_,6.16µm
wave_controller_x_inst/_0297_,6.16µm
wave_controller_x_inst/_0333_,6.16µm
wave_controller_x_inst/_0369_,6.16µm
wave_controller_x_inst/_0394_,6.16µm
wave_controller_x_inst/_0458_,6.16µm
wave_controller_x_inst/_0671_,6.16µm
wave_controller_x_inst/_0688_,6.16µm
wave_controller_x_inst/_0716_,6.16µm
wave_controller_x_inst/_0786_,6.16µm
wave_controller_x_inst/_0874_,6.16µm
wave_controller_x_inst/_0879_,6.16µm
wave_controller_x_inst/_1073_,6.16µm
wave_controller_x_inst/_1085_,6.16µm
wave_controller_x_inst/_1264_,6.16µm
wave_controller_x_inst/_1366_,6.16µm
wave_controller_x_inst/_1596_,6.16µm
wave_controller_x_inst/_1604_,6.16µm
wave_controller_x_inst/_1688_,6.16µm
wave_controller_x_inst/_1689_,6.16µm
wave_controller_x_inst/_1714_,6.16µm
wave_controller_y_inst/_0031_,6.16µm
wave_controller_y_inst/_0077_,6.16µm
wave_controller_y_inst/_0100_,6.16µm
wave_controller_y_inst/_0118_,6.16µm
wave_controller_y_inst/_0119_,6.16µm
wave_controller_y_inst/_0139_,6.16µm
wave_controller_y_inst/_0167_,6.16µm
wave_controller_y_inst/_0200_,6.16µm
wave_controller_y_inst/_0281_,6.16µm
wave_controller_y_inst/_0422_,6.16µm
wave_controller_y_inst/_0562_,6.16µm
wave_controller_y_inst/_0581_,6.16µm
wave_controller_y_inst/_0650_,6.16µm
wave_controller_y_inst/_0752_,6.16µm
wave_controller_y_inst/_0772_,6.16µm
wave_controller_y_inst/_0828_,6.16µm
wave_controller_y_inst/_0884_,6.16µm
wave_controller_y_inst/_0929_,6.16µm
wave_controller_y_inst/_0984_,6.16µm
wave_controller_y_inst/_1012_,6.16µm
wave_controller_y_inst/_1056_,6.16µm
wave_controller_y_inst/_1077_,6.16µm
wave_controller_y_inst/_1163_,6.16µm
wave_controller_y_inst/_1181_,6.16µm
wave_controller_y_inst/_1198_,6.16µm
wave_controller_y_inst/_1347_,6.16µm
wave_controller_y_inst/_1447_,6.16µm
wave_controller_y_inst/_1626_,6.16µm
wave_controller_y_inst/_1638_,6.16µm
wave_controller_y_inst/_1675_,6.16µm
wave_controller_x_inst/net674,6.16µm
wave_controller_y_inst/_0790_,5.88µm
wave_controller_y_inst/_0392_,5.75µm
signal_processor_x_inst/_060_,5.7µm
signal_processor_y_inst/_033_,5.7µm
spi_regs_inst/_0128_,5.7µm
spi_regs_inst/_0132_,5.7µm
spi_regs_inst/_0240_,5.7µm
spi_regs_inst/_0496_,5.7µm
spi_regs_inst/_0520_,5.7µm
spi_regs_inst/_0543_,5.7µm
wave_controller_x_inst/_0473_,5.7µm
wave_controller_x_inst/_0591_,5.7µm
wave_controller_x_inst/_0661_,5.7µm
wave_controller_x_inst/_0871_,5.7µm
wave_controller_x_inst/_0919_,5.7µm
wave_controller_x_inst/_1075_,5.7µm
wave_controller_x_inst/_1348_,5.7µm
wave_controller_x_inst/_1486_,5.7µm
wave_controller_x_inst/_1580_,5.7µm
wave_controller_x_inst/_1713_,5.7µm
wave_controller_y_inst/_0586_,5.7µm
wave_controller_y_inst/_1049_,5.7µm
wave_controller_y_inst/_1106_,5.7µm
wave_controller_y_inst/_1574_,5.7µm
wave_controller_y_inst/_1706_,5.7µm
signal_processor_x_inst/_022_,5.65µm
spi_regs_inst/_0005_,5.65µm
spi_regs_inst/_0024_,5.65µm
spi_regs_inst/_0027_,5.65µm
spi_regs_inst/_0062_,5.65µm
spi_regs_inst/_0130_,5.65µm
spi_regs_inst/_0157_,5.65µm
spi_regs_inst/_0170_,5.65µm
spi_regs_inst/_0181_,5.65µm
spi_regs_inst/_0310_,5.65µm
spi_regs_inst/_0346_,5.65µm
spi_regs_inst/_0362_,5.65µm
spi_regs_inst/_0374_,5.65µm
spi_regs_inst/_0455_,5.65µm
spi_regs_inst/_0518_,5.65µm
spi_regs_inst/_0636_,5.65µm
state_machine_inst/_13_,5.65µm
wave_controller_x_inst/_0020_,5.65µm
wave_controller_x_inst/_0063_,5.65µm
wave_controller_x_inst/_0126_,5.65µm
wave_controller_x_inst/_0131_,5.65µm
wave_controller_x_inst/_0686_,5.65µm
wave_controller_x_inst/_0834_,5.65µm
wave_controller_x_inst/_0854_,5.65µm
wave_controller_x_inst/_1090_,5.65µm
wave_controller_x_inst/_1123_,5.65µm
wave_controller_x_inst/_1131_,5.65µm
wave_controller_x_inst/_1347_,5.65µm
wave_controller_x_inst/_1367_,5.65µm
wave_controller_x_inst/_1584_,5.65µm
wave_controller_y_inst/_0000_,5.65µm
wave_controller_y_inst/_0037_,5.65µm
wave_controller_y_inst/_0047_,5.65µm
wave_controller_y_inst/_0066_,5.65µm
wave_controller_y_inst/_0073_,5.65µm
wave_controller_y_inst/_0092_,5.65µm
wave_controller_y_inst/_0168_,5.65µm
wave_controller_y_inst/_0194_,5.65µm
wave_controller_y_inst/_0416_,5.65µm
wave_controller_y_inst/_0450_,5.65µm
wave_controller_y_inst/_0528_,5.65µm
wave_controller_y_inst/_0822_,5.65µm
wave_controller_y_inst/_0873_,5.65µm
wave_controller_y_inst/_0899_,5.65µm
wave_controller_y_inst/_1066_,5.65µm
wave_controller_y_inst/_1071_,5.65µm
wave_controller_y_inst/_1165_,5.65µm
wave_controller_y_inst/_1318_,5.65µm
wave_controller_y_inst/_1664_,5.65µm
signal_processor_x_inst/_029_,5.6µm
signal_processor_x_inst/_037_,5.6µm
signal_processor_x_inst/_069_,5.6µm
signal_processor_x_inst/_077_,5.6µm
signal_processor_x_inst/_090_,5.6µm
signal_processor_x_inst/_095_,5.6µm
signal_processor_y_inst/_047_,5.6µm
signal_processor_y_inst/comp_pipe\[2\],5.6µm
spi_regs_inst/_0086_,5.6µm
spi_regs_inst/_0143_,5.6µm
spi_regs_inst/_0190_,5.6µm
spi_regs_inst/_0300_,5.6µm
spi_regs_inst/_0342_,5.6µm
spi_regs_inst/_0373_,5.6µm
spi_regs_inst/_0382_,5.6µm
spi_regs_inst/_0479_,5.6µm
spi_regs_inst/_0487_,5.6µm
wave_controller_x_inst/_0002_,5.6µm
wave_controller_x_inst/_0003_,5.6µm
wave_controller_x_inst/_0013_,5.6µm
wave_controller_x_inst/_0110_,5.6µm
wave_controller_x_inst/_0226_,5.6µm
wave_controller_x_inst/_0401_,5.6µm
wave_controller_x_inst/_0412_,5.6µm
wave_controller_x_inst/_0504_,5.6µm
wave_controller_x_inst/_0507_,5.6µm
wave_controller_x_inst/_0734_,5.6µm
wave_controller_x_inst/_0900_,5.6µm
wave_controller_x_inst/_0977_,5.6µm
wave_controller_x_inst/_1031_,5.6µm
wave_controller_x_inst/_1065_,5.6µm
wave_controller_x_inst/_1147_,5.6µm
wave_controller_x_inst/_1164_,5.6µm
wave_controller_x_inst/_1258_,5.6µm
wave_controller_x_inst/_1260_,5.6µm
wave_controller_x_inst/_1551_,5.6µm
wave_controller_x_inst/_1625_,5.6µm
wave_controller_x_inst/_1745_,5.6µm
wave_controller_y_inst/_0028_,5.6µm
wave_controller_y_inst/_0034_,5.6µm
wave_controller_y_inst/_0114_,5.6µm
wave_controller_y_inst/_0115_,5.6µm
wave_controller_y_inst/_0336_,5.6µm
wave_controller_y_inst/_0473_,5.6µm
wave_controller_y_inst/_0808_,5.6µm
wave_controller_y_inst/_0865_,5.6µm
wave_controller_y_inst/_0869_,5.6µm
wave_controller_y_inst/_1031_,5.6µm
wave_controller_y_inst/_1070_,5.6µm
wave_controller_y_inst/_1100_,5.6µm
wave_controller_y_inst/_1172_,5.6µm
wave_controller_y_inst/_1194_,5.6µm
wave_controller_y_inst/_1610_,5.6µm
wave_controller_y_inst/net823,5.6µm
signal_processor_x_inst/_096_,5.14µm
spi_regs_inst/_0316_,5.14µm
wave_controller_x_inst/_0230_,5.14µm
wave_controller_x_inst/_0958_,5.14µm
wave_controller_x_inst/_1087_,5.14µm
wave_controller_x_inst/_1178_,5.14µm
wave_controller_x_inst/_1397_,5.14µm
wave_controller_x_inst/_1398_,5.14µm
wave_controller_x_inst/_1535_,5.14µm
wave_controller_y_inst/_0039_,5.14µm
wave_controller_y_inst/_0870_,5.14µm
wave_controller_y_inst/_1064_,5.14µm
wave_controller_y_inst/_1109_,5.14µm
wave_controller_y_inst/_1359_,5.14µm
wave_controller_x_inst/_0090_,5.1µm
wave_controller_x_inst/_0111_,5.1µm
raw_edge3_y\[0\],5.09µm
signal_processor_y_inst/_008_,5.09µm
signal_processor_y_inst/_081_,5.09µm
signal_processor_y_inst/comp_pipe\[1\],5.09µm
spi_regs_inst/_0009_,5.09µm
spi_regs_inst/_0036_,5.09µm
spi_regs_inst/_0058_,5.09µm
spi_regs_inst/_0080_,5.09µm
spi_regs_inst/_0134_,5.09µm
wave_controller_x_inst/_0194_,5.09µm
wave_controller_x_inst/_0294_,5.09µm
wave_controller_x_inst/_0364_,5.09µm
wave_controller_x_inst/_0537_,5.09µm
wave_controller_x_inst/_0584_,5.09µm
wave_controller_x_inst/_0626_,5.09µm
wave_controller_x_inst/_1082_,5.09µm
wave_controller_x_inst/_1133_,5.09µm
wave_controller_x_inst/_1408_,5.09µm
wave_controller_x_inst/_1427_,5.09µm
wave_controller_y_inst/_0038_,5.09µm
wave_controller_y_inst/_0076_,5.09µm
wave_controller_y_inst/_0134_,5.09µm
wave_controller_y_inst/_0195_,5.09µm
wave_controller_y_inst/_0319_,5.09µm
wave_controller_y_inst/_0961_,5.09µm
wave_controller_y_inst/_1045_,5.09µm
wave_controller_y_inst/_1062_,5.09µm
wave_controller_y_inst/_1166_,5.09µm
wave_controller_y_inst/_1411_,5.09µm
wave_controller_y_inst/_1476_,5.09µm
net15,5.04µm
signal_processor_x_inst/_012_,5.04µm
signal_processor_x_inst/_035_,5.04µm
signal_processor_x_inst/_056_,5.04µm
signal_processor_x_inst/_085_,5.04µm
signal_processor_x_inst/comp_pipe\[2\],5.04µm
signal_processor_y_inst/_016_,5.04µm
spi_regs_inst/_0006_,5.04µm
spi_regs_inst/_0010_,5.04µm
spi_regs_inst/_0012_,5.04µm
spi_regs_inst/_0029_,5.04µm
spi_regs_inst/_0037_,5.04µm
spi_regs_inst/_0040_,5.04µm
spi_regs_inst/_0044_,5.04µm
spi_regs_inst/_0054_,5.04µm
spi_regs_inst/_0056_,5.04µm
