net,length_um
wave_controller_x_inst/_1666_,11.35µm
wave_controller_y_inst/_0390_,11.35µm
wave_controller_y_inst/_0789_,11.35µm
wave_controller_y_inst/net185,11.35µm
signal_processor_x_inst/_060_,11.3µm
wave_controller_x_inst/_0429_,11.3µm
wave_controller_x_inst/_0594_,11.3µm
wave_controller_x_inst/_0816_,11.3µm
wave_controller_x_inst/_0856_,11.3µm
wave_controller_x_inst/_1128_,11.3µm
wave_controller_x_inst/_1317_,11.3µm
wave_controller_x_inst/_1330_,11.3µm
wave_controller_x_inst/_1469_,11.3µm
wave_controller_x_inst/_1541_,11.3µm
wave_controller_y_inst/_0157_,11.3µm
wave_controller_y_inst/_0278_,11.3µm
wave_controller_x_inst/net300,11.3µm
wave_controller_x_inst/net1262,11.3µm
signal_processor_x_inst/_022_,11.25µm
signal_processor_x_inst/_040_,11.25µm
spi_regs_inst/_0118_,11.25µm
spi_regs_inst/_0130_,11.25µm
spi_regs_inst/_0159_,11.25µm
spi_regs_inst/_0284_,11.25µm
spi_regs_inst/_0339_,11.25µm
spi_regs_inst/_0341_,11.25µm
spi_regs_inst/_0400_,11.25µm
spi_regs_inst/_0465_,11.25µm
spi_regs_inst/_0532_,11.25µm
state_machine_inst/_03_,11.25µm
wave_controller_x_inst/_0027_,11.25µm
wave_controller_x_inst/_0393_,11.25µm
wave_controller_x_inst/_0661_,11.25µm
wave_controller_x_inst/_0820_,11.25µm
wave_controller_x_inst/_1130_,11.25µm
wave_controller_x_inst/_1138_,11.25µm
wave_controller_x_inst/_1177_,11.25µm
wave_controller_x_inst/_1352_,11.25µm
wave_controller_x_inst/_1394_,11.25µm
wave_controller_x_inst/_1423_,11.25µm
wave_controller_x_inst/_1466_,11.25µm
wave_controller_x_inst/_1658_,11.25µm
wave_controller_x_inst/_1730_,11.25µm
wave_controller_x_inst/ds_acc\[5\],11.25µm
wave_controller_y_inst/_0029_,11.25µm
wave_controller_y_inst/_0036_,11.25µm
wave_controller_y_inst/_0041_,11.25µm
wave_controller_y_inst/_0514_,11.25µm
wave_controller_y_inst/_0531_,11.25µm
wave_controller_y_inst/_0663_,11.25µm
wave_controller_y_inst/_0845_,11.25µm
wave_controller_y_inst/_0875_,11.25µm
wave_controller_y_inst/_1157_,11.25µm
wave_controller_y_inst/_1370_,11.25µm
wave_controller_y_inst/_1405_,11.25µm
wave_controller_y_inst/_1522_,11.25µm
wave_controller_y_inst/_1629_,11.25µm
wave_controller_x_inst/net709,11.25µm
signal_processor_y_inst/_043_,11.2µm
spi_regs_inst/_0043_,11.2µm
spi_regs_inst/_0103_,11.2µm
spi_regs_inst/_0137_,11.2µm
spi_regs_inst/_0190_,11.2µm
spi_regs_inst/_0205_,11.2µm
spi_regs_inst/_0335_,11.2µm
spi_regs_inst/_0373_,11.2µm
spi_regs_inst/sclk_d,11.2µm
wave_controller_x_inst/_0008_,11.2µm
wave_controller_x_inst/_0097_,11.2µm
wave_controller_x_inst/_0111_,11.2µm
wave_controller_x_inst/_0114_,11.2µm
wave_controller_x_inst/_0116_,11.2µm
wave_controller_x_inst/_0160_,11.2µm
wave_controller_x_inst/_0176_,11.2µm
wave_controller_x_inst/_0177_,11.2µm
wave_controller_x_inst/_0236_,11.2µm
wave_controller_x_inst/_0468_,11.2µm
wave_controller_x_inst/_0618_,11.2µm
wave_controller_x_inst/_1143_,11.2µm
wave_controller_x_inst/_1156_,11.2µm
wave_controller_x_inst/_1167_,11.2µm
wave_controller_x_inst/_1450_,11.2µm
wave_controller_x_inst/_1494_,11.2µm
wave_controller_x_inst/_1560_,11.2µm
wave_controller_x_inst/_1590_,11.2µm
wave_controller_x_inst/_1712_,11.2µm
wave_controller_y_inst/_0034_,11.2µm
wave_controller_y_inst/_0087_,11.2µm
wave_controller_y_inst/_0120_,11.2µm
wave_controller_y_inst/_0176_,11.2µm
wave_controller_y_inst/_0200_,11.2µm
wave_controller_y_inst/_0221_,11.2µm
wave_controller_y_inst/_0244_,11.2µm
wave_controller_y_inst/_0336_,11.2µm
wave_controller_y_inst/_0442_,11.2µm
wave_controller_y_inst/_0496_,11.2µm
wave_controller_y_inst/_0548_,11.2µm
wave_controller_y_inst/_0844_,11.2µm
wave_controller_y_inst/_1006_,11.2µm
wave_controller_y_inst/_1010_,11.2µm
wave_controller_y_inst/_1029_,11.2µm
wave_controller_y_inst/_1176_,11.2µm
wave_controller_y_inst/_1445_,11.2µm
wave_controller_y_inst/_1471_,11.2µm
wave_controller_y_inst/_1564_,11.2µm
wave_controller_y_inst/_1627_,11.2µm
wave_controller_y_inst/_1695_,11.2µm
wave_controller_y_inst/_1735_,11.2µm
spi_regs_inst/net560,11.2µm
net1442,11.2µm
spi_regs_inst/_0625_,10.79µm
wave_controller_y_inst/_1540_,10.79µm
state_machine_inst/_17_,10.74µm
wave_controller_x_inst/_0402_,10.74µm
wave_controller_x_inst/_0827_,10.74µm
wave_controller_x_inst/_0996_,10.74µm
wave_controller_x_inst/_1207_,10.74µm
wave_controller_x_inst/_1592_,10.74µm
wave_controller_y_inst/_0246_,10.74µm
wave_controller_y_inst/_0846_,10.74µm
wave_controller_y_inst/_1061_,10.74µm
wave_controller_y_inst/_1180_,10.74µm
wave_controller_y_inst/_1356_,10.74µm
wave_controller_y_inst/_1680_,10.74µm
net10,10.69µm
signal_processor_x_inst/_026_,10.69µm
signal_processor_x_inst/s90_pipe\[0\],10.69µm
signal_processor_y_inst/_007_,10.69µm
signal_processor_y_inst/comp_pipe\[0\],10.69µm
spi_regs_inst/_0053_,10.69µm
wave_controller_x_inst/_0042_,10.69µm
wave_controller_x_inst/_0076_,10.69µm
wave_controller_x_inst/_0367_,10.69µm
wave_controller_x_inst/_0444_,10.69µm
wave_controller_x_inst/_0533_,10.69µm
wave_controller_x_inst/_0826_,10.69µm
wave_controller_x_inst/_0926_,10.69µm
wave_controller_x_inst/_1017_,10.69µm
wave_controller_x_inst/_1031_,10.69µm
wave_controller_x_inst/_1361_,10.69µm
wave_controller_x_inst/_1478_,10.69µm
wave_controller_x_inst/_1538_,10.69µm
wave_controller_x_inst/comp_sync1,10.69µm
wave_controller_y_inst/_0037_,10.69µm
wave_controller_y_inst/_0164_,10.69µm
wave_controller_y_inst/_0428_,10.69µm
wave_controller_y_inst/_0584_,10.69µm
wave_controller_y_inst/_0585_,10.69µm
wave_controller_y_inst/_0733_,10.69µm
wave_controller_y_inst/_0745_,10.69µm
wave_controller_y_inst/_0839_,10.69µm
wave_controller_y_inst/_0915_,10.69µm
wave_controller_y_inst/_1030_,10.69µm
wave_controller_y_inst/_1125_,10.69µm
wave_controller_y_inst/_1142_,10.69µm
wave_controller_y_inst/_1151_,10.69µm
wave_controller_y_inst/_1193_,10.69µm
wave_controller_y_inst/_1318_,10.69µm
wave_controller_y_inst/_1372_,10.69µm
wave_controller_y_inst/_1382_,10.69µm
wave_controller_y_inst/_1561_,10.69µm
wave_controller_y_inst/_1657_,10.69µm
net1340,10.69µm
signal_processor_x_inst/_027_,10.64µm
signal_processor_y_inst/_081_,10.64µm
signal_processor_y_inst/_100_,10.64µm
spi_regs_inst/_0003_,10.64µm
spi_regs_inst/_0060_,10.64µm
spi_regs_inst/_0070_,10.64µm
spi_regs_inst/_0080_,10.64µm
spi_regs_inst/_0099_,10.64µm
spi_regs_inst/_0132_,10.64µm
spi_regs_inst/_0366_,10.64µm
spi_regs_inst/_0506_,10.64µm
spi_regs_inst/_0529_,10.64µm
spi_regs_inst/_0540_,10.64µm
spi_regs_inst/_0640_,10.64µm
state_machine_inst/_00_,10.64µm
state_machine_inst/_02_,10.64µm
wave_controller_x_inst/_0002_,10.64µm
wave_controller_x_inst/_0240_,10.64µm
wave_controller_x_inst/_0292_,10.64µm
wave_controller_x_inst/_0746_,10.64µm
wave_controller_x_inst/_0755_,10.64µm
wave_controller_x_inst/_0828_,10.64µm
wave_controller_x_inst/_0895_,10.64µm
wave_controller_x_inst/_0912_,10.64µm
wave_controller_x_inst/_0963_,10.64µm
wave_controller_x_inst/_1002_,10.64µm
wave_controller_x_inst/_1021_,10.64µm
wave_controller_x_inst/_1082_,10.64µm
wave_controller_x_inst/_1134_,10.64µm
wave_controller_x_inst/_1149_,10.64µm
wave_controller_x_inst/_1426_,10.64µm
wave_controller_x_inst/_1497_,10.64µm
wave_controller_x_inst/_1531_,10.64µm
wave_controller_x_inst/_1679_,10.64µm
wave_controller_x_inst/_1744_,10.64µm
wave_controller_y_inst/_0009_,10.64µm
wave_controller_y_inst/_0021_,10.64µm
wave_controller_y_inst/_0408_,10.64µm
wave_controller_y_inst/_0474_,10.64µm
wave_controller_y_inst/_0724_,10.64µm
wave_controller_y_inst/_0728_,10.64µm
wave_controller_y_inst/_0797_,10.64µm
wave_controller_y_inst/_0885_,10.64µm
wave_controller_y_inst/_1346_,10.64µm
wave_controller_y_inst/_1525_,10.64µm
wave_controller_y_inst/_1528_,10.64µm
wave_controller_x_inst/net1270,10.64µm
net1559,10.64µm
wave_controller_x_inst/_1379_,10.33µm
wave_controller_y_inst/_0701_,10.23µm
signal_processor_y_inst/_065_,10.18µm
wave_controller_x_inst/_0243_,10.18µm
wave_controller_x_inst/_0251_,10.18µm
wave_controller_x_inst/_0268_,10.18µm
wave_controller_x_inst/_0846_,10.18µm
wave_controller_x_inst/_1209_,10.18µm
wave_controller_x_inst/_1260_,10.18µm
wave_controller_x_inst/_1397_,10.18µm
wave_controller_x_inst/_1611_,10.18µm
wave_controller_y_inst/_0099_,10.18µm
wave_controller_y_inst/_0145_,10.18µm
wave_controller_y_inst/_0325_,10.18µm
wave_controller_y_inst/_0494_,10.18µm
wave_controller_y_inst/_0782_,10.18µm
wave_controller_y_inst/_1146_,10.18µm
wave_controller_y_inst/_1296_,10.18µm
wave_controller_y_inst/_1538_,10.18µm
net1452,10.18µm
cal_phase270_offset_x\[19\],10.13µm
signal_processor_x_inst/_077_,10.13µm
signal_processor_y_inst/_031_,10.13µm
signal_processor_y_inst/_052_,10.13µm
spi_regs_inst/_0021_,10.13µm
spi_regs_inst/_0064_,10.13µm
spi_regs_inst/_0262_,10.13µm
spi_regs_inst/_0407_,10.13µm
spi_regs_inst/_0536_,10.13µm
wave_controller_x_inst/_0033_,10.13µm
wave_controller_x_inst/_0075_,10.13µm
wave_controller_x_inst/_0179_,10.13µm
wave_controller_x_inst/_0195_,10.13µm
wave_controller_x_inst/_0403_,10.13µm
wave_controller_x_inst/_0626_,10.13µm
wave_controller_x_inst/_0673_,10.13µm
wave_controller_x_inst/_0782_,10.13µm
wave_controller_x_inst/_0824_,10.13µm
wave_controller_x_inst/_0881_,10.13µm
wave_controller_x_inst/_0922_,10.13µm
wave_controller_x_inst/_1164_,10.13µm
wave_controller_x_inst/_1182_,10.13µm
wave_controller_x_inst/_1411_,10.13µm
wave_controller_x_inst/_1484_,10.13µm
wave_controller_y_inst/_0060_,10.13µm
wave_controller_y_inst/_0063_,10.13µm
wave_controller_y_inst/_0065_,10.13µm
wave_controller_y_inst/_0086_,10.13µm
wave_controller_y_inst/_0112_,10.13µm
wave_controller_y_inst/_0163_,10.13µm
wave_controller_y_inst/_0212_,10.13µm
wave_controller_y_inst/_0641_,10.13µm
wave_controller_y_inst/_0934_,10.13µm
wave_controller_y_inst/_1194_,10.13µm
wave_controller_y_inst/_1264_,10.13µm
wave_controller_y_inst/_1535_,10.13µm
wave_controller_y_inst/_1617_,10.13µm
wave_controller_x_inst/net166,10.13µm
wave_controller_y_inst/net768,10.13µm
signal_processor_x_inst/_018_,10.08µm
spi_regs_inst/_0108_,10.08µm
spi_regs_inst/_0179_,10.08µm
wave_controller_x_inst/_0015_,10.08µm
wave_controller_x_inst/_0058_,10.08µm
wave_controller_x_inst/_0149_,10.08µm
wave_controller_x_inst/_0289_,10.08µm
wave_controller_x_inst/_0595_,10.08µm
wave_controller_x_inst/_0700_,10.08µm
wave_controller_x_inst/_0884_,10.08µm
wave_controller_x_inst/_1499_,10.08µm
wave_controller_x_inst/_1621_,10.08µm
wave_controller_y_inst/_0016_,10.08µm
wave_controller_y_inst/_0181_,10.08µm
wave_controller_y_inst/_0562_,10.08µm
wave_controller_y_inst/_0671_,10.08µm
wave_controller_y_inst/_0687_,10.08µm
wave_controller_y_inst/_0731_,10.08µm
wave_controller_y_inst/_0792_,10.08µm
wave_controller_y_inst/_0796_,10.08µm
wave_controller_y_inst/_0855_,10.08µm
wave_controller_y_inst/_0886_,10.08µm
wave_controller_y_inst/_0958_,10.08µm
wave_controller_y_inst/_1127_,10.08µm
wave_controller_y_inst/_1526_,10.08µm
wave_controller_y_inst/ds_acc\[8\],10.08µm
wave_controller_x_inst/_0344_,9.8µm
wave_controller_x_inst/_1718_,9.67µm
wave_controller_y_inst/_0291_,9.67µm
bidir_out[0],9.645µm
spi_regs_inst/_0340_,9.62µm
wave_controller_x_inst/_0184_,9.62µm
wave_controller_x_inst/_0539_,9.62µm
wave_controller_x_inst/_0682_,9.62µm
wave_controller_x_inst/_0806_,9.62µm
wave_controller_x_inst/_0872_,9.62µm
wave_controller_x_inst/_0925_,9.62µm
wave_controller_y_inst/_0056_,9.62µm
wave_controller_y_inst/_0088_,9.62µm
wave_controller_y_inst/_0151_,9.62µm
wave_controller_y_inst/_0274_,9.62µm
wave_controller_y_inst/_0369_,9.62µm
wave_controller_y_inst/_0803_,9.62µm
wave_controller_y_inst/_0931_,9.62µm
wave_controller_y_inst/_1427_,9.62µm
signal_processor_x_inst/_025_,9.57µm
signal_processor_y_inst/_009_,9.57µm
spi_regs_inst/_0162_,9.57µm
spi_regs_inst/_0201_,9.57µm
wave_controller_x_inst/_0009_,9.57µm
wave_controller_x_inst/_0121_,9.57µm
wave_controller_x_inst/_0194_,9.57µm
wave_controller_x_inst/_0257_,9.57µm
wave_controller_x_inst/_0273_,9.57µm
wave_controller_x_inst/_0432_,9.57µm
wave_controller_x_inst/_0478_,9.57µm
wave_controller_x_inst/_1047_,9.57µm
wave_controller_x_inst/_1087_,9.57µm
wave_controller_x_inst/_1139_,9.57µm
wave_controller_x_inst/_1341_,9.57µm
wave_controller_x_inst/_1362_,9.57µm
wave_controller_x_inst/_1468_,9.57µm
wave_controller_y_inst/_0010_,9.57µm
wave_controller_y_inst/_0367_,9.57µm
wave_controller_y_inst/_0418_,9.57µm
wave_controller_y_inst/_0546_,9.57µm
wave_controller_y_inst/_1065_,9.57µm
wave_controller_y_inst/_1143_,9.57µm
wave_controller_y_inst/_1475_,9.57µm
wave_controller_y_inst/_1509_,9.57µm
wave_controller_y_inst/_1555_,9.57µm
wave_controller_y_inst/_1556_,9.57µm
wave_controller_y_inst/_1636_,9.57µm
wave_controller_y_inst/_1664_,9.57µm
spi_regs_inst/_0356_,9.52µm
spi_regs_inst/_0447_,9.52µm
wave_controller_x_inst/_0005_,9.52µm
wave_controller_x_inst/_0043_,9.52µm
wave_controller_x_inst/_0065_,9.52µm
wave_controller_x_inst/_0082_,9.52µm
wave_controller_x_inst/_0088_,9.52µm
wave_controller_x_inst/_0093_,9.52µm
wave_controller_x_inst/_0159_,9.52µm
wave_controller_x_inst/_0245_,9.52µm
wave_controller_x_inst/_0445_,9.52µm
wave_controller_x_inst/_0502_,9.52µm
wave_controller_x_inst/_0773_,9.52µm
wave_controller_x_inst/_0942_,9.52µm
wave_controller_x_inst/_1123_,9.52µm
wave_controller_x_inst/_1146_,9.52µm
wave_controller_x_inst/_1194_,9.52µm
wave_controller_x_inst/_1324_,9.52µm
wave_controller_x_inst/_1339_,9.52µm
wave_controller_x_inst/_1405_,9.52µm
wave_controller_x_inst/_1477_,9.52µm
wave_controller_x_inst/_1669_,9.52µm
wave_controller_y_inst/_0030_,9.52µm
wave_controller_y_inst/_0083_,9.52µm
wave_controller_y_inst/_0271_,9.52µm
wave_controller_y_inst/_0294_,9.52µm
wave_controller_y_inst/_0658_,9.52µm
wave_controller_y_inst/_0770_,9.52µm
wave_controller_y_inst/_0831_,9.52µm
wave_controller_y_inst/_0961_,9.52µm
wave_controller_y_inst/_1020_,9.52µm
wave_controller_y_inst/_1021_,9.52µm
wave_controller_y_inst/_1172_,9.52µm
wave_controller_y_inst/_1456_,9.52µm
wave_controller_x_inst/_0530_,9.21µm
wave_controller_y_inst/_0268_,9.11µm
wave_controller_y_inst/_0951_,9.11µm
signal_processor_x_inst/_001_,9.06µm
signal_processor_x_inst/_036_,9.06µm
wave_controller_x_inst/_0250_,9.06µm
wave_controller_x_inst/_0886_,9.06µm
wave_controller_x_inst/_1171_,9.06µm
wave_controller_x_inst/_1556_,9.06µm
wave_controller_y_inst/_0031_,9.06µm
wave_controller_y_inst/_0261_,9.06µm
wave_controller_y_inst/_0399_,9.06µm
wave_controller_y_inst/_1200_,9.06µm
wave_controller_y_inst/_1373_,9.06µm
wave_controller_y_inst/_1559_,9.06µm
cfg_f_MEMS_fcw_y\[11\],9.01µm
signal_processor_x_inst/_099_,9.01µm
signal_processor_y_inst/_014_,9.01µm
signal_processor_y_inst/_025_,9.01µm
spi_regs_inst/_0007_,9.01µm
spi_regs_inst/_0251_,9.01µm
spi_regs_inst/_0258_,9.01µm
spi_regs_inst/_0330_,9.01µm
spi_regs_inst/_0397_,9.01µm
spi_regs_inst/_0500_,9.01µm
spi_regs_inst/_0651_,9.01µm
wave_controller_x_inst/_0084_,9.01µm
wave_controller_x_inst/_0106_,9.01µm
wave_controller_x_inst/_0145_,9.01µm
wave_controller_x_inst/_0215_,9.01µm
wave_controller_x_inst/_0264_,9.01µm
wave_controller_x_inst/_0457_,9.01µm
wave_controller_x_inst/_0545_,9.01µm
wave_controller_x_inst/_0729_,9.01µm
wave_controller_x_inst/_0878_,9.01µm
wave_controller_x_inst/_1063_,9.01µm
wave_controller_x_inst/_1120_,9.01µm
wave_controller_x_inst/_1195_,9.01µm
wave_controller_x_inst/_1509_,9.01µm
wave_controller_x_inst/_1575_,9.01µm
wave_controller_x_inst/_1622_,9.01µm
wave_controller_x_inst/_1633_,9.01µm
wave_controller_x_inst/_1711_,9.01µm
wave_controller_y_inst/_0019_,9.01µm
wave_controller_y_inst/_0117_,9.01µm
wave_controller_y_inst/_0851_,9.01µm
wave_controller_y_inst/_0997_,9.01µm
wave_controller_y_inst/_1136_,9.01µm
wave_controller_y_inst/_1178_,9.01µm
wave_controller_y_inst/_1387_,9.01µm
wave_controller_y_inst/_1610_,9.01µm
wave_controller_y_inst/_1692_,9.01µm
wave_controller_y_inst/comp_sync2,9.01µm
net3,8.96µm
cal_phase270_offset_y\[2\],8.96µm
signal_processor_x_inst/_029_,8.96µm
signal_processor_x_inst/_039_,8.96µm
signal_processor_y_inst/_023_,8.96µm
spi_regs_inst/_0067_,8.96µm
spi_regs_inst/_0073_,8.96µm
spi_regs_inst/_0133_,8.96µm
spi_regs_inst/_0181_,8.96µm
spi_regs_inst/_0394_,8.96µm
wave_controller_x_inst/_0021_,8.96µm
wave_controller_x_inst/_0099_,8.96µm
wave_controller_x_inst/_0105_,8.96µm
wave_controller_x_inst/_0190_,8.96µm
wave_controller_x_inst/_0247_,8.96µm
wave_controller_x_inst/_0351_,8.96µm
wave_controller_x_inst/_0406_,8.96µm
wave_controller_x_inst/_0720_,8.96µm
wave_controller_x_inst/_0959_,8.96µm
wave_controller_x_inst/_0962_,8.96µm
wave_controller_x_inst/_1024_,8.96µm
wave_controller_x_inst/_1075_,8.96µm
wave_controller_x_inst/_1096_,8.96µm
wave_controller_x_inst/_1150_,8.96µm
wave_controller_x_inst/_1151_,8.96µm
wave_controller_x_inst/_1424_,8.96µm
wave_controller_x_inst/_1565_,8.96µm
wave_controller_x_inst/ds_acc\[7\],8.96µm
wave_controller_y_inst/_0338_,8.96µm
wave_controller_y_inst/_0351_,8.96µm
wave_controller_y_inst/_0466_,8.96µm
wave_controller_y_inst/_0747_,8.96µm
wave_controller_y_inst/_0849_,8.96µm
wave_controller_y_inst/_0884_,8.96µm
wave_controller_y_inst/_0892_,8.96µm
wave_controller_y_inst/_1050_,8.96µm
wave_controller_y_inst/_1058_,8.96µm
wave_controller_y_inst/_1144_,8.96µm
wave_controller_y_inst/_1148_,8.96µm
wave_controller_y_inst/_1149_,8.96µm
wave_controller_y_inst/_1478_,8.96µm
wave_controller_y_inst/net1167,8.96µm
signal_processor_x_inst/_003_,8.5µm
wave_controller_x_inst/_0291_,8.5µm
wave_controller_x_inst/_0303_,8.5µm
wave_controller_x_inst/_0775_,8.5µm
wave_controller_x_inst/_1540_,8.5µm
wave_controller_y_inst/_0640_,8.5µm
wave_controller_y_inst/_0741_,8.5µm
wave_controller_y_inst/_0872_,8.5µm
wave_controller_y_inst/_1001_,8.5µm
wave_controller_y_inst/_1391_,8.5µm
wave_controller_y_inst/_1649_,8.5µm
wave_controller_y_inst/_1666_,8.5µm
cal_phase0_offset_y\[7\],8.45µm
signal_processor_x_inst/_072_,8.45µm
signal_processor_x_inst/_098_,8.45µm
signal_processor_y_inst/_071_,8.45µm
spi_regs_inst/_0084_,8.45µm
spi_regs_inst/_0131_,8.45µm
spi_regs_inst/_0138_,8.45µm
spi_regs_inst/_0248_,8.45µm
spi_regs_inst/_0265_,8.45µm
wave_controller_x_inst/_0069_,8.45µm
wave_controller_x_inst/_0090_,8.45µm
wave_controller_x_inst/_0118_,8.45µm
wave_controller_x_inst/_0535_,8.45µm
wave_controller_x_inst/_0965_,8.45µm
wave_controller_x_inst/_1003_,8.45µm
wave_controller_x_inst/_1058_,8.45µm
wave_controller_x_inst/_1065_,8.45µm
wave_controller_x_inst/_1109_,8.45µm
wave_controller_x_inst/_1525_,8.45µm
wave_controller_x_inst/_1537_,8.45µm
wave_controller_x_inst/_1551_,8.45µm
wave_controller_y_inst/_0013_,8.45µm
wave_controller_y_inst/_0054_,8.45µm
wave_controller_y_inst/_0097_,8.45µm
wave_controller_y_inst/_0551_,8.45µm
wave_controller_y_inst/_0734_,8.45µm
wave_controller_y_inst/_0899_,8.45µm
wave_controller_y_inst/_1066_,8.45µm
wave_controller_y_inst/_1094_,8.45µm
wave_controller_y_inst/_1096_,8.45µm
wave_controller_y_inst/_1152_,8.45µm
wave_controller_y_inst/_1466_,8.45µm
wave_controller_y_inst/_1553_,8.45µm
_03_,8.4µm
latch_phase90_ack_y,8.4µm
signal_processor_y_inst/_011_,8.4µm
signal_processor_y_inst/_039_,8.4µm
spi_regs_inst/_0093_,8.4µm
spi_regs_inst/_0115_,8.4µm
spi_regs_inst/_0121_,8.4µm
spi_regs_inst/_0142_,8.4µm
spi_regs_inst/_0203_,8.4µm
spi_regs_inst/_0349_,8.4µm
spi_regs_inst/_0370_,8.4µm
spi_regs_inst/_0410_,8.4µm
spi_regs_inst/_0455_,8.4µm
spi_regs_inst/_0490_,8.4µm
spi_regs_inst/_0635_,8.4µm
wave_controller_x_inst/_0017_,8.4µm
wave_controller_x_inst/_0079_,8.4µm
wave_controller_x_inst/_0146_,8.4µm
wave_controller_x_inst/_0261_,8.4µm
wave_controller_x_inst/_0298_,8.4µm
wave_controller_x_inst/_0323_,8.4µm
wave_controller_x_inst/_0431_,8.4µm
wave_controller_x_inst/_0477_,8.4µm
wave_controller_x_inst/_0514_,8.4µm
wave_controller_x_inst/_0762_,8.4µm
wave_controller_x_inst/_0904_,8.4µm
wave_controller_x_inst/_0968_,8.4µm
wave_controller_x_inst/_1008_,8.4µm
wave_controller_x_inst/_1030_,8.4µm
wave_controller_x_inst/_1131_,8.4µm
wave_controller_x_inst/_1287_,8.4µm
wave_controller_x_inst/_1359_,8.4µm
wave_controller_x_inst/_1408_,8.4µm
wave_controller_x_inst/_1462_,8.4µm
wave_controller_x_inst/_1476_,8.4µm
wave_controller_x_inst/_1534_,8.4µm
wave_controller_y_inst/_0050_,8.4µm
wave_controller_y_inst/_0106_,8.4µm
wave_controller_y_inst/_0177_,8.4µm
wave_controller_y_inst/_0240_,8.4µm
wave_controller_y_inst/_0328_,8.4µm
wave_controller_y_inst/_0356_,8.4µm
wave_controller_y_inst/_0363_,8.4µm
wave_controller_y_inst/_0440_,8.4µm
wave_controller_y_inst/_0595_,8.4µm
wave_controller_y_inst/_0623_,8.4µm
wave_controller_y_inst/_0757_,8.4µm
wave_controller_y_inst/_0769_,8.4µm
wave_controller_y_inst/_0815_,8.4µm
wave_controller_y_inst/_0842_,8.4µm
wave_controller_y_inst/_0854_,8.4µm
wave_controller_y_inst/_0869_,8.4µm
wave_controller_y_inst/_0970_,8.4µm
wave_controller_y_inst/_1047_,8.4µm
wave_controller_y_inst/_1075_,8.4µm
wave_controller_y_inst/_1095_,8.4µm
wave_controller_y_inst/_1109_,8.4µm
wave_controller_y_inst/_1160_,8.4µm
wave_controller_y_inst/_1337_,8.4µm
wave_controller_y_inst/_1385_,8.4µm
wave_controller_y_inst/_1392_,8.4µm
wave_controller_y_inst/_1450_,8.4µm
wave_controller_y_inst/_1638_,8.4µm
wave_controller_y_inst/_1641_,8.4µm
wave_controller_y_inst/_1678_,8.4µm
signal_processor_x_inst/comp_pipe\[1\],7.94µm
spi_regs_inst/_0005_,7.94µm
spi_regs_inst/_0278_,7.94µm
spi_regs_inst/_0470_,7.94µm
spi_regs_inst/_0494_,7.94µm
wave_controller_x_inst/_0928_,7.94µm
wave_controller_x_inst/_0958_,7.94µm
wave_controller_x_inst/_1240_,7.94µm
wave_controller_x_inst/_1343_,7.94µm
wave_controller_y_inst/_0300_,7.94µm
wave_controller_y_inst/_0333_,7.94µm
wave_controller_y_inst/_1365_,7.94µm
wave_controller_y_inst/_1397_,7.94µm
wave_controller_y_inst/_1623_,7.94µm
wave_controller_y_inst/net773,7.94µm
signal_processor_x_inst/_006_,7.89µm
signal_processor_x_inst/_014_,7.89µm
signal_processor_x_inst/_021_,7.89µm
spi_regs_inst/_0036_,7.89µm
spi_regs_inst/_0052_,7.89µm
spi_regs_inst/_0063_,7.89µm
spi_regs_inst/_0161_,7.89µm
spi_regs_inst/_0393_,7.89µm
spi_regs_inst/_0502_,7.89µm
wave_controller_x_inst/_0039_,7.89µm
wave_controller_x_inst/_0100_,7.89µm
wave_controller_x_inst/_0131_,7.89µm
wave_controller_x_inst/_0391_,7.89µm
wave_controller_x_inst/_0975_,7.89µm
wave_controller_x_inst/_1045_,7.89µm
wave_controller_x_inst/_1076_,7.89µm
wave_controller_x_inst/_1090_,7.89µm
wave_controller_x_inst/_1160_,7.89µm
wave_controller_x_inst/_1456_,7.89µm
wave_controller_x_inst/_1512_,7.89µm
wave_controller_x_inst/_1620_,7.89µm
wave_controller_y_inst/_0033_,7.89µm
wave_controller_y_inst/_0042_,7.89µm
wave_controller_y_inst/_0067_,7.89µm
wave_controller_y_inst/_0076_,7.89µm
wave_controller_y_inst/_0473_,7.89µm
wave_controller_y_inst/_0512_,7.89µm
wave_controller_y_inst/_0746_,7.89µm
wave_controller_y_inst/_0824_,7.89µm
wave_controller_y_inst/_0936_,7.89µm
wave_controller_y_inst/_1317_,7.89µm
wave_controller_y_inst/_1516_,7.89µm
wave_controller_y_inst/_1542_,7.89µm
wave_controller_y_inst/phase_acc\[9\],7.89µm
signal_processor_y_inst/_010_,7.84µm
signal_processor_y_inst/_028_,7.84µm
signal_processor_y_inst/_105_,7.84µm
signal_processor_y_inst/s270_pipe\[0\],7.84µm
spi_regs_inst/_0028_,7.84µm
spi_regs_inst/_0039_,7.84µm
spi_regs_inst/_0057_,7.84µm
spi_regs_inst/_0089_,7.84µm
spi_regs_inst/_0111_,7.84µm
spi_regs_inst/_0328_,7.84µm
spi_regs_inst/_0439_,7.84µm
spi_regs_inst/_0463_,7.84µm
spi_regs_inst/_0551_,7.84µm
state_machine_inst/_06_,7.84µm
wave_controller_x_inst/_0032_,7.84µm
wave_controller_x_inst/_0110_,7.84µm
wave_controller_x_inst/_0135_,7.84µm
