net,length_um
wave_controller_x_inst/_1594_,12.42µm
wave_controller_y_inst/_0588_,12.42µm
wave_controller_y_inst/_1018_,12.42µm
wave_controller_y_inst/_1482_,12.42µm
wave_controller_y_inst/_1606_,12.42µm
net3,12.37µm
signal_processor_y_inst/_074_,12.37µm
spi_regs_inst/_0129_,12.37µm
spi_regs_inst/_0313_,12.37µm
spi_regs_inst/_0403_,12.37µm
spi_regs_inst/_0445_,12.37µm
spi_regs_inst/_0470_,12.37µm
spi_regs_inst/sclk_sync\[1\],12.37µm
wave_controller_x_inst/_0048_,12.37µm
wave_controller_x_inst/_0070_,12.37µm
wave_controller_x_inst/_0077_,12.37µm
wave_controller_x_inst/_0311_,12.37µm
wave_controller_x_inst/_0453_,12.37µm
wave_controller_x_inst/_0477_,12.37µm
wave_controller_x_inst/_0560_,12.37µm
wave_controller_x_inst/_0637_,12.37µm
wave_controller_x_inst/_0808_,12.37µm
wave_controller_x_inst/_0840_,12.37µm
wave_controller_x_inst/_0851_,12.37µm
wave_controller_x_inst/_0922_,12.37µm
wave_controller_x_inst/_0959_,12.37µm
wave_controller_x_inst/_0992_,12.37µm
wave_controller_x_inst/_1061_,12.37µm
wave_controller_x_inst/_1140_,12.37µm
wave_controller_x_inst/_1490_,12.37µm
wave_controller_x_inst/_1535_,12.37µm
wave_controller_x_inst/_1551_,12.37µm
wave_controller_x_inst/_1580_,12.37µm
wave_controller_x_inst/_1659_,12.37µm
wave_controller_y_inst/_0035_,12.37µm
wave_controller_y_inst/_0160_,12.37µm
wave_controller_y_inst/_0331_,12.37µm
wave_controller_y_inst/_0390_,12.37µm
wave_controller_y_inst/_0936_,12.37µm
wave_controller_y_inst/_0992_,12.37µm
wave_controller_y_inst/_1035_,12.37µm
wave_controller_y_inst/_1341_,12.37µm
wave_controller_y_inst/_1515_,12.37µm
wave_controller_y_inst/_1530_,12.37µm
wave_controller_y_inst/_1601_,12.37µm
wave_controller_y_inst/_1629_,12.37µm
wave_controller_y_inst/_1652_,12.37µm
signal_processor_x_inst/_019_,12.32µm
signal_processor_x_inst/_105_,12.32µm
signal_processor_y_inst/_077_,12.32µm
signal_processor_y_inst/_079_,12.32µm
spi_regs_inst/_0015_,12.32µm
spi_regs_inst/_0068_,12.32µm
spi_regs_inst/_0166_,12.32µm
spi_regs_inst/_0171_,12.32µm
spi_regs_inst/_0192_,12.32µm
spi_regs_inst/_0237_,12.32µm
spi_regs_inst/_0268_,12.32µm
spi_regs_inst/_0468_,12.32µm
wave_controller_x_inst/_0177_,12.32µm
wave_controller_x_inst/_0368_,12.32µm
wave_controller_x_inst/_0651_,12.32µm
wave_controller_x_inst/_0678_,12.32µm
wave_controller_x_inst/_0730_,12.32µm
wave_controller_x_inst/_0752_,12.32µm
wave_controller_x_inst/_0798_,12.32µm
wave_controller_x_inst/_0852_,12.32µm
wave_controller_x_inst/_1006_,12.32µm
wave_controller_x_inst/_1062_,12.32µm
wave_controller_x_inst/_1195_,12.32µm
wave_controller_x_inst/_1196_,12.32µm
wave_controller_x_inst/_1231_,12.32µm
wave_controller_x_inst/_1366_,12.32µm
wave_controller_x_inst/_1477_,12.32µm
wave_controller_x_inst/_1737_,12.32µm
wave_controller_y_inst/_0037_,12.32µm
wave_controller_y_inst/_0219_,12.32µm
wave_controller_y_inst/_0258_,12.32µm
wave_controller_y_inst/_0393_,12.32µm
wave_controller_y_inst/_0476_,12.32µm
wave_controller_y_inst/_0788_,12.32µm
wave_controller_y_inst/_0830_,12.32µm
wave_controller_y_inst/_0887_,12.32µm
wave_controller_y_inst/_0902_,12.32µm
wave_controller_y_inst/_0970_,12.32µm
wave_controller_y_inst/_0982_,12.32µm
wave_controller_y_inst/_1097_,12.32µm
wave_controller_y_inst/_1123_,12.32µm
wave_controller_y_inst/_1155_,12.32µm
wave_controller_y_inst/_1157_,12.32µm
wave_controller_y_inst/_1343_,12.32µm
wave_controller_y_inst/_1347_,12.32µm
wave_controller_y_inst/_1375_,12.32µm
wave_controller_y_inst/_1410_,12.32µm
wave_controller_y_inst/_1509_,12.32µm
wave_controller_y_inst/_1547_,12.32µm
wave_controller_y_inst/net746,12.32µm
wave_controller_y_inst/_0184_,11.91µm
wave_controller_x_inst/_0293_,11.86µm
wave_controller_x_inst/_0778_,11.86µm
wave_controller_x_inst/_0790_,11.86µm
wave_controller_x_inst/_0925_,11.86µm
wave_controller_x_inst/_1380_,11.86µm
wave_controller_x_inst/_1403_,11.86µm
wave_controller_x_inst/_1421_,11.86µm
wave_controller_x_inst/_1503_,11.86µm
wave_controller_y_inst/_0866_,11.86µm
wave_controller_y_inst/_1192_,11.86µm
wave_controller_y_inst/_1497_,11.86µm
wave_controller_y_inst/_1542_,11.86µm
wave_controller_y_inst/_1745_,11.86µm
cal_phase0_offset_x\[20\],11.81µm
cal_phase270_offset_x\[18\],11.81µm
cal_phase90_offset_y\[14\],11.81µm
signal_processor_y_inst/_043_,11.81µm
spi_regs_inst/_0416_,11.81µm
wave_controller_x_inst/_0000_,11.81µm
wave_controller_x_inst/_0005_,11.81µm
wave_controller_x_inst/_0035_,11.81µm
wave_controller_x_inst/_0214_,11.81µm
wave_controller_x_inst/_0284_,11.81µm
wave_controller_x_inst/_0394_,11.81µm
wave_controller_x_inst/_0463_,11.81µm
wave_controller_x_inst/_1013_,11.81µm
wave_controller_x_inst/_1068_,11.81µm
wave_controller_x_inst/_1102_,11.81µm
wave_controller_x_inst/_1197_,11.81µm
wave_controller_x_inst/_1317_,11.81µm
wave_controller_x_inst/_1445_,11.81µm
wave_controller_y_inst/_0054_,11.81µm
wave_controller_y_inst/_0079_,11.81µm
wave_controller_y_inst/_0196_,11.81µm
wave_controller_y_inst/_0244_,11.81µm
wave_controller_y_inst/_0463_,11.81µm
wave_controller_y_inst/_0648_,11.81µm
wave_controller_y_inst/_0665_,11.81µm
wave_controller_y_inst/_0852_,11.81µm
wave_controller_y_inst/_0872_,11.81µm
wave_controller_y_inst/_1114_,11.81µm
wave_controller_y_inst/_1151_,11.81µm
wave_controller_y_inst/_1260_,11.81µm
wave_controller_y_inst/_1551_,11.81µm
wave_controller_y_inst/_1554_,11.81µm
net717,11.81µm
net1286,11.81µm
signal_processor_x_inst/_043_,11.76µm
signal_processor_x_inst/s90_pipe\[2\],11.76µm
signal_processor_y_inst/_022_,11.76µm
spi_regs_inst/_0018_,11.76µm
spi_regs_inst/_0156_,11.76µm
spi_regs_inst/_0343_,11.76µm
spi_regs_inst/_0357_,11.76µm
spi_regs_inst/_0553_,11.76µm
wave_controller_x_inst/_0025_,11.76µm
wave_controller_x_inst/_0063_,11.76µm
wave_controller_x_inst/_0111_,11.76µm
wave_controller_x_inst/_0126_,11.76µm
wave_controller_x_inst/_0185_,11.76µm
wave_controller_x_inst/_0362_,11.76µm
wave_controller_x_inst/_0446_,11.76µm
wave_controller_x_inst/_0577_,11.76µm
wave_controller_x_inst/_0603_,11.76µm
wave_controller_x_inst/_0669_,11.76µm
wave_controller_x_inst/_0716_,11.76µm
wave_controller_x_inst/_0725_,11.76µm
wave_controller_x_inst/_0744_,11.76µm
wave_controller_x_inst/_1049_,11.76µm
wave_controller_x_inst/_1075_,11.76µm
wave_controller_x_inst/_1078_,11.76µm
wave_controller_x_inst/_1387_,11.76µm
wave_controller_y_inst/_0146_,11.76µm
wave_controller_y_inst/_0375_,11.76µm
wave_controller_y_inst/_0408_,11.76µm
wave_controller_y_inst/_0603_,11.76µm
wave_controller_y_inst/_0620_,11.76µm
wave_controller_y_inst/_0666_,11.76µm
wave_controller_y_inst/_0677_,11.76µm
wave_controller_y_inst/_0705_,11.76µm
wave_controller_y_inst/_0728_,11.76µm
wave_controller_y_inst/_0822_,11.76µm
wave_controller_y_inst/_1211_,11.76µm
wave_controller_y_inst/_1214_,11.76µm
wave_controller_y_inst/_1264_,11.76µm
wave_controller_y_inst/_1357_,11.76µm
wave_controller_y_inst/_1371_,11.76µm
wave_controller_y_inst/_1494_,11.76µm
wave_controller_y_inst/_1562_,11.76µm
wave_controller_y_inst/_1617_,11.76µm
wave_controller_y_inst/_1750_,11.76µm
wave_controller_y_inst/net794,11.76µm
wave_controller_x_inst/net1183,11.76µm
signal_processor_y_inst/_091_,11.48µm
signal_processor_y_inst/_067_,11.3µm
signal_processor_y_inst/cnt_out\[2\],11.3µm
spi_regs_inst/_0625_,11.3µm
wave_controller_x_inst/_0267_,11.3µm
wave_controller_x_inst/_1644_,11.3µm
wave_controller_x_inst/_1646_,11.3µm
wave_controller_x_inst/_1745_,11.3µm
wave_controller_y_inst/_0790_,11.3µm
wave_controller_y_inst/_0996_,11.3µm
wave_controller_y_inst/_1025_,11.3µm
wave_controller_y_inst/_1378_,11.3µm
wave_controller_y_inst/_1415_,11.3µm
wave_controller_y_inst/_1651_,11.3µm
wave_controller_y_inst/_1687_,11.3µm
spi_regs_inst/net1401,11.3µm
signal_processor_x_inst/_006_,11.25µm
signal_processor_y_inst/comp_pipe\[1\],11.25µm
spi_regs_inst/_0028_,11.25µm
spi_regs_inst/_0036_,11.25µm
spi_regs_inst/_0062_,11.25µm
spi_regs_inst/_0230_,11.25µm
spi_regs_inst/_0332_,11.25µm
spi_regs_inst/_0487_,11.25µm
spi_regs_inst/_0540_,11.25µm
spi_regs_inst/_0634_,11.25µm
wave_controller_x_inst/_0033_,11.25µm
wave_controller_x_inst/_0091_,11.25µm
wave_controller_x_inst/_0202_,11.25µm
wave_controller_x_inst/_0310_,11.25µm
wave_controller_x_inst/_0541_,11.25µm
wave_controller_x_inst/_0700_,11.25µm
wave_controller_x_inst/_0741_,11.25µm
wave_controller_x_inst/_0775_,11.25µm
wave_controller_x_inst/_1534_,11.25µm
wave_controller_x_inst/_1582_,11.25µm
wave_controller_x_inst/_1730_,11.25µm
wave_controller_y_inst/_0007_,11.25µm
wave_controller_y_inst/_0017_,11.25µm
wave_controller_y_inst/_0077_,11.25µm
wave_controller_y_inst/_0293_,11.25µm
wave_controller_y_inst/_0582_,11.25µm
wave_controller_y_inst/_0734_,11.25µm
wave_controller_y_inst/_0993_,11.25µm
wave_controller_y_inst/_1027_,11.25µm
wave_controller_y_inst/_1031_,11.25µm
wave_controller_y_inst/_1100_,11.25µm
wave_controller_y_inst/_1156_,11.25µm
wave_controller_y_inst/_1164_,11.25µm
wave_controller_y_inst/_1235_,11.25µm
wave_controller_y_inst/_1454_,11.25µm
wave_controller_y_inst/_1539_,11.25µm
wave_controller_y_inst/net601,11.25µm
cfg_f_MEMS_fcw_y\[15\],11.2µm
signal_processor_x_inst/_097_,11.2µm
signal_processor_y_inst/_025_,11.2µm
signal_processor_y_inst/_034_,11.2µm
spi_regs_inst/_0004_,11.2µm
spi_regs_inst/_0053_,11.2µm
spi_regs_inst/_0067_,11.2µm
spi_regs_inst/_0159_,11.2µm
spi_regs_inst/_0197_,11.2µm
wave_controller_x_inst/_0006_,11.2µm
wave_controller_x_inst/_0051_,11.2µm
wave_controller_x_inst/_0113_,11.2µm
wave_controller_x_inst/_0131_,11.2µm
wave_controller_x_inst/_0221_,11.2µm
wave_controller_x_inst/_0299_,11.2µm
wave_controller_x_inst/_0327_,11.2µm
wave_controller_x_inst/_0363_,11.2µm
wave_controller_x_inst/_0427_,11.2µm
wave_controller_x_inst/_0575_,11.2µm
wave_controller_x_inst/_0686_,11.2µm
wave_controller_x_inst/_0948_,11.2µm
wave_controller_x_inst/_1010_,11.2µm
wave_controller_x_inst/_1136_,11.2µm
wave_controller_x_inst/_1565_,11.2µm
wave_controller_x_inst/_1599_,11.2µm
wave_controller_x_inst/_1696_,11.2µm
wave_controller_y_inst/_0011_,11.2µm
wave_controller_y_inst/_0096_,11.2µm
wave_controller_y_inst/_0112_,11.2µm
wave_controller_y_inst/_0161_,11.2µm
wave_controller_y_inst/_0243_,11.2µm
wave_controller_y_inst/_0371_,11.2µm
wave_controller_y_inst/_0641_,11.2µm
wave_controller_y_inst/_0759_,11.2µm
wave_controller_y_inst/_0763_,11.2µm
wave_controller_y_inst/_0775_,11.2µm
wave_controller_y_inst/_1106_,11.2µm
wave_controller_y_inst/_1116_,11.2µm
wave_controller_y_inst/_1134_,11.2µm
wave_controller_y_inst/_1318_,11.2µm
wave_controller_y_inst/_1391_,11.2µm
wave_controller_y_inst/_1466_,11.2µm
wave_controller_y_inst/_1506_,11.2µm
spi_regs_inst/net1484,11.2µm
spi_regs_inst/_0167_,10.86µm
wave_controller_x_inst/_1405_,10.79µm
wave_controller_y_inst/_0444_,10.79µm
spi_regs_inst/_0498_,10.74µm
spi_regs_inst/tx_shift\[6\],10.74µm
wave_controller_x_inst/_0208_,10.74µm
wave_controller_x_inst/_0277_,10.74µm
wave_controller_x_inst/_0403_,10.74µm
wave_controller_x_inst/_0444_,10.74µm
wave_controller_x_inst/_0461_,10.74µm
wave_controller_x_inst/_0534_,10.74µm
wave_controller_x_inst/_1439_,10.74µm
wave_controller_y_inst/_0145_,10.74µm
wave_controller_y_inst/_0235_,10.74µm
wave_controller_y_inst/_0806_,10.74µm
wave_controller_y_inst/_0849_,10.74µm
wave_controller_y_inst/net36,10.74µm
cal_phase0_offset_y\[19\],10.69µm
cal_phase270_offset_y\[18\],10.69µm
signal_processor_y_inst/_056_,10.69µm
spi_regs_inst/_0016_,10.69µm
spi_regs_inst/_0072_,10.69µm
spi_regs_inst/_0079_,10.69µm
spi_regs_inst/_0424_,10.69µm
wave_controller_x_inst/_0045_,10.69µm
wave_controller_x_inst/_0122_,10.69µm
wave_controller_x_inst/_0280_,10.69µm
wave_controller_x_inst/_0282_,10.69µm
wave_controller_x_inst/_0501_,10.69µm
wave_controller_x_inst/_0546_,10.69µm
wave_controller_x_inst/_0865_,10.69µm
wave_controller_x_inst/_1038_,10.69µm
wave_controller_x_inst/_1092_,10.69µm
wave_controller_x_inst/_1133_,10.69µm
wave_controller_x_inst/_1144_,10.69µm
wave_controller_x_inst/_1209_,10.69µm
wave_controller_x_inst/_1524_,10.69µm
wave_controller_x_inst/_1564_,10.69µm
wave_controller_x_inst/_1697_,10.69µm
wave_controller_y_inst/_0076_,10.69µm
wave_controller_y_inst/_0173_,10.69µm
wave_controller_y_inst/_0317_,10.69µm
wave_controller_y_inst/_0333_,10.69µm
wave_controller_y_inst/_0539_,10.69µm
wave_controller_y_inst/_0701_,10.69µm
wave_controller_y_inst/_0791_,10.69µm
wave_controller_y_inst/_0937_,10.69µm
wave_controller_y_inst/_1003_,10.69µm
wave_controller_y_inst/_1043_,10.69µm
wave_controller_y_inst/_1290_,10.69µm
wave_controller_y_inst/_1377_,10.69µm
wave_controller_y_inst/_1646_,10.69µm
wave_controller_y_inst/_1702_,10.69µm
net1112,10.69µm
spi_regs_inst/net1468,10.69µm
signal_processor_y_inst/_008_,10.64µm
signal_processor_y_inst/_071_,10.64µm
spi_regs_inst/_0003_,10.64µm
spi_regs_inst/_0027_,10.64µm
spi_regs_inst/_0030_,10.64µm
spi_regs_inst/_0065_,10.64µm
spi_regs_inst/_0069_,10.64µm
spi_regs_inst/_0120_,10.64µm
spi_regs_inst/_0123_,10.64µm
spi_regs_inst/_0378_,10.64µm
spi_regs_inst/_0425_,10.64µm
spi_regs_inst/_0630_,10.64µm
wave_controller_x_inst/_0028_,10.64µm
wave_controller_x_inst/_0058_,10.64µm
wave_controller_x_inst/_0062_,10.64µm
wave_controller_x_inst/_0074_,10.64µm
wave_controller_x_inst/_0092_,10.64µm
wave_controller_x_inst/_0134_,10.64µm
wave_controller_x_inst/_0210_,10.64µm
wave_controller_x_inst/_0275_,10.64µm
wave_controller_x_inst/_0443_,10.64µm
wave_controller_x_inst/_0474_,10.64µm
wave_controller_x_inst/_0555_,10.64µm
wave_controller_x_inst/_0754_,10.64µm
wave_controller_x_inst/_0853_,10.64µm
wave_controller_x_inst/_1039_,10.64µm
wave_controller_x_inst/_1099_,10.64µm
wave_controller_x_inst/_1156_,10.64µm
wave_controller_x_inst/_1336_,10.64µm
wave_controller_x_inst/_1545_,10.64µm
wave_controller_x_inst/_1706_,10.64µm
wave_controller_y_inst/_0005_,10.64µm
wave_controller_y_inst/_0036_,10.64µm
wave_controller_y_inst/_0059_,10.64µm
wave_controller_y_inst/_0063_,10.64µm
wave_controller_y_inst/_0101_,10.64µm
wave_controller_y_inst/_0226_,10.64µm
wave_controller_y_inst/_0803_,10.64µm
wave_controller_y_inst/_0940_,10.64µm
wave_controller_y_inst/_0950_,10.64µm
wave_controller_y_inst/_0984_,10.64µm
wave_controller_y_inst/_1086_,10.64µm
wave_controller_y_inst/_1110_,10.64µm
wave_controller_y_inst/_1334_,10.64µm
wave_controller_y_inst/_1344_,10.64µm
wave_controller_y_inst/_1412_,10.64µm
wave_controller_y_inst/_1643_,10.64µm
wave_controller_y_inst/_1690_,10.64µm
wave_controller_y_inst/_1695_,10.64µm
spi_regs_inst/_0460_,10.23µm
wave_controller_x_inst/_0303_,10.23µm
wave_controller_x_inst/_1741_,10.23µm
wave_controller_y_inst/_0343_,10.23µm
wave_controller_y_inst/_1012_,10.23µm
wave_controller_y_inst/_1209_,10.23µm
wave_controller_x_inst/_0266_,10.18µm
wave_controller_x_inst/_0300_,10.18µm
wave_controller_x_inst/_0822_,10.18µm
wave_controller_x_inst/_1410_,10.18µm
wave_controller_y_inst/_0144_,10.18µm
wave_controller_y_inst/_0751_,10.18µm
wave_controller_y_inst/_1139_,10.18µm
wave_controller_y_inst/_1296_,10.18µm
wave_controller_y_inst/_1518_,10.18µm
wave_controller_y_inst/_1644_,10.18µm
_02_,10.13µm
signal_processor_x_inst/_031_,10.13µm
signal_processor_x_inst/_095_,10.13µm
signal_processor_x_inst/_106_,10.13µm
signal_processor_x_inst/s270_pipe\[0\],10.13µm
signal_processor_x_inst/s270_pipe\[2\],10.13µm
signal_processor_y_inst/_017_,10.13µm
signal_processor_y_inst/_040_,10.13µm
signal_processor_y_inst/s90_pipe\[1\],10.13µm
spi_regs_inst/_0104_,10.13µm
spi_regs_inst/_0154_,10.13µm
spi_regs_inst/_0162_,10.13µm
spi_regs_inst/_0204_,10.13µm
spi_regs_inst/_0296_,10.13µm
spi_regs_inst/_0371_,10.13µm
spi_regs_inst/_0435_,10.13µm
spi_regs_inst/_0456_,10.13µm
spi_regs_inst/_0463_,10.13µm
wave_controller_x_inst/_0093_,10.13µm
wave_controller_x_inst/_0120_,10.13µm
wave_controller_x_inst/_0194_,10.13µm
wave_controller_x_inst/_0270_,10.13µm
wave_controller_x_inst/_0428_,10.13µm
wave_controller_x_inst/_0478_,10.13µm
wave_controller_x_inst/_0489_,10.13µm
wave_controller_x_inst/_0582_,10.13µm
wave_controller_x_inst/_0763_,10.13µm
wave_controller_x_inst/_0873_,10.13µm
wave_controller_x_inst/_0962_,10.13µm
wave_controller_x_inst/_1069_,10.13µm
wave_controller_x_inst/_1357_,10.13µm
wave_controller_x_inst/_1408_,10.13µm
wave_controller_x_inst/_1426_,10.13µm
wave_controller_x_inst/_1502_,10.13µm
wave_controller_x_inst/_1636_,10.13µm
wave_controller_y_inst/_0210_,10.13µm
wave_controller_y_inst/_0628_,10.13µm
wave_controller_y_inst/_0793_,10.13µm
wave_controller_y_inst/_0846_,10.13µm
wave_controller_y_inst/_1380_,10.13µm
wave_controller_y_inst/_1499_,10.13µm
wave_controller_y_inst/_1537_,10.13µm
signal_processor_x_inst/_071_,10.08µm
signal_processor_x_inst/_098_,10.08µm
signal_processor_y_inst/_087_,10.08µm
spi_regs_inst/_0335_,10.08µm
wave_controller_x_inst/_0095_,10.08µm
wave_controller_x_inst/_0184_,10.08µm
wave_controller_x_inst/_0292_,10.08µm
wave_controller_x_inst/_0369_,10.08µm
wave_controller_x_inst/_0416_,10.08µm
wave_controller_x_inst/_0940_,10.08µm
wave_controller_x_inst/_0967_,10.08µm
wave_controller_x_inst/_0995_,10.08µm
wave_controller_x_inst/_1024_,10.08µm
wave_controller_x_inst/_1065_,10.08µm
wave_controller_x_inst/_1324_,10.08µm
wave_controller_x_inst/_1467_,10.08µm
wave_controller_x_inst/_1525_,10.08µm
wave_controller_x_inst/_1526_,10.08µm
wave_controller_x_inst/_1588_,10.08µm
wave_controller_y_inst/_0003_,10.08µm
wave_controller_y_inst/_0143_,10.08µm
wave_controller_y_inst/_0175_,10.08µm
wave_controller_y_inst/_0312_,10.08µm
wave_controller_y_inst/_0364_,10.08µm
wave_controller_y_inst/_0418_,10.08µm
wave_controller_y_inst/_0502_,10.08µm
wave_controller_y_inst/_0782_,10.08µm
wave_controller_y_inst/_1082_,10.08µm
wave_controller_y_inst/_1369_,10.08µm
wave_controller_y_inst/_1527_,10.08µm
wave_controller_y_inst/_1561_,10.08µm
wave_controller_y_inst/_1563_,10.08µm
wave_controller_y_inst/_1615_,10.08µm
wave_controller_y_inst/ds_acc\[4\],10.08µm
wave_controller_y_inst/net231,10.08µm
wave_controller_y_inst/_1560_,9.67µm
bidir_out[9],9.645µm
cal_done,9.62µm
signal_processor_y_inst/_058_,9.62µm
spi_regs_inst/reg_wr_data\[7\],9.62µm
wave_controller_x_inst/_0783_,9.62µm
wave_controller_x_inst/ds_acc\[6\],9.62µm
wave_controller_y_inst/_0148_,9.62µm
wave_controller_y_inst/_0246_,9.62µm
wave_controller_y_inst/_1274_,9.62µm
wave_controller_y_inst/_1379_,9.62µm
wave_controller_y_inst/_1556_,9.62µm
wave_controller_y_inst/net170,9.62µm
_00_,9.57µm
signal_processor_x_inst/_103_,9.57µm
signal_processor_x_inst/comp_pipe\[2\],9.57µm
signal_processor_y_inst/_013_,9.57µm
spi_regs_inst/_0022_,9.57µm
spi_regs_inst/_0039_,9.57µm
spi_regs_inst/_0059_,9.57µm
spi_regs_inst/_0075_,9.57µm
spi_regs_inst/_0118_,9.57µm
spi_regs_inst/_0183_,9.57µm
spi_regs_inst/_0327_,9.57µm
wave_controller_x_inst/_0085_,9.57µm
wave_controller_x_inst/_0103_,9.57µm
wave_controller_x_inst/_0109_,9.57µm
wave_controller_x_inst/_0236_,9.57µm
wave_controller_x_inst/_0279_,9.57µm
wave_controller_x_inst/_0319_,9.57µm
wave_controller_x_inst/_0734_,9.57µm
wave_controller_x_inst/_0746_,9.57µm
wave_controller_x_inst/_0750_,9.57µm
wave_controller_x_inst/_0854_,9.57µm
wave_controller_x_inst/_0944_,9.57µm
wave_controller_x_inst/_1235_,9.57µm
wave_controller_x_inst/_1310_,9.57µm
wave_controller_x_inst/_1509_,9.57µm
wave_controller_x_inst/_1686_,9.57µm
wave_controller_y_inst/_0027_,9.57µm
wave_controller_y_inst/_0111_,9.57µm
wave_controller_y_inst/_0190_,9.57µm
wave_controller_y_inst/_0584_,9.57µm
wave_controller_y_inst/_0769_,9.57µm
wave_controller_y_inst/_0808_,9.57µm
wave_controller_y_inst/_0809_,9.57µm
wave_controller_y_inst/_0922_,9.57µm
wave_controller_y_inst/_1063_,9.57µm
wave_controller_y_inst/_1103_,9.57µm
wave_controller_y_inst/_1387_,9.57µm
wave_controller_y_inst/_1502_,9.57µm
wave_controller_y_inst/_1516_,9.57µm
wave_controller_y_inst/_1727_,9.57µm
wave_controller_y_inst/cal_burst_count\[1\],9.57µm
net1134,9.57µm
spi_regs_inst/net1536,9.57µm
net1,9.52µm
signal_processor_x_inst/_020_,9.52µm
signal_processor_x_inst/_093_,9.52µm
signal_processor_y_inst/_037_,9.52µm
spi_regs_inst/_0057_,9.52µm
spi_regs_inst/_0151_,9.52µm
spi_regs_inst/_0691_,9.52µm
state_machine_inst/_00_,9.52µm
state_machine_inst/_17_,9.52µm
wave_controller_x_inst/_0056_,9.52µm
wave_controller_x_inst/_0247_,9.52µm
wave_controller_x_inst/_0377_,9.52µm
wave_controller_x_inst/_0671_,9.52µm
wave_controller_x_inst/_0702_,9.52µm
wave_controller_x_inst/_0749_,9.52µm
wave_controller_x_inst/_0782_,9.52µm
wave_controller_x_inst/_0802_,9.52µm
wave_controller_x_inst/_1008_,9.52µm
wave_controller_x_inst/_1083_,9.52µm
wave_controller_x_inst/_1115_,9.52µm
wave_controller_x_inst/_1159_,9.52µm
wave_controller_x_inst/_1334_,9.52µm
wave_controller_y_inst/_0009_,9.52µm
wave_controller_y_inst/_0134_,9.52µm
wave_controller_y_inst/_0187_,9.52µm
wave_controller_y_inst/_0512_,9.52µm
wave_controller_y_inst/_0642_,9.52µm
wave_controller_y_inst/_0862_,9.52µm
wave_controller_y_inst/_0959_,9.52µm
wave_controller_y_inst/_1000_,9.52µm
wave_controller_y_inst/_1125_,9.52µm
wave_controller_y_inst/_1172_,9.52µm
wave_controller_y_inst/_1492_,9.52µm
wave_controller_y_inst/_1603_,9.52µm
wave_controller_y_inst/_1627_,9.52µm
wave_controller_y_inst/_1638_,9.52µm
wave_controller_y_inst/_1669_,9.52µm
wave_controller_y_inst/ds_acc\[6\],9.52µm
spi_regs_inst/net1531,9.52µm
wave_controller_x_inst/_1416_,9.11µm
wave_controller_x_inst/_1518_,9.11µm
wave_controller_x_inst/_0530_,9.06µm
wave_controller_x_inst/_0866_,9.06µm
wave_controller_x_inst/_0942_,9.06µm
wave_controller_y_inst/_0147_,9.06µm
wave_controller_y_inst/_0330_,9.06µm
wave_controller_y_inst/_0369_,9.06µm
wave_controller_y_inst/_1137_,9.06µm
wave_controller_y_inst/_1287_,9.06µm
wave_controller_y_inst/_1330_,9.06µm
signal_processor_x_inst/_008_,9.01µm
signal_processor_x_inst/_037_,9.01µm
signal_processor_x_inst/_084_,9.01µm
spi_regs_inst/_0098_,9.01µm
spi_regs_inst/_0103_,9.01µm
spi_regs_inst/_0122_,9.01µm
spi_regs_inst/_0191_,9.01µm
spi_regs_inst/_0356_,9.01µm
spi_regs_inst/_0520_,9.01µm
wave_controller_x_inst/_0009_,9.01µm
wave_controller_x_inst/_0127_,9.01µm
wave_controller_x_inst/_0196_,9.01µm
wave_controller_x_inst/_0597_,9.01µm
wave_controller_x_inst/_0673_,9.01µm
wave_controller_x_inst/_0965_,9.01µm
wave_controller_x_inst/_0969_,9.01µm
wave_controller_x_inst/_1117_,9.01µm
wave_controller_x_inst/_1129_,9.01µm
wave_controller_x_inst/_1164_,9.01µm
wave_controller_x_inst/_1296_,9.01µm
wave_controller_x_inst/_1341_,9.01µm
wave_controller_x_inst/_1456_,9.01µm
wave_controller_y_inst/_0058_,9.01µm
wave_controller_y_inst/_0086_,9.01µm
wave_controller_y_inst/_0212_,9.01µm
wave_controller_y_inst/_0224_,9.01µm
wave_controller_y_inst/_0400_,9.01µm
wave_controller_y_inst/_0541_,9.01µm
wave_controller_y_inst/_0850_,9.01µm
wave_controller_y_inst/_0865_,9.01µm
wave_controller_y_inst/_0898_,9.01µm
wave_controller_y_inst/_0927_,9.01µm
wave_controller_y_inst/_1351_,9.01µm
wave_controller_y_inst/_1421_,9.01µm
signal_processor_x_inst/_034_,8.96µm
signal_processor_x_inst/_087_,8.96µm
signal_processor_y_inst/_000_,8.96µm
signal_processor_y_inst/_085_,8.96µm
spi_regs_inst/_0019_,8.96µm
spi_regs_inst/_0105_,8.96µm
spi_regs_inst/_0138_,8.96µm
spi_regs_inst/_0292_,8.96µm
spi_regs_inst/_0393_,8.96µm
state_machine_inst/_09_,8.96µm
wave_controller_x_inst/_0038_,8.96µm
wave_controller_x_inst/_0072_,8.96µm
wave_controller_x_inst/_0104_,8.96µm
wave_controller_x_inst/_0246_,8.96µm
wave_controller_x_inst/_0351_,8.96µm
wave_controller_x_inst/_0440_,8.96µm
wave_controller_x_inst/_0469_,8.96µm
wave_controller_x_inst/_0553_,8.96µm
wave_controller_x_inst/_0795_,8.96µm
wave_controller_x_inst/_0930_,8.96µm
wave_controller_x_inst/_1170_,8.96µm
wave_controller_x_inst/_1261_,8.96µm
wave_controller_x_inst/_1487_,8.96µm
